,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
13,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,3886,3114,772,44539.8250128667,45165.79961464355,42014.844559585494,166,166,0,73000.0,73000.0,0.0,3026,2493,533,45859.471249173825,44448.57601283594,52458.64915572233,694,455,239,31978.386167146975,38940.65934065934,18723.84937238494
14,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,139,139,0,17000.0,17000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,139,139,0,17000.0,17000.0,0.0
15,Nassau County (Northwest)--North Hempstead Town (North) PUMA,1606,825,781,44487.546699875464,66208.48484848485,21542.89372599232,347,220,127,80489.91354466858,75000.0,90000.0,684,320,364,31592.105263157893,65253.125,2000.0,575,285,290,38100.86956521739,60494.73684210526,16093.103448275862
16,Monroe County (Central)--Rochester City (East) PUMA,340,0,340,31988.235294117647,0.0,31988.235294117647,0,0,0,#DIV/0!,0.0,0.0,97,0,97,52000.0,0.0,52000.0,243,0,243,24000.0,0.0,24000.0
17,Westchester County (Northwest) PUMA,4970,2786,2184,45160.181086519115,57215.00358937545,29782.554945054944,1014,790,224,91810.65088757397,96937.97468354431,73727.67857142857,3113,1555,1558,32743.527144233856,41440.25723472669,24063.54300385109,843,441,402,34898.57651245552,41678.91156462585,27460.44776119403
18,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,2760,1921,839,68395.07246376811,76455.70015616866,49939.21334922527,798,570,228,79208.02005012531,86024.56140350878,62166.666666666664,1742,1131,611,67699.42594718715,79758.97435897436,45376.43207855974,220,220,0,34681.818181818184,34681.818181818184,0.0
19,Onondaga County (Central)--Syracuse City PUMA,339,174,165,38448.37758112094,26402.298850574713,51151.51515151515,165,0,165,51151.51515151515,0.0,51151.51515151515,174,174,0,26402.298850574713,26402.298850574713,0.0,0,0,0,#DIV/0!,0.0,0.0
20,Westchester County (Northeast) PUMA,2533,1785,748,64920.21318594552,60159.3837535014,76281.28342245989,805,274,531,74617.39130434782,35000.0,95060.263653484,918,841,77,52116.55773420479,53225.921521997625,40000.0,810,670,140,69793.70370370371,79151.49253731343,25010.0
21,Madison & Cortland Counties PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
22,Erie County (West Central)--Buffalo City (West) PUMA,75,75,0,30000.0,30000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,75,75,0,30000.0,30000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
23,Monroe County (Central)--Rochester City (West) PUMA,182,182,0,52252.74725274725,52252.74725274725,0.0,0,0,0,#DIV/0!,0.0,0.0,60,60,0,52000.0,52000.0,0.0,122,122,0,52377.04918032787,52377.04918032787,0.0
24,Suffolk County (Central)--Islip Town (East) PUMA,1155,378,777,54744.76190476191,86888.88888888889,39107.078507078506,363,0,363,38924.242424242424,0.0,38924.242424242424,631,378,253,68603.16957210777,86888.88888888889,41283.00395256917,161,0,161,36100.0,0.0,36100.0
25,Nassau County (Central)--Hempstead Town (East Central) PUMA,421,140,281,65213.77672209026,47242.857142857145,74167.25978647686,186,53,133,109639.78494623656,46000.0,135000.0,148,0,148,19500.0,0.0,19500.0,87,87,0,48000.0,48000.0,0.0
26,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",8317,4624,3693,37390.71540218829,41554.671280276816,32177.032223124832,1787,876,911,41243.74930050364,43037.67123287671,39518.74862788145,4456,2613,1843,36852.33393177738,40632.14695752009,31493.326098752033,2074,1135,939,35227.579556412726,42533.92070484581,26396.166134185303
27,St. Lawrence County PUMA,15,0,15,10000.0,0.0,10000.0,0,0,0,#DIV/0!,0.0,0.0,15,0,15,10000.0,0.0,10000.0,0,0,0,#DIV/0!,0.0,0.0
28,Columbia & Greene Counties PUMA,187,187,0,26844.919786096256,26844.919786096256,0.0,127,127,0,28472.44094488189,28472.44094488189,0.0,60,60,0,23400.0,23400.0,0.0,0,0,0,#DIV/0!,0.0,0.0
29,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,1199,659,540,107824.93744787322,124799.84825493171,87109.25925925926,837,518,319,124233.09438470729,127071.62162162163,119623.82445141066,286,65,221,76500.0,200000.0,40176.470588235294,76,76,0,45000.0,45000.0,0.0
30,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",2973,1963,1010,51320.484359233094,59309.27152317881,35793.762376237624,199,0,199,26300.0,0.0,26300.0,2680,1963,717,54803.022388059704,59309.27152317881,42465.82984658299,94,0,94,5000.0,0.0,5000.0
31,Monroe County (North & West) PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
32,Schenectady County--Schenectady City PUMA,1582,729,853,33397.597977244,28303.15500685871,37751.465416178195,234,0,234,87000.0,0.0,87000.0,1348,729,619,24092.72997032641,28303.15500685871,19134.087237479805,0,0,0,#DIV/0!,0.0,0.0
33,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",2509,1585,924,43494.7787963332,47704.22712933754,36274.02597402597,1187,606,581,43352.31676495366,41541.58415841584,45240.96385542169,460,460,0,66500.0,66500.0,0.0,862,519,343,31414.385150812064,38240.847784200385,21085.131195335278
34,Niagara County (North & East) PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
35,Suffolk County (Central)--Brookhaven Town (Central) PUMA,1858,1562,296,49878.363832077506,55633.80281690141,19506.756756756757,309,309,0,110000.0,110000.0,0.0,1298,1253,45,40956.856702619414,42226.65602553871,5600.0,251,0,251,22000.0,0.0,22000.0
36,Suffolk County (East) PUMA,6209,3709,2500,43331.77645353519,49644.59423025074,33966.08,802,348,454,61739.40149625935,78491.37931034483,48898.67841409692,3686,2160,1526,39854.530656538256,50270.74074074074,25110.747051114024,1721,1201,520,42201.16211504939,40159.86677768526,46915.769230769234
37,Warren & Washington Counties PUMA,247,129,118,39983.8056680162,30000.0,50898.30508474576,0,0,0,#DIV/0!,0.0,0.0,247,129,118,39983.8056680162,30000.0,50898.30508474576,0,0,0,#DIV/0!,0.0,0.0
38,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,3561,1336,2225,61136.593653468124,62122.00598802395,60544.90337078652,2402,695,1707,64095.091590341384,67348.20143884892,62770.59753954306,1159,641,518,55005.17687661778,56455.53822152886,53210.42471042471,0,0,0,#DIV/0!,0.0,0.0
39,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",1006,645,361,70305.1689860835,88713.17829457365,37415.51246537396,109,0,109,43000.0,0.0,43000.0,737,485,252,84179.10447761194,109731.9587628866,35000.0,160,160,0,25000.0,25000.0,0.0
40,Westchester County (Central)--White Plains City PUMA,6244,3683,2561,57414.029468289555,64031.38745587836,47897.54002342835,2140,1163,977,88904.95327102803,103186.5864144454,71904.40122824974,3247,2117,1130,41923.8065906991,46892.11147850732,32615.929203539825,857,403,454,37467.911318553095,41069.47890818858,34270.92511013216
41,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",6341,3372,2969,33248.00504652263,33751.57176749704,32676.08622431795,760,114,646,51452.10526315789,82000.0,46061.30030959752,4431,2266,2165,32331.482735274203,34199.95586937334,30375.842956120094,1150,992,158,24748.869565217392,27182.66129032258,9468.354430379746
42,Erie County (North Central) PUMA,372,79,293,28646.505376344085,43500.0,24641.638225255974,157,79,78,54181.52866242038,43500.0,65000.0,0,0,0,#DIV/0!,0.0,0.0,215,0,215,10000.0,0.0,10000.0
43,Chautauqua County PUMA,230,55,175,161239.13043478262,22000.0,205000.0,175,0,175,205000.0,0.0,205000.0,0,0,0,#DIV/0!,0.0,0.0,55,55,0,22000.0,22000.0,0.0
44,Dutchess County (Southwest) PUMA,3187,2042,1145,41931.69752117979,46382.46816846229,33994.16593886463,723,476,247,66937.75933609958,86573.5294117647,29097.165991902835,2170,1454,716,34688.6267281106,33638.23933975241,36821.675977653635,294,112,182,33897.95918367347,41017.857142857145,29516.483516483517
45,Westchester County (Southeast) PUMA,6601,5338,1263,58162.71777003484,47510.79055826152,103182.5019794141,2174,1638,536,108284.72861085557,81336.38583638583,190638.05970149254,3328,2732,596,32160.306490384617,31754.02635431918,34022.65100671141,1099,968,131,37753.958143767064,34743.38842975206,60000.0
46,Rockland County (North)--New City & Congers PUMA,2588,1542,1046,68218.89489953632,69438.45654993514,66421.03250478012,688,236,452,152882.26744186046,247118.64406779662,103679.20353982301,1405,811,594,42781.138790035584,46231.93588162762,38069.69696969697,495,495,0,22747.47474747475,22747.47474747475,0.0
47,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,809,526,283,105079.11001236094,141826.99619771863,36777.3851590106,666,526,140,119160.66066066067,141826.99619771863,34000.0,143,0,143,39496.503496503494,0.0,39496.503496503494,0,0,0,#DIV/0!,0.0,0.0
48,Suffolk County (Southwest)--Islip Town (South) PUMA,1230,926,304,72731.70731707317,70345.57235421166,80000.0,571,267,304,79591.94395796847,79127.34082397004,80000.0,432,432,0,94000.0,94000.0,0.0,227,227,0,15000.0,15000.0,0.0
49,Erie County (West Central)--Buffalo City (East) PUMA,264,152,112,57090.530303030304,34315.13157894737,88000.0,112,0,112,88000.0,0.0,88000.0,152,152,0,34315.13157894737,34315.13157894737,0.0,0,0,0,#DIV/0!,0.0,0.0
50,Wayne & Seneca Counties PUMA,240,0,240,22600.0,0.0,22600.0,0,0,0,#DIV/0!,0.0,0.0,240,0,240,22600.0,0.0,22600.0,0,0,0,#DIV/0!,0.0,0.0
51,Monroe County (South) PUMA,547,270,277,100276.05118829981,70577.77777777778,129223.82671480144,481,204,277,107860.70686070686,78852.94117647059,129223.82671480144,0,0,0,#DIV/0!,0.0,0.0,66,66,0,45000.0,45000.0,0.0
52,Tompkins County PUMA,77,77,0,37000.0,37000.0,0.0,77,77,0,37000.0,37000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
53,Suffolk County (South Central)--Brookhaven Town (South) PUMA,4652,2504,2148,56046.238177128114,63354.47284345048,47526.76908752328,111,111,0,76000.0,76000.0,0.0,2315,808,1507,68313.52051835853,105369.80198019803,48445.255474452555,2226,1585,641,42293.48607367475,41050.34700315457,45367.39469578783
54,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",26,26,0,40000.0,40000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,26,26,0,40000.0,40000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
55,NYC-Manhattan Community District 8--Upper East Side PUMA,1977,1255,722,127784.5220030349,173345.01992031874,48590.02770083102,1371,649,722,159956.2363238512,283848.99845916795,48590.02770083102,606,606,0,55000.0,55000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
56,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",885,127,758,74782.25988700565,90000.0,72232.5857519789,885,127,758,74782.25988700565,90000.0,72232.5857519789,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
57,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",16781,10218,6563,43536.669447589535,45345.20943433157,40720.93554776779,5577,1877,3700,58306.634391249776,68837.24027703782,52964.48648648649,9281,6525,2756,36771.20461157203,42689.75478927203,22758.67198838897,1923,1816,107,33353.71814872595,30605.286343612333,80000.0
58,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,907,386,521,46967.47519294377,38866.58031088083,52969.28982725528,520,116,404,60142.307692307695,67000.0,58173.267326732675,214,97,117,32315.420560747665,29077.319587628866,35000.0,173,173,0,25491.329479768785,25491.329479768785,0.0
59,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",2176,1337,839,35055.20220588235,29922.587883320866,43234.35041716329,415,164,251,53057.34939759036,56668.29268292683,50698.00796812749,1265,815,450,32214.782608695652,24058.527607361964,46986.666666666664,496,358,138,27237.137096774193,31020.111731843575,17423.333333333332
60,Suffolk County (Central)--Islip Town (Northwest) PUMA,16652,9643,7009,53675.71582993034,59020.49362231671,46322.356969610504,1958,919,1039,56689.78549540347,57321.00108813928,56131.472569778634,10470,6165,4305,48496.48710601719,51757.732360097325,43826.202090592335,4224,2559,1665,65116.28787878788,77127.86244626807,46655.25525525526
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",1965,1353,612,36091.50127226463,34200.88691796009,40271.24183006536,472,418,54,79152.54237288136,70000.0,150000.0,1036,935,101,23441.891891891893,18196.57754010695,72000.0,457,0,457,20293.216630196937,0.0,20293.216630196937
62,Saratoga County (South & Central) PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
63,Cattaraugus & Allegany Counties PUMA,16,0,16,1000.0,0.0,1000.0,0,0,0,#DIV/0!,0.0,0.0,16,0,16,1000.0,0.0,1000.0,0,0,0,#DIV/0!,0.0,0.0
64,Genesee & Orleans Counties PUMA,242,242,0,94495.86776859504,94495.86776859504,0.0,0,0,0,#DIV/0!,0.0,0.0,242,242,0,94495.86776859504,94495.86776859504,0.0,0,0,0,#DIV/0!,0.0,0.0
65,Cayuga & Onondaga (South) Counties PUMA,418,264,154,29114.83253588517,28598.484848484848,30000.0,0,0,0,#DIV/0!,0.0,0.0,372,218,154,28588.709677419356,27591.743119266055,30000.0,46,46,0,33369.565217391304,33369.565217391304,0.0
66,Sullivan & Ulster (West) Counties PUMA,1110,752,358,48908.82882882883,60478.72340425532,24605.58659217877,202,0,202,2600.0,0.0,2600.0,408,252,156,48714.705882352944,46000.0,53100.0,500,500,0,67776.0,67776.0,0.0
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",8575,5690,2885,36430.68921282799,40614.05975395431,28179.951473136916,2123,1138,985,52640.508714083844,59721.26537785589,44459.89847715736,5509,4205,1304,31376.57469595208,34175.077288941735,22352.262269938652,943,347,596,29463.2131495228,55979.827089337174,14024.848993288591
68,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,2134,1236,898,39562.51171508904,40554.53074433657,38197.10467706013,383,127,256,61024.54308093995,70475.5905511811,56335.9375,1083,732,351,41765.46629732225,44926.229508196724,35173.78917378918,668,377,291,23685.62874251497,21986.737400530503,25886.59793814433
69,NYC-Queens Community District 1--Astoria & Long Island City PUMA,4886,2752,2134,50454.911993450674,59814.207848837206,38385.19212746017,1479,954,525,74579.44557133198,90115.51362683438,46348.19047619047,2810,1458,1352,43119.644128113876,46949.93141289437,38989.05325443787,597,340,257,25215.242881072027,29957.352941176472,18941.634241245138
70,Jefferson & Lewis Counties PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
71,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,3282,1949,1333,63095.246800731264,72654.59209851206,49118.379594898724,1286,433,853,82163.29704510109,116060.04618937644,64956.62368112544,1184,808,376,34854.56081081081,41472.52475247525,20632.978723404256,812,708,104,74074.87684729064,81694.91525423729,22200.0
72,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,9655,5880,3775,59246.67011910927,52601.07142857143,69597.96026490066,1170,531,639,85001.88034188034,42770.621468926554,120095.46165884194,5451,2617,2834,53138.194826637315,42967.52006113871,62530.098800282285,3034,2732,302,60289.41990771259,63739.78770131771,29076.158940397352
73,Orange County (Northeast)--Greater Newburgh City PUMA,2726,1782,944,45822.597212032284,47848.709315375985,41997.8813559322,1083,440,643,42510.61865189289,36336.36363636364,46735.61430793157,1343,1042,301,50910.94564408042,56409.21305182342,31877.076411960134,300,300,0,35000.0,35000.0,0.0
74,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",2546,1290,1256,53971.52395915161,52048.91472868217,55946.17834394905,494,47,447,76392.71255060729,120000.0,71807.6062639821,1373,828,545,53306.700655498906,52977.89855072464,53806.23853211009,679,415,264,39003.53460972018,42499.75903614458,33507.57575757576
75,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",4028,2545,1483,42295.680238331675,45616.89587426326,36596.089008766015,150,39,111,54980.0,64000.0,51810.81081081081,2774,1829,945,47445.06128334535,50414.215418261345,41698.4126984127,1104,677,427,27633.514492753624,31597.341211225998,21348.946135831382
76,Erie County (Central) PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",4210,2903,1307,48791.30641330166,39653.978642783324,69086.38102524866,1000,329,671,95190.0,58735.56231003039,113064.08345752608,2249,1822,427,39250.42240995998,42479.308452250276,25472.833723653395,961,752,209,22837.877211238294,24460.372340425532,17000.0
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",1885,731,1154,59886.259946949605,47773.734610123116,67558.92547660312,418,122,296,135071.77033492824,125000.0,139222.97297297296,1018,160,858,42704.322200392926,42000.0,42835.66433566433,449,449,0,28847.661469933184,28847.661469933184,0.0
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",5389,3244,2145,46627.389125997404,47979.87053020962,44581.958041958045,1597,613,984,66567.81465247339,81954.32300163132,56982.52032520325,2949,2204,745,40077.856900644285,40724.773139745914,38164.026845637585,843,427,416,31763.463819691577,36654.098360655735,26743.509615384617
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,11481,6237,5244,56681.83781900531,55090.31265031265,58574.733028222734,1271,377,894,49181.74665617624,65501.32625994695,42299.776286353466,8935,4994,3941,58580.0,57118.22186623949,60432.352194874395,1275,866,409,50856.376470588235,38863.60277136259,76249.38875305624
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,365,138,227,30447.671232876713,42608.69565217391,23054.625550660792,335,108,227,30129.55223880597,45000.0,23054.625550660792,30,30,0,34000.0,34000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",1477,1014,463,112537.711577522,96226.03550295858,148261.33909287257,1015,552,463,125982.46305418719,107295.65217391304,148261.33909287257,462,462,0,83000.0,83000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
83,"Chenango, Delaware & Broome (East) Counties PUMA",76,76,0,462000.0,462000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,76,76,0,462000.0,462000.0,0.0
84,Orange County (Northwest) PUMA,3285,1929,1356,41231.87214611872,43391.39450492483,38159.80825958702,439,198,241,123132.11845102506,179898.9898989899,76493.77593360996,2846,1731,1115,28598.629655657063,27777.007510109765,29874.170403587443,0,0,0,#DIV/0!,0.0,0.0
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,3011,1837,1174,36500.8701428097,35856.34186173108,37509.3867120954,620,404,216,51843.87096774193,45767.32673267327,63209.25925925926,1441,680,761,27423.26162387231,32463.382352941175,22919.605781865965,950,753,197,40256.84210526316,33602.92164674635,65690.35532994923
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,1343,1067,276,66750.55845122859,70886.59793814433,50760.86956521739,278,143,135,116525.17985611511,168000.0,62000.0,824,683,141,61331.31067961165,65734.99267935578,40000.0,241,241,0,27863.070539419088,27863.070539419088,0.0
87,Dutchess County (North & East) PUMA,1478,1307,171,39351.28552097429,38125.93726090283,48716.959064327486,0,0,0,#DIV/0!,0.0,0.0,731,560,171,46876.333789329685,46314.28571428572,48716.959064327486,747,747,0,31987.416331994646,31987.416331994646,0.0
88,Putnam County PUMA,2449,1292,1157,67795.99020008167,69782.19814241485,65578.02938634399,1111,526,585,86478.84788478848,103505.70342205324,71169.23076923077,979,441,538,64643.51378958121,67650.79365079365,62178.43866171004,359,325,34,18574.874651810584,18094.153846153848,23170.0
89,Albany County (Outside Albany City) PUMA,516,0,516,62572.32558139535,0.0,62572.32558139535,303,0,303,71350.89108910892,0.0,71350.89108910892,213,0,213,50084.50704225352,0.0,50084.50704225352,0,0,0,#DIV/0!,0.0,0.0
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",2275,933,1342,59842.9010989011,65617.57770632369,55828.16691505216,388,270,118,110775.77319587629,85000.0,169754.2372881356,1419,536,883,58187.38548273432,63406.71641791045,55019.13929784825,468,127,341,22636.11111111111,33741.73228346457,18500.0
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,12094,8969,3125,37383.487679841244,43188.80588694392,20721.76,679,514,165,40539.02798232695,42540.8560311284,34303.030303030304,7642,5241,2401,36921.970688301495,45600.11448196909,17978.9670970429,3773,3214,559,37750.384309567984,39360.36092097075,28493.738819320213
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",1305,1148,157,30483.67816091954,27339.895470383275,53471.33757961784,192,192,0,22200.0,22200.0,0.0,575,491,84,33707.47826086957,26985.336048879835,73000.0,538,465,73,29994.423791821562,29836.559139784946,31000.0
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,232,151,81,53255.60344827586,37300.0,83000.0,81,0,81,83000.0,0.0,83000.0,151,151,0,37300.0,37300.0,0.0,0,0,0,#DIV/0!,0.0,0.0
94,Suffolk County (Northwest)--Huntington Town (South) PUMA,1130,488,642,37886.72566371682,42809.83606557377,34144.54828660436,458,383,75,27764.628820960697,28501.82767624021,24000.0,567,0,567,35486.41975308642,0.0,35486.41975308642,105,105,0,95000.0,95000.0,0.0
95,Oswego County PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
96,Rensselaer County--Troy City PUMA,245,140,105,55563.26530612245,57485.71428571428,53000.0,167,62,105,67035.92814371258,90806.45161290323,53000.0,78,78,0,31000.0,31000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
97,Saratoga County (Outer) PUMA,146,0,146,60000.0,0.0,60000.0,0,0,0,#DIV/0!,0.0,0.0,146,0,146,60000.0,0.0,60000.0,0,0,0,#DIV/0!,0.0,0.0
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
99,Monroe County (East) PUMA,280,280,0,74992.85714285714,74992.85714285714,0.0,280,280,0,74992.85714285714,74992.85714285714,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
