,puma,BABS_Poverty_Total,BABS_Poverty_M,BABS_Poverty_F,HS_Poverty_Total,HS_Poverty_M,HS_Poverty_F,HSINC_Poverty_Total,HSINC_Poverty_M,HSINC_Poverty_F
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",0.0,0.0,0.0,0.1811722912966252,0.0,0.7876447876447876,0.0,#DIV/0!,0.0
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",0.3236363636363636,0.42378048780487804,0.12694610778443113,0.333379636060564,0.35152487961476725,0.3137821438890494,0.5748672566371681,0.5886792452830188,0.5333333333333333
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,0.07108486439195101,0.07339901477832513,0.06923682140047208,0.16275967219363446,0.11981566820276497,0.21269579554822754,0.24237382140876318,0.2655198204936425,0.1759656652360515
130,Westchester County (Southwest)--Yonkers City PUMA,0.4496439471007121,0.5893333333333334,0.0,0.26421217547000897,0.1331400535236396,0.39622641509433965,0.25705867910630986,0.17694155324259409,0.38412698412698415
131,Broome (Outer West) & Tioga Counties PUMA,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,0.3074766355140187,0.15339233038348082,0.3789329685362517,0.386986301369863,0.046875,0.7429906542056075,0.2029598308668076,0.3116883116883117,0.12834224598930483
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",0.0671875,0.10251903925014645,0.02679169457468185,0.2321603813262302,0.1341324200913242,0.3268117938826123,0.22588235294117648,0.1840277777777778,0.31386861313868614
134,NYC-Manhattan Community District 10--Central Harlem PUMA,0.0,#DIV/0!,0.0,0.5090057636887608,0.5684143222506394,0.43234323432343236,0.7747539085118703,0.7206106870229008,0.8078358208955224
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Erie County (Northwest) PUMA,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,0.0,0.0,0.0,0.20150187734668334,0.11430734292202877,0.27956624872924435,0.05389221556886228,0.037251123956326265,0.09609120521172639
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,0.0,0.0,0.0,0.042735042735042736,0.0,0.09672619047619048,0.1680327868852459,0.1680327868852459,#DIV/0!
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,1.0,1.0,1.0
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,0.0,0.0,0.0,0.05936192468619247,0.07674815235929505,0.04455205811138015,0.5022091310751104,0.0,1.0
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.24251497005988024,0.3521739130434783,0.0
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,0.0,0.0,0.0,0.06240713224368499,0.11428571428571428,0.0,1.0,1.0,1.0
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,0.21525885558583105,0.47305389221556887,0.0,0.4371087080250427,0.39664429530201345,0.6629213483146067,0.41164241164241167,0.41002570694087404,0.41847826086956524
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,0.0,0.0,0.0,0.2592986184909671,0.3524416135881104,0.0724174653887114,0.0,0.0,0.0
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,0.0,0.0,0.0,0.18747801618009144,0.20522875816993463,0.1667936024371668,0.32356134636264927,0.32003891050583655,0.32800982800982803
146,Capital Region,0.1203883495145631,0.4161073825503356,0.0,0.15803221593382674,0.1897590361445783,0.1337432744043044,#DIV/0!,#DIV/0!,#DIV/0!
147,Central NY,0.0,0.0,0.0,0.46684350132625996,0.7956521739130434,0.2414307004470939,0.46853146853146854,0.1783783783783784,1.0
148,Finger Lakes,0.39397496087636935,0.21818181818181817,0.5520059435364042,0.23506556580864496,0.32021857923497266,0.16695804195804195,0.7133058984910837,0.1606425702811245,1.0
149,Long Island,0.011160597327744302,0.013156376226197346,0.009500959692898273,0.14349104703569004,0.11547768851030878,0.1762861675606255,0.36391070530429065,0.31501710976572783,0.4336682001689982
150,Mid-Hudson,0.13120120876353564,0.20638919681547918,0.05608135320177205,0.24231607346684653,0.2205320100870414,0.26501122928937665,0.21756807361044242,0.15723809523809523,0.29488587818869766
151,Mohawk Valley,0.0,#DIV/0!,0.0,0.7699680511182109,0.9026217228464419,0.0,0.6405959031657356,0.0,1.0
152,New York City,0.11296563054322076,0.12826932139491046,0.10258357144284373,0.25551403166169373,0.19206523679340115,0.32637045585689556,0.4134284134567674,0.34904994769238257,0.5033294829109194
153,North Country,0.0,0.0,0.0,0.3081510934393638,1.0,0.22321428571428573,0.0,0.0,0.0
154,Southern Tier,0.0,0.0,0.0,0.5447761194029851,0.0,1.0,0.34623217922606925,0.34577114427860695,0.34831460674157305
155,Western NY,0.07254464285714286,0.0,0.09544787077826726,0.29121725731895226,0.18294849023090587,1.0,0.6984478935698448,1.0,0.6314363143631436
