,puma,BABS_FT_Work_Total,BABS_FT_Work_M,BABS_FT_Work_F,HS_FT_Work_Total,HS_FT_Work_M,HS_FT_Work_F,HSINC_FT_Work_Total,HSINC_FT_Work_M,HSINC_FT_Work_F
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,1.0,1.0,1.0,0.23376623376623376,0.0,0.7272727272727273,#DIV/0!,#DIV/0!,#DIV/0!
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,1.0,1.0,#DIV/0!
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",1.0,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
135,Monroe County (Central)--Rochester City (West) PUMA,0.4725274725274725,0.4725274725274725,#DIV/0!,1.0,#DIV/0!,1.0,1.0,1.0,1.0
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,1.0,1.0,#DIV/0!,0.8966183574879227,0.8679775280898876,0.9116347569955817,1.0,1.0,#DIV/0!
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,1.0,#DIV/0!,1.0,1.0,1.0,#DIV/0!,1.0,1.0,#DIV/0!
138,Putnam County PUMA,1.0,1.0,1.0,0.5206489675516224,0.8247663551401869,0.0,#DIV/0!,#DIV/0!,#DIV/0!
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,0.948394495412844,1.0,0.8667324777887463,0.7935855263157895,1.0,0.6378066378066378,0.3313953488372093,0.3842696629213483,0.0
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,1.0,1.0,1.0,0.6040268456375839,0.6040268456375839,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,0.5669856459330144,1.0,0.0,0.8,1.0,0.47959183673469385,#DIV/0!,#DIV/0!,#DIV/0!
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,#DIV/0!
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,0.8814575645756457,1.0,0.7868988391376451,0.7914814814814815,0.8766592920353983,0.6188340807174888,0.2702702702702703,0.0,0.43010752688172044
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",1.0,1.0,1.0,0.8431372549019608,0.8980582524271845,0.6122448979591837,0.6610455311973018,1.0,0.0
146,Capital Region,0.8812805691418408,0.9269056735120084,0.8006153846153846,0.933933933933934,0.9357257632565613,0.9309734513274336,0.58125,0.0,1.0
147,Central NY,0.7449526163988464,0.6852540272614622,0.8634686346863468,0.7603569152326323,0.7278225806451613,0.8162911611785095,0.1336405529953917,0.0,1.0
148,Finger Lakes,0.8357988165680473,0.7667191188040913,0.9159817351598174,0.7676276484890587,0.7503201024327785,0.7881548974943052,1.0,1.0,1.0
149,Long Island,0.8020489790190162,0.8926504629629629,0.7167188990325657,0.8127732370271812,0.8970403022670025,0.6844124700239809,0.798352435530086,0.9414434861552429,0.2631578947368421
150,Mid-Hudson,0.8781335650778795,0.8925251496243474,0.8622291021671826,0.7180262634301632,0.8134708087841457,0.5781832450461055,0.7911445279866333,0.9880404783808647,0.4890613973182781
151,Mohawk Valley,0.9683794466403162,0.8888888888888888,1.0,0.6138044371405095,1.0,0.4795127353266888,0.46984924623115576,0.3507692307692308,1.0
152,New York City,0.8920152152669536,0.933006428758856,0.8522443394274986,0.8191489361702128,0.8755270238776245,0.745598275242544,0.6964943290617175,0.7441453272050776,0.5984234234234235
153,North Country,0.7231404958677686,1.0,0.6633165829145728,0.6025641025641025,0.8645833333333334,0.18333333333333332,1.0,1.0,1.0
154,Southern Tier,0.8517089305402425,1.0,0.6908045977011494,0.7451096621221103,0.672665916760405,0.8258145363408521,1.0,1.0,#DIV/0!
155,Western NY,0.772705196697426,0.8171404327535002,0.7132311186825667,0.8669678714859438,0.9124958568114021,0.7249224405377456,0.6542372881355932,1.0,0.0
