,puma,BABS_Poverty_Total,BABS_Poverty_M,BABS_Poverty_F,HS_Poverty_Total,HS_Poverty_M,HS_Poverty_F,HSINC_Poverty_Total,HSINC_Poverty_M,HSINC_Poverty_F
49,Schenectady County--Schenectady City PUMA,0.2829900839054157,0.16555555555555557,0.5401459854014599,0.0,0.0,0.0,0.0,0.0,#DIV/0!
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,0.19343770105082564,0.15520206362854685,0.2314933675652546,0.4465870829507193,0.45813106796116504,0.43483631871525635,0.48297213622291024,0.586046511627907,0.4535809018567639
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,0.06934189406099518,0.04549019607843137,0.08586956521739131,0.18203766296475132,0.15579710144927536,0.1995172968624296,0.0,#DIV/0!,0.0
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,0.477088948787062,0.0,0.5860927152317881,0.0,0.0,0.0,0.0,0.0,#DIV/0!
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",0.01858335577699973,0.02871410736579276,0.0,0.30578512396694213,0.4900398406374502,0.2412831241283124,0.6026200873362445,0.0,1.0
54,Columbia & Greene Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
55,Rensselaer County--Troy City PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
56,Erie County (West Central)--Buffalo City (West) PUMA,0.0,0.0,0.0,0.15197956577266922,0.16550764951321278,0.0,#DIV/0!,#DIV/0!,#DIV/0!
57,Erie County (South) PUMA,0.0,0.0,0.0,0.38461538461538464,#DIV/0!,0.38461538461538464,#DIV/0!,#DIV/0!,#DIV/0!
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,0.0,0.0,0.0,0.3867924528301887,0.12666666666666668,0.476905311778291,0.6371134020618556,0.8328840970350404,0.0
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",0.12938816449348045,0.0,0.2898876404494382,0.4300861497680583,0.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,0.19221007418976963,0.1157130657557643,0.2566546762589928,0.361622852411509,0.5100908173562059,0.25833625833625834,0.4693140794223827,0.24258760107816713,0.5834464043419267
61,NYC-Manhattan Community District 10--Central Harlem PUMA,0.06943150046598323,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,1.0,#DIV/0!
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,0.0,0.0,0.0,0.051539912005028284,0.0,0.09457900807381776,0.0,0.0,0.0
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
64,Albany County (East Central)--Albany City PUMA,0.343980343980344,0.6698564593301436,0.0,0.35206611570247937,0.33707865168539325,0.37349397590361444,#DIV/0!,#DIV/0!,#DIV/0!
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,0.23243243243243245,0.4942528735632184,0.0,0.26252983293556087,0.0,0.4845814977973568,0.0,0.0,#DIV/0!
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,0.21179039301310043,1.0,0.0
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",0.050277696579947385,0.0,0.09429824561403509,0.16159250585480095,0.0,0.3357664233576642,0.0,0.0,0.0
70,Erie County (Northeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
71,NYC-Manhattan Community District 11--East Harlem PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,1.0,#DIV/0!,1.0
72,Orange County (Southeast) PUMA,0.0,0.0,0.0,0.24702144559173947,0.2151394422310757,0.26816380449141347,1.0,1.0,1.0
73,Westchester County (Southeast) PUMA,0.10168793742280774,0.06280193236714976,0.13055954088952654,0.16774193548387098,0.0,0.2787136294027565,0.0,0.0,0.0
74,NYC-Queens Community District 1--Astoria & Long Island City PUMA,0.12194337194337194,0.04218852999340804,0.19798868636077938,0.25805613305613306,0.18912922906267332,0.3188264058679707,0.17795275590551182,0.1943250214961307,0.0
75,Livingston & Wyoming Counties PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
76,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,0.0755287009063444,0.0,0.1179245283018868,0.0,0.0,0.0,0.0,0.0,0.0
77,Westchester County (Southwest)--Yonkers City PUMA,0.08878504672897196,0.13944954128440368,0.0,0.42736139630390146,0.36436170212765956,0.4669732441471572,0.16512059369202226,0.2036613272311213,0.0
78,Erie County (North Central) PUMA,0.41807658058771147,0.6498269896193771,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
79,Saratoga County (South & Central) PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,1.0,#DIV/0!,1.0
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.6586826347305389,0.5723014256619144,0.7819767441860465
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",0.22150776053215077,0.19334312285854136,0.24483177948925822,0.09356501814015658,0.09819201995012469,0.08624938393297191,0.0,0.0,0.0
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
83,Niagara County (North & East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.448,0.49851632047477745,0.0,#DIV/0!,#DIV/0!,#DIV/0!
84,Monroe County (Central)--Rochester City (East) PUMA,0.0,0.0,#DIV/0!,0.27992957746478875,0.4595375722543353,0.0,0.0,0.0,#DIV/0!
85,Warren & Washington Counties PUMA,0.0,0.0,0.0,0.08,#DIV/0!,0.08,#DIV/0!,#DIV/0!,#DIV/0!
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,0.06482593037214886,0.22406639004149378,0.0,0.5095836087243887,0.5552486187845304,0.467680608365019,#DIV/0!,#DIV/0!,#DIV/0!
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,0.07952755905511812,0.0,0.21398305084745764,0.5804878048780487,0.328125,1.0,0.0,#DIV/0!,0.0
88,Onondaga County (Central)--Syracuse City PUMA,0.41280353200883,0.37231182795698925,0.5987654320987654,0.18961625282167044,0.26006191950464397,0.0,1.0,1.0,1.0
89,Westchester County (Central)--White Plains City PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,0.3173164097914778,0.5267857142857143,0.2255541069100391,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!
92,Cattaraugus & Allegany Counties PUMA,0.6684210526315789,0.0,0.8639455782312925,0.3018867924528302,0.18382352941176472,1.0,1.0,1.0,1.0
93,Oswego County PUMA,0.6463414634146342,0.0,1.0,0.6574074074074074,0.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",0.12149335583210293,0.09163591635916359,0.13707865168539327,0.15427392591263792,0.20607870695713282,0.10023822613157413,0.2100728959575878,0.30650887573964497,0.08734939759036145
95,Monroe County (East) PUMA,0.07338129496402877,0.11358574610244988,0.0,0.0,#DIV/0!,0.0,1.0,1.0,#DIV/0!
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,0.05915399867812293,0.11180512179887571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",0.01786777843954735,0.03865979381443299,0.0,0.16285714285714287,0.0,0.6229508196721312,#DIV/0!,#DIV/0!,#DIV/0!
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",0.13181332383327396,0.24085365853658536,0.036120401337792644,0.3378640776699029,0.25072886297376096,0.4465454545454545,0.42199248120300753,0.45375722543352603,0.3629032258064516
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",0.25676613462873005,0.11648745519713262,0.34541336353340885,0.19788703778951647,0.14565217391304347,0.2645698427382054,0.09803921568627451,0.12893982808022922,0.0
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",0.2114683460391117,0.0,0.3076181292189007,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
102,Chautauqua County PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,0.07181942544459645,0.0,0.14767932489451477,0.12897891690781316,0.1612690019828156,0.07505518763796909,0.0,0.0,0.0
104,Erie County (West Central)--Buffalo City (East) PUMA,0.4796747967479675,#DIV/0!,0.4796747967479675,0.12121212121212122,0.1543026706231454,0.0,0.3849056603773585,0.0,1.0
105,Genesee & Orleans Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.35267857142857145,0.0,0.5302013422818792,#DIV/0!,#DIV/0!,#DIV/0!
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",0.0,0.0,0.0,0.21217948717948718,0.3405349794238683,0.0,0.0,0.0,0.0
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,1.0,1.0,#DIV/0!
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!
110,Suffolk County (East) PUMA,0.07503234152652005,0.17365269461077845,0.0,0.1274556780067082,0.15457413249211358,0.08547008547008547,0.0,0.0,0.0
111,Orange County (Northwest) PUMA,0.5043478260869565,#DIV/0!,0.5043478260869565,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,0.0,0.0,0.0,0.3006244424620874,0.6603260869565217,0.1248339973439575,0.3342696629213483,0.3342696629213483,#DIV/0!
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",0.09261744966442953,0.0,0.23,0.2828552368245497,0.3503355704697987,0.21618037135278514,0.0,0.0,0.0
114,Suffolk County (Northwest)--Smithtown Town PUMA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,#DIV/0!
115,Ulster County (East) PUMA,0.4504950495049505,#DIV/0!,0.4504950495049505,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!
116,Westchester County (Northeast) PUMA,0.05379513633014001,0.15466101694915255,0.0,0.191512513601741,0.2097902097902098,0.17551020408163265,0.39935064935064934,0.0,1.0
117,NYC-Brooklyn Community District 4--Bushwick PUMA,0.0,0.0,0.0,0.5660377358490566,0.0,0.7717041800643086,1.0,1.0,#DIV/0!
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,0.04682080924855491,0.0,0.0803970223325062,0.551789077212806,0.758364312267658,0.44644549763033176,1.0,1.0,#DIV/0!
119,Dutchess County (North & East) PUMA,0.5298804780876494,0.8553054662379421,0.0,0.5603864734299517,0.6705202312138728,0.0,0.0,#DIV/0!,0.0
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
121,Broome (Outer West) & Tioga Counties PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",0.11315417256011315,0.273972602739726,0.0,0.15267680105750164,0.07708779443254818,0.27461139896373055,0.0,0.0,#DIV/0!
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
124,Orange County (Northeast)--Greater Newburgh City PUMA,0.0,0.0,#DIV/0!,0.30945558739255014,0.0,0.4186046511627907,#DIV/0!,#DIV/0!,#DIV/0!
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",0.1004152510381276,0.10671768707482993,0.09538357094365241,0.22460496613995484,0.0,0.31240188383045525,#DIV/0!,#DIV/0!,#DIV/0!
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,0.18689277512806923,0.03947887879984208,0.3062659846547315,0.34376199616122843,0.25541284403669723,0.44064386317907445,0.5008103727714749,0.569060773480663,0.0
127,Onondaga County (North) PUMA,0.0,0.0,0.0,0.26146788990825687,0.0,0.40425531914893614,1.0,#DIV/0!,1.0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,0.11470588235294117,0.1828125,0.0,0.17185697808535177,0.0,0.3449074074074074,0.0,#DIV/0!,0.0
129,Monroe County (North & West) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
130,Sullivan & Ulster (West) Counties PUMA,0.0,0.0,0.0,0.5326530612244897,0.18505338078291814,1.0,1.0,1.0,#DIV/0!
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,0.1276595744680851,0.0,0.16738197424892703,0.23376623376623376,0.3444976076555024,0.0,#DIV/0!,#DIV/0!,#DIV/0!
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.37593984962406013,0.0,1.0,0.0,0.0,0.0
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
135,Monroe County (Central)--Rochester City (West) PUMA,0.0,0.0,#DIV/0!,0.0,#DIV/0!,0.0,0.6929824561403509,1.0,0.0
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,0.0,0.0,0.0,0.04541062801932367,0.13202247191011235,0.0,0.5257352941176471,0.5257352941176471,#DIV/0!
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
138,Putnam County PUMA,0.0,0.0,0.0,0.19380888290713325,0.18457943925233644,0.20634920634920634,0.0,#DIV/0!,0.0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,0.08736803785948308,0.06799750467872738,0.1145104895104895,0.2078225335668418,0.2455919395465995,0.17519042437431992,0.4216589861751152,0.6815642458100558,0.0
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,0.10307564422277639,0.0,0.2049586776859504,0.44613259668508287,0.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,0.5289181899910099,0.48026315789473684,0.569620253164557,0.38785425101214577,0.40494590417310666,0.36904761904761907,0.28061224489795916,1.0,0.0
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",0.0,0.0,0.0,0.6695095948827292,0.7697841726618705,0.38271604938271603,0.3531202435312024,0.5918367346938775,0.0
146,Capital Region,0.12109784202807458,0.10059171597633136,0.15210526315789474,0.11901714870744817,0.1821103374397429,0.061274509803921566,0.19269102990033224,0.0,0.31351351351351353
147,Central NY,0.14300066979236437,0.1565856416054268,0.12325390304026294,0.18440366972477065,0.0726643598615917,0.310546875,1.0,1.0,1.0
148,Finger Lakes,0.01027190332326284,0.021135515955242438,0.0,0.0676905574516496,0.0974264705882353,0.04193205944798301,0.7722473604826546,0.9175627240143369,0.0
149,Long Island,0.07012087783124046,0.059528788512477344,0.07781943459317053,0.13013797413585884,0.10450722857412832,0.1566842826384811,0.24911106463083038,0.2710669657161166,0.20783132530120482
150,Mid-Hudson,0.08739062149427866,0.12669955480688244,0.0530629400021015,0.2346338856226617,0.21173156992407544,0.25619739421192206,0.20684632192279678,0.19063829787234043,0.2283776144714528
151,Mohawk Valley,0.2025691699604743,0.0,0.28314917127071826,0.32815533980582523,0.1906158357771261,0.36710963455149503,0.5469026548672566,0.7304964539007093,0.0
152,New York City,0.12175493250259606,0.08736639846283176,0.1504764292878636,0.25213946117274166,0.23137442326427823,0.27350621347103216,0.2747054814526336,0.3171109200343938,0.21936714542190305
153,North Country,0.0,0.0,0.0,0.31400535236396077,0.10973724884080371,0.5928270042194093,0.24778761061946902,0.0,1.0
154,Southern Tier,0.09559214020180563,0.0,0.20689655172413793,0.17229285401139852,0.27334083239595053,0.10775862068965517,0.3342696629213483,0.3342696629213483,#DIV/0!
155,Western NY,0.26493605649933194,0.3657219973009447,0.13362637362637364,0.16623428457393732,0.16047197640117994,0.1782850092535472,0.225531914893617,0.15544041450777202,0.251953125
