,puma,BABS_FT_Work_Total,BABS_FT_Work_M,BABS_FT_Work_F,HS_FT_Work_Total,HS_FT_Work_M,HS_FT_Work_F,HSINC_FT_Work_Total,HSINC_FT_Work_M,HSINC_FT_Work_F
14,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
15,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,88.7713588283157,84.45998445998445,93.50982066609735,82.29813664596274,100.0,63.46153846153846,#DIV/0!,#DIV/0!,#DIV/0!
16,Onondaga County (Central)--Syracuse City PUMA,57.41360089186176,62.43386243386243,48.78787878787879,84.472049689441,100.0,67.10526315789474,0.0,#DIV/0!,0.0
17,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,87.72908366533865,97.34026291653929,77.2636484687084,85.18831993228946,95.74528036066498,53.355989804587935,100.0,100.0,100.0
18,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,75.30991735537191,100.0,60.49586776859505,91.17199391171994,100.0,80.06872852233677,#DIV/0!,#DIV/0!,#DIV/0!
19,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",59.45205479452055,58.43416370106762,62.857142857142854,67.99163179916317,67.99163179916317,#DIV/0!,100.0,100.0,#DIV/0!
20,Monroe County (Central)--Rochester City (West) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
21,"Chenango, Delaware & Broome (East) Counties PUMA",100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
22,Dutchess County (North & East) PUMA,100.0,100.0,100.0,50.92250922509225,55.13307984790875,46.95340501792115,#DIV/0!,#DIV/0!,#DIV/0!
23,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,89.564961787184,91.51583710407239,87.45410036719706,84.93150684931507,92.95112781954887,63.38383838383839,61.43667296786389,74.76340694006309,41.509433962264154
24,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,95.40197461212976,96.26116071428571,94.52367370222476,81.7825311942959,83.61111111111111,75.65891472868216,32.52212389380531,62.82051282051282,0.0
25,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,100.0,100.0,100.0,60.040671072699546,85.27918781725889,43.172179813401186,0.0,#DIV/0!,0.0
26,Westchester County (Southeast) PUMA,82.17928073000536,100.0,67.92270531400966,95.35415079969536,91.14658925979681,100.0,100.0,100.0,100.0
27,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,27.17948717948718,0.0,40.61302681992337,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
28,Westchester County (Northwest) PUMA,87.71790808240888,100.0,67.36842105263158,47.24770642201835,100.0,0.0,100.0,#DIV/0!,100.0
29,Monroe County (South) PUMA,74.63942307692307,78.26086956521739,68.31683168316832,50.13850415512465,62.62626262626263,34.96932515337423,#DIV/0!,#DIV/0!,#DIV/0!
30,Rockland County (North)--New City & Congers PUMA,85.35469107551488,100.0,80.8095952023988,92.12328767123287,100.0,78.63777089783281,#DIV/0!,#DIV/0!,#DIV/0!
31,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
32,Orange County (Southeast) PUMA,85.60063643595863,76.52399481193255,100.0,80.53435114503816,100.0,46.875,#DIV/0!,#DIV/0!,#DIV/0!
33,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",100.0,#DIV/0!,100.0,51.13636363636363,51.13636363636363,#DIV/0!,100.0,100.0,#DIV/0!
34,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,86.76691729323308,91.62393162393163,51.24999999999999,46.768507638072855,56.59340659340659,44.09566517189836,#DIV/0!,#DIV/0!,#DIV/0!
35,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",89.38321536905966,100.0,82.11243611584327,63.92617449664429,67.01388888888889,61.038961038961034,62.95264623955432,56.5359477124183,100.0
36,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,83.9506172839506,72.95597484276729,87.52556237218813,96.09432571849669,93.05373525557012,100.0,0.0,#DIV/0!,0.0
37,Suffolk County (Northwest)--Huntington Town (South) PUMA,65.40164452877926,100.0,34.25480769230769,100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
38,Westchester County (Southwest)--Yonkers City PUMA,67.302192564347,80.82386363636364,39.710144927536234,87.6004016064257,100.0,48.0,100.0,100.0,#DIV/0!
39,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",93.73930405019965,96.10481586402267,90.12968299711815,40.85510688836104,100.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
40,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,80.12752391073327,87.06070287539937,74.60216422660726,73.04582210242587,79.40854326396494,62.87215411558669,100.0,100.0,#DIV/0!
41,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,88.79645036051026,91.99632014719411,83.93854748603353,97.54558204768583,100.0,96.5034965034965,0.0,#DIV/0!,0.0
42,Erie County (West Central)--Buffalo City (West) PUMA,100.0,100.0,100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
43,Fulton & Montgomery Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,61.1764705882353,16.455696202531644,100.0,#DIV/0!,#DIV/0!,#DIV/0!
44,Westchester County (Central)--White Plains City PUMA,80.90200445434299,84.03275332650972,77.16727716727718,87.97629127857748,89.71428571428571,85.44698544698545,52.23880597014925,52.23880597014925,#DIV/0!
45,St. Lawrence County PUMA,74.68879668049793,100.0,59.333333333333336,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
46,Saratoga County (South & Central) PUMA,89.16030534351145,100.0,87.82161234991423,37.74271844660194,21.484992101105846,91.62303664921467,#DIV/0!,#DIV/0!,#DIV/0!
47,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,100.0,100.0,100.0,55.46875,100.0,0.0,100.0,100.0,#DIV/0!
48,Suffolk County (North Central)--Brookhaven Town (North) PUMA,87.79557589626239,89.51367781155015,86.06431852986218,70.3125,#DIV/0!,70.3125,#DIV/0!,#DIV/0!,#DIV/0!
49,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,#DIV/0!,#DIV/0!,#DIV/0!,100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
50,Suffolk County (Central)--Islip Town (East) PUMA,0.0,#DIV/0!,0.0,100.0,100.0,100.0,100.0,100.0,#DIV/0!
51,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",77.57894736842104,82.23684210526315,73.27935222672065,39.87730061349693,23.4375,100.0,#DIV/0!,#DIV/0!,#DIV/0!
52,Westchester County (Northeast) PUMA,93.5632183908046,88.69448183041723,100.0,83.84279475982532,100.0,52.25806451612903,#DIV/0!,#DIV/0!,#DIV/0!
53,Chautauqua County PUMA,100.0,100.0,100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
54,Erie County (West Central)--Buffalo City (East) PUMA,16.120218579234972,0.0,100.0,75.45045045045045,75.45045045045045,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
55,Cayuga & Onondaga (South) Counties PUMA,100.0,#DIV/0!,100.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
56,Oneida County (Central)--Greater Utica & Rome Cities PUMA,100.0,100.0,100.0,74.57627118644068,83.36483931947069,65.85365853658537,100.0,#DIV/0!,100.0
57,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,54.32432432432432,100.0,22.477064220183486,94.8339483394834,100.0,84.13597733711048,100.0,100.0,#DIV/0!
58,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",97.01002734731084,94.74313022700119,98.00577276305432,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
59,NYC-Manhattan Community District 11--East Harlem PUMA,93.03167420814479,91.18993135011442,100.0,100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
60,Schenectady County--Schenectady City PUMA,#DIV/0!,#DIV/0!,#DIV/0!,100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
61,"Clinton, Franklin, Essex & Hamilton Counties PUMA",93.42857142857143,90.08620689655173,100.0,50.98039215686274,#DIV/0!,50.98039215686274,#DIV/0!,#DIV/0!,#DIV/0!
62,Onondaga County (Central)--Syracuse City (Outer) PUMA,91.14583333333334,100.0,82.41379310344827,77.24550898203593,100.0,65.45454545454545,100.0,#DIV/0!,100.0
63,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",94.2982456140351,100.0,90.64748201438849,91.96865817825662,83.43434343434343,100.0,38.59649122807017,100.0,0.0
64,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",89.56748532927624,89.7537728355838,89.34229476716274,90.75104311543811,88.33430063842135,94.36253252385083,100.0,#DIV/0!,100.0
65,Onondaga County (North) PUMA,100.0,#DIV/0!,100.0,61.42557651991615,0.0,72.7047146401985,100.0,#DIV/0!,100.0
66,Ulster County (East) PUMA,100.0,100.0,#DIV/0!,100.0,#DIV/0!,100.0,#DIV/0!,#DIV/0!,#DIV/0!
67,Oswego County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
68,Niagara County (North & East) PUMA,100.0,100.0,#DIV/0!,100.0,#DIV/0!,100.0,#DIV/0!,#DIV/0!,#DIV/0!
69,Broome (Outer West) & Tioga Counties PUMA,74.00990099009901,100.0,49.760765550239235,18.914473684210524,0.0,91.26984126984127,#DIV/0!,#DIV/0!,#DIV/0!
70,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,100.0,100.0,#DIV/0!
71,Suffolk County (Southwest)--Islip Town (South) PUMA,53.04347826086957,0.0,100.0,100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
72,Erie County (Central) PUMA,100.0,100.0,100.0,100.0,100.0,#DIV/0!,100.0,100.0,#DIV/0!
73,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",81.60621761658031,100.0,74.64285714285714,0.0,0.0,#DIV/0!,100.0,100.0,#DIV/0!
74,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,83.52713178294574,100.0,47.20496894409938,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
75,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,86.468200270636,100.0,43.82022471910113,74.20091324200914,100.0,35.79545454545455,#DIV/0!,#DIV/0!,#DIV/0!
76,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",100.0,100.0,100.0,87.10601719197709,79.91071428571429,100.0,59.09090909090909,59.09090909090909,#DIV/0!
77,Cattaraugus & Allegany Counties PUMA,100.0,100.0,100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
78,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",91.78082191780823,100.0,73.84196185286103,73.33836858006042,73.96648044692738,72.02797202797203,45.98070739549839,0.0,76.47058823529412
79,Jefferson & Lewis Counties PUMA,100.0,100.0,100.0,75.0,0.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
80,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",85.41019955654102,91.40030441400305,77.04569606801275,100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
81,NYC-Queens Community District 1--Astoria & Long Island City PUMA,88.19316554123185,96.93121693121694,82.68268268268268,93.4691238279987,100.0,80.07889546351085,67.30038022813687,100.0,0.0
82,Saratoga County (Outer) PUMA,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
83,Dutchess County (Southwest) PUMA,100.0,100.0,100.0,93.65638766519824,100.0,86.36363636363636,#DIV/0!,#DIV/0!,#DIV/0!
84,Erie County (Northwest) PUMA,100.0,100.0,100.0,100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
85,Genesee & Orleans Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
86,Erie County (Northeast) PUMA,86.41975308641975,100.0,73.06122448979592,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
87,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",86.80805938494167,90.0679117147708,83.55235269181857,88.1486030089039,98.34210526315789,73.8761974944731,95.19999999999999,100.0,84.81012658227847
88,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,100.0,100.0,100.0,47.97297297297297,47.97297297297297,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
89,Nassau County (West Central)--Hempstead Town (West Central) PUMA,73.8191632928475,52.09876543209877,100.0,80.12295081967213,49.21465968586388,100.0,#DIV/0!,#DIV/0!,#DIV/0!
90,Suffolk County (South Central)--Brookhaven Town (South) PUMA,100.0,100.0,100.0,80.68535825545172,100.0,74.48559670781893,#DIV/0!,#DIV/0!,#DIV/0!
91,Orange County (Northeast)--Greater Newburgh City PUMA,100.0,100.0,#DIV/0!,67.7570093457944,61.12676056338028,100.0,100.0,100.0,#DIV/0!
92,Sullivan & Ulster (West) Counties PUMA,93.85892116182572,58.88888888888889,100.0,100.0,100.0,100.0,100.0,100.0,#DIV/0!
93,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",94.07811843763125,100.0,82.44084682440847,93.77738825591587,92.38197424892704,100.0,100.0,100.0,#DIV/0!
94,Wayne & Seneca Counties PUMA,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,#DIV/0!
95,Albany County (East Central)--Albany City PUMA,82.87037037037037,100.0,77.08978328173374,21.951219512195124,21.951219512195124,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
96,Nassau County (Northwest)--North Hempstead Town (North) PUMA,85.91054313099042,87.76041666666666,84.12797992471769,76.55786350148368,100.0,12.546125461254611,100.0,100.0,#DIV/0!
97,Rensselaer County--Troy City PUMA,46.788990825688074,0.0,100.0,100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
98,Tompkins County PUMA,86.17363344051448,87.12029161603888,85.42665388302973,54.58515283842795,0.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
99,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,100.0,100.0,100.0,64.06900654372397,93.66197183098592,21.251819505094613,#DIV/0!,#DIV/0!,#DIV/0!
100,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,61.97771587743732,#DIV/0!,61.97771587743732,60.809018567639264,94.92242595204513,30.538172715894866,#DIV/0!,#DIV/0!,#DIV/0!
101,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,#DIV/0!,#DIV/0!,#DIV/0!,100.0,100.0,#DIV/0!,0.0,#DIV/0!,0.0
102,Columbia & Greene Counties PUMA,92.40837696335078,100.0,85.85365853658537,100.0,100.0,#DIV/0!,100.0,#DIV/0!,100.0
103,Madison & Cortland Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,88.0,#DIV/0!,88.0,#DIV/0!,#DIV/0!,#DIV/0!
104,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,84.01434809731752,90.3035413153457,80.32178217821783,88.57306919322423,94.75308641975309,84.91083676268862,77.30192719486081,100.0,0.0
105,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,#DIV/0!,#DIV/0!,#DIV/0!,100.0,#DIV/0!,100.0,#DIV/0!,#DIV/0!,#DIV/0!
106,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
107,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,73.558648111332,69.82142857142857,78.25112107623319,79.93158494868872,100.0,70.6176961602671,#DIV/0!,#DIV/0!,#DIV/0!
108,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",100.0,100.0,#DIV/0!,100.0,#DIV/0!,100.0,0.0,0.0,#DIV/0!
109,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,51.13636363636363,100.0,0.0,100.0,100.0,100.0,90.41095890410958,100.0,0.0
110,Livingston & Wyoming Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
111,Putnam County PUMA,87.58620689655172,100.0,83.92857142857143,100.0,100.0,100.0,0.0,0.0,#DIV/0!
112,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
113,Suffolk County (Northwest)--Huntington Town (North) PUMA,100.0,100.0,100.0,100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
114,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",100.0,#DIV/0!,100.0,48.36065573770492,0.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
115,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,91.94528875379939,100.0,79.92424242424242,26.82926829268293,100.0,0.0,77.33644859813083,100.0,0.0
116,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,92.71070615034168,84.90566037735849,100.0,100.0,100.0,100.0,100.0,100.0,#DIV/0!
117,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,93.96857577293461,96.68122270742357,90.21739130434783,70.89871611982882,83.96624472573839,43.61233480176212,100.0,100.0,#DIV/0!
118,Orange County (Northwest) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,87.93103448275862,100.0,79.52127659574468,100.0,100.0,#DIV/0!
119,Nassau County (Central)--Hempstead Town (East Central) PUMA,87.52834467120182,100.0,73.38709677419355,72.19730941704036,80.6930693069307,59.24528301886792,100.0,100.0,100.0
120,Monroe County (North & West) PUMA,65.64102564102564,100.0,0.0,59.60099750623441,32.780082987551864,100.0,#DIV/0!,#DIV/0!,#DIV/0!
121,Suffolk County (Northwest)--Smithtown Town PUMA,100.0,100.0,#DIV/0!,94.91850431447747,100.0,84.41176470588235,#DIV/0!,#DIV/0!,#DIV/0!
122,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,76.24633431085044,76.24633431085044,#DIV/0!,76.55259822560203,100.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
123,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",75.54585152838428,87.63127187864644,68.3182135380321,77.17451523545706,84.35448577680525,69.80920314253648,59.86013986013986,58.89967637540453,65.97938144329896
124,Suffolk County (Central)--Brookhaven Town (Central) PUMA,100.0,100.0,100.0,89.17018284106891,82.88888888888889,100.0,100.0,100.0,#DIV/0!
125,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,100.0,#DIV/0!,100.0,84.96332518337408,100.0,0.0,45.535714285714285,100.0,0.0
126,Erie County (South) PUMA,100.0,100.0,100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
127,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",93.42492639842983,100.0,86.57314629258516,84.03755868544602,100.0,66.33663366336634,100.0,100.0,100.0
128,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",34.074074074074076,57.14285714285714,27.55344418052256,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
129,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",#DIV/0!,#DIV/0!,#DIV/0!,48.69109947643979,71.05263157894737,39.17910447761194,#DIV/0!,#DIV/0!,#DIV/0!
130,Nassau County (West Central)--North Hempstead Town (South) PUMA,100.0,100.0,100.0,83.02107728337236,100.0,71.11553784860558,35.13513513513514,100.0,0.0
131,Monroe County (Central)--Greece & Gates Towns PUMA,100.0,100.0,100.0,33.50515463917525,100.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
132,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",89.76660682226212,100.0,80.09313154831199,100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
133,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",90.18099547511312,98.94616265750287,81.63128491620112,82.07942772570301,92.61155815654718,71.30022460693786,83.56643356643356,100.0,42.68292682926829
134,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
135,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,93.2085932085932,93.04812834224599,93.38129496402877,55.44871794871795,100.0,47.54716981132076,#DIV/0!,#DIV/0!,#DIV/0!
136,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,73.55138869307768,82.33034571062741,66.64147140337616,80.44707783463507,84.9655172413793,77.55192222713212,71.74603174603175,100.0,0.0
137,NYC-Manhattan Community District 8--Upper East Side PUMA,97.65190525231719,99.45860984980789,95.05522088353415,100.0,100.0,100.0,34.80392156862745,100.0,0.0
138,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,53.25,51.83374083129584,56.282722513089,63.095238095238095,100.0,33.729216152019006,100.0,#DIV/0!,100.0
139,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",100.0,100.0,100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
140,Monroe County (East) PUMA,74.19354838709677,54.36241610738255,100.0,84.67153284671532,75.09881422924902,100.0,#DIV/0!,#DIV/0!,#DIV/0!
141,Suffolk County (East) PUMA,100.0,100.0,100.0,93.02325581395348,100.0,73.62637362637363,#DIV/0!,#DIV/0!,#DIV/0!
142,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",58.264840182648406,85.47387068201948,29.3119698397738,74.60401267159452,81.40382862351869,65.24466750313677,50.33557046979866,50.33557046979866,#DIV/0!
143,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
144,Suffolk County (Central)--Islip Town (Northwest) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
145,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,91.33186571271327,100.0,81.18279569892472,66.66666666666666,66.66666666666666,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
146,Capital Region,89.77523137946231,94.240317775571,86.2123613312203,65.70752857705952,51.88457008244994,93.68295589988081,100.0,100.0,100.0
147,Central NY,74.64871194379391,75.0293083235639,74.26900584795322,76.38795986622074,85.02024291497976,72.12787212787212,74.39024390243902,#DIV/0!,74.39024390243902
148,Finger Lakes,77.47072599531616,81.04229607250755,71.6399506781751,69.35123042505593,76.97616060225847,58.18014705882353,100.0,100.0,100.0
149,Long Island,84.81109079829372,91.9053073692249,76.74696180555556,81.95262400209397,95.45244690674053,64.27923844061651,87.0182555780933,100.0,69.66824644549763
150,Mid-Hudson,88.58673013983933,92.09093061804404,85.04605814092595,84.52650822669105,91.80532966345552,74.28722280887011,78.18181818181819,72.64437689969606,100.0
151,Mohawk Valley,88.48214285714285,100.0,74.60629921259843,80.41543026706232,85.1923076923077,75.35641547861506,92.57950530035336,100.0,75.29411764705883
152,New York City,87.29283089261088,92.0997286840373,82.5516214846719,80.93843677140002,87.98151363017877,70.73734284743459,70.56511056511057,83.53413654618474,47.87895163469333
153,North Country,88.85941644562334,93.99477806788512,83.55795148247978,36.032388663967616,0.0,39.38053097345133,#DIV/0!,#DIV/0!,#DIV/0!
154,Southern Tier,83.64760432766614,89.73655323819978,75.79617834394905,52.433090024330895,50.7563025210084,56.82819383259912,0.0,0.0,#DIV/0!
155,Western NY,85.68238905944739,83.0480397570403,88.3747178329571,93.52415026833631,94.25408539799683,91.98218262806236,100.0,100.0,#DIV/0!
