,puma,BABS_Working_Poor_Total,BABS_Working_Poor_M,BABS_Working_Poor_F,HS_Working_Poor_Total,HS_Working_Poor_M,HS_Working_Poor_F,HSINC_Working_Poor_Total,HSINC_Working_Poor_M,HSINC_Working_Poor_F
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",0.0,0.0,0.0,9.079576147932682,12.696106914584544,0.0,0.0,#DIV/0!,0.0
62,Saratoga County (South & Central) PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0,0.0,0.0
63,Cattaraugus & Allegany Counties PUMA,6.0606060606060606,6.0606060606060606,#DIV/0!,23.52941176470588,#DIV/0!,23.52941176470588,#DIV/0!,#DIV/0!,#DIV/0!
64,Genesee & Orleans Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,9.267241379310345,9.267241379310345,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
65,Cayuga & Onondaga (South) Counties PUMA,0.0,0.0,0.0,55.61224489795919,91.59663865546219,0.0,71.73913043478261,71.73913043478261,#DIV/0!
66,Sullivan & Ulster (West) Counties PUMA,39.02691511387164,10.526315789473683,62.57088846880907,24.770039421813404,14.52513966480447,33.87096774193548,8.925318761384334,8.925318761384334,#DIV/0!
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",31.565906838453916,29.731027857829012,33.52098259979529,28.274428274428274,26.665527844209088,35.194709772226304,16.861081654294804,0.0,26.677852348993287
68,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,0.0,0.0,0.0,3.062080536912752,4.171428571428572,0.0,29.533678756476682,46.875,0.0
69,NYC-Queens Community District 1--Astoria & Long Island City PUMA,4.51043037023116,5.9809853068280034,2.7589046736668723,11.273379451703818,4.527604527604527,19.672131147540984,19.093851132686083,20.914127423822716,16.536964980544745
70,Jefferson & Lewis Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
71,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,0.3968253968253968,0.9414654113794515,0.0,2.235677689799721,3.074951953875721,0.0,5.688202247191011,6.917164816396243,0.0
72,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,0.0,0.0,0.0,14.886215393535295,24.46775686516507,6.396938217605248,7.022653721682848,7.942898975109809,0.0
73,Orange County (Northeast)--Greater Newburgh City PUMA,15.488976823063878,48.32451499118166,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
74,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",4.7739487828011375,10.066666666666666,0.0,9.830391138802353,13.485280151946819,0.0,36.60130718954248,37.46678476527901,34.1645885286783
75,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",3.49839862034984,5.148658448150834,0.0,2.8278017562137223,4.397130293913446,0.0,16.084604033448105,17.243675099866845,12.8060263653484
76,Erie County (Central) PUMA,0.0,0.0,0.0,21.04868913857678,22.065727699530516,17.037037037037038,#DIV/0!,#DIV/0!,#DIV/0!
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",6.073896863370547,0.0,10.896518836433,15.488721804511279,16.259578544061306,14.187550525464834,24.629418472063854,30.313901345291477,14.710485133020345
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",3.447403910991234,4.993000466635557,2.573238321456849,10.065744729086374,15.555053131358806,4.546487838145033,11.42384105960265,13.869346733668342,0.0
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",1.7680826636050517,3.34056399132321,0.0,9.48997716315656,3.076402974983097,28.789420142421157,40.57142857142857,53.04990757855823,27.308447937131632
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,3.3811475409836067,7.894736842105263,0.0,8.798060270176654,9.7557003257329,7.710798816568047,18.45342706502636,24.296675191815854,11.319281811085089
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",0.0,0.0,0.0,37.59162303664921,43.72716199756395,0.0,#DIV/0!,#DIV/0!,#DIV/0!
83,"Chenango, Delaware & Broome (East) Counties PUMA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
84,Orange County (Northwest) PUMA,0.0,0.0,0.0,14.403050748019947,16.12747464992757,11.733931240657698,0.0,#DIV/0!,0.0
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,3.6462008939073156,8.857142857142856,0.0,16.71404206935759,21.883289124668433,7.404458598726114,9.70184571699006,15.471698113207546,0.0
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,1.484113712374582,0.0,3.107221006564551,2.327272727272727,0.0,8.695652173913043,65.84022038567493,65.84022038567493,#DIV/0!
87,Dutchess County (North & East) PUMA,25.081788440567067,18.48184818481848,28.338762214983714,0.0,0.0,0.0,34.088200238379024,34.088200238379024,#DIV/0!
88,Putnam County PUMA,0.0,0.0,0.0,0.0,0.0,0.0,43.93592677345538,39.20595533498759,100.0
89,Albany County (Outside Albany City) PUMA,0.0,0.0,0.0,8.879392212725547,18.36935166994106,0.0,0.0,0.0,0.0
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",0.0,0.0,0.0,15.093435553425971,0.0,31.03448275862069,10.894308943089431,36.81318681318682,0.0
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,17.4752349504699,23.94709363035155,0.0,13.150703192694793,11.75856065002902,15.028177833437695,27.4046511627907,22.886836027713624,46.124401913875595
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",10.589462702138759,15.491183879093198,2.5482093663911844,30.630630630630627,40.98442993470618,13.843648208469055,17.87280701754386,22.146739130434785,0.0
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,18.131433095803644,23.2016210739615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Suffolk County (Northwest)--Huntington Town (South) PUMA,1.6063396872992075,0.0,3.7073652990608013,0.0,0.0,0.0,0.0,0.0,#DIV/0!
95,Oswego County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
96,Rensselaer County--Troy City PUMA,3.0861723446893787,4.521432765707575,0.0,0.0,0.0,#DIV/0!,100.0,#DIV/0!,100.0
97,Saratoga County (Outer) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,44.0,#DIV/0!,44.0
99,Monroe County (East) PUMA,16.585365853658537,28.78306878306878,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",0.0,0.0,0.0,2.4395753331827423,1.6727428693973836,3.2927702219040804,17.872340425531917,22.795115332428765,0.0
101,Erie County (South) PUMA,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
102,Monroe County (Central)--Greece & Gates Towns PUMA,17.504835589941973,0.0,40.401785714285715,12.980769230769232,21.09375,0.0,0.0,0.0,#DIV/0!
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,1.5594801732755748,0.5555555555555556,2.795539033457249,0.0,0.0,0.0,0.0,0.0,#DIV/0!
104,NYC-Manhattan Community District 11--East Harlem PUMA,15.47482837528604,32.64936632468316,0.0,23.683349689237815,0.0,39.13513513513514,38.63636363636363,45.61717352415027,0.0
105,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",3.87774594078319,8.656716417910449,0.0,24.323699421965316,27.591522157996145,19.421965317919074,25.70561456752656,32.26732267322674,7.009345794392523
106,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,6.8939278648607525,12.359166951177876,2.498627127951675,9.218807848944834,3.6285362853628538,17.674418604651162,0.0,0.0,0.0
107,Onondaga County (North) PUMA,0.0,0.0,0.0,21.435692921236292,20.903954802259886,22.033898305084744,0.0,0.0,0.0
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,6.541338960291579,8.365019011406844,5.0245959241040055,20.359501100513572,25.387072990906855,5.567606652205351,25.758853288364246,44.27536231884058,0.0
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",0.0,0.0,0.0,16.338028169014084,29.871244635193133,0.0,100.0,100.0,#DIV/0!
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,2.706621556307395,2.897743103928671,2.560273095796885,21.497659906396255,9.020979020979022,31.549295774647888,67.30103806228374,54.567307692307686,100.0
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",7.004310344827585,0.0,10.18409714061888,14.335553441167143,9.243964421855146,19.41101963267891,35.1578947368421,39.49801849405548,30.239520958083833
112,Erie County (Northeast) PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,8.00135043889264,12.546320804658551,0.0,31.530944625407166,40.23275145469659,0.0,0.0,0.0,0.0
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,2.0784128483703355,4.941969299887682,0.0,10.289047997878546,4.696103896103896,20.15021066129328,14.898125509372454,13.02127659574468,21.045296167247386
115,Fulton & Montgomery Counties PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,58.333333333333336,58.333333333333336,#DIV/0!,0.0,0.0,0.0,0.0,#DIV/0!,0.0
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,38.46153846153847,44.27083333333333,0.0
118,NYC-Brooklyn Community District 4--Bushwick PUMA,4.529956161714564,2.4703557312252964,6.532180595581172,16.670317634173056,12.67019667170953,22.17595002602811,48.701298701298704,59.00116144018583,24.797843665768195
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",1.3218676710965815,1.6763957491393504,1.0013531799729363,10.60358890701468,16.229712858926344,0.0,0.0,0.0,0.0
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",2.907599001070282,2.3127035830618894,3.627760252365931,33.836378077839555,0.0,100.0,0.0,#DIV/0!,0.0
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,5.608365019011407,0.0,10.213502596653203,20.83696599825632,11.54320987654321,43.17507418397626,0.0,0.0,0.0
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,7.232568211346903,5.830223880597015,8.447857720291028,7.5467447623338595,7.818659658344283,6.953405017921146,7.058001397624039,9.537299338999055,0.0
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
124,Orange County (Southeast) PUMA,8.936022253129346,16.002490660024907,0.0,8.005003126954346,3.7194473963868226,14.133738601823708,51.742160278745644,0.0,65.56291390728477
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,0.0,0.0,0.0,3.040141676505313,0.0,15.749235474006115,0.0,0.0,0.0
126,Suffolk County (Northwest)--Smithtown Town PUMA,1.4336917562724014,0.0,3.076923076923077,0.0,0.0,0.0,0.0,0.0,#DIV/0!
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",0.0,0.0,0.0,13.793103448275861,3.0889341479972843,27.149512918254974,19.454887218045116,68.31683168316832,0.0
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",18.28324635594745,30.337414153478647,0.0,16.515471604324595,22.121799010114053,8.852941176470589,31.146144013634427,38.74755381604697,16.830466830466833
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,3.216216216216216,3.0705996131528046,3.4007352941176467,9.556354916067146,12.18872870249017,4.868289429809937,22.151898734177212,21.05619498984428,28.35249042145594
130,Westchester County (Southwest)--Yonkers City PUMA,15.91857166694477,24.232456140350877,2.9850746268656714,8.40406455469217,1.8171599850131135,20.01982160555005,18.724852986691428,16.214233308877475,32.27722772277228
131,Broome (Outer West) & Tioga Counties PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,6.13047606130476,8.681511133350012,3.1101895734597154,23.179508890770535,21.78649237472767,26.14162806088683,17.966360856269112,25.500667556742325,7.8711985688729875
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",3.282888942269197,4.624100444036135,1.812688821752266,10.26155327342747,6.1615422157149835,18.134957825679475,21.822358346094948,29.595015576323984,0.0
134,NYC-Manhattan Community District 10--Central Harlem PUMA,8.924205378973104,5.0307434320849636,11.951325510647544,27.491961414790993,31.53737658674189,17.470300489168412,18.733647305075877,21.083627797408717,0.0
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",1.9089732528041414,4.032809295967191,0.0,2.505446623093682,3.598435462842243,0.0,30.415944540727903,32.55813953488372,28.07971014492754
136,Erie County (Northwest) PUMA,11.27659574468085,22.17573221757322,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,4.968944099378882,6.929434202161475,2.568593111500292,13.728117932825196,14.690110986407282,11.760204081632653,10.470914127423821,10.037958667229017,11.299435028248588
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,0.0,0.0,0.0,7.173696446363334,0.0,14.614343707713125,8.955223880597014,8.955223880597014,#DIV/0!
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",0.9659502535619415,2.1459227467811157,0.0,10.582885489871847,15.571776155717762,0.0,54.938956714761375,100.0,0.0
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,0.0,0.0,0.0,3.7363109297831225,5.948717948717949,0.0,0.0,0.0,#DIV/0!
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,2.8169014084507045,0.0,5.136702568351284,0.0,0.0,0.0,14.310954063604239,24.545454545454547,0.0
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,0.0,0.0,0.0,15.014836795252226,9.29203539823009,21.638924455825865,100.0,100.0,100.0
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,5.840938722294655,9.565957446808511,1.9538188277087036,17.81790492766235,25.210355987055017,2.6551609691337537,31.673052362707537,33.03445021236433,19.130434782608695
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,0.0,0.0,0.0,4.37956204379562,7.238605898123325,0.0,0.0,0.0,#DIV/0!
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,1.1054874800213106,0.0,2.828902522154056,6.888888888888889,10.919337794998238,0.0,16.658227848101266,23.65204888569375,0.0
146,Capital Region,3.283272088193002,4.984177215189874,0.6688285366842318,5.185491656323266,9.599183048251213,0.0,11.50259067357513,13.240418118466899,8.951406649616368
147,Central NY,5.397625044980209,6.79886685552408,3.527929441411172,31.575562700964632,51.86060248080331,7.339449541284404,4.353562005277045,7.349665924276169,0.0
148,Finger Lakes,14.719494299582344,11.113304382155546,19.53598734510941,11.695485110470702,14.742193173565724,5.74468085106383,25.81767571329158,14.578587699316628,43.47048300536673
149,Long Island,1.264253842340109,1.1759795737994696,1.3643704404967423,7.851256444606829,7.869313191638855,7.822253570798801,24.013921113689097,23.716887417218544,24.803520905375667
150,Mid-Hudson,6.635486118021694,8.493623617276121,4.222517041035729,14.086456745343357,15.138549307253463,12.495046889446572,17.809820732657833,16.27058299955496,21.965873588079788
151,Mohawk Valley,7.845303867403315,6.636363636363636,9.71830985915493,26.58486707566462,41.95266272189349,5.707395498392283,19.236883942766294,0.0,44.0
152,New York City,4.68548126056488,6.335318116661154,3.0237065255418516,14.543549285786646,14.14464541103817,15.212509004618841,24.344770620550406,26.68531891564899,19.047619047619047
153,North Country,4.725218284540318,11.138014527845035,0.0,27.379553466509986,14.399999999999999,45.86894586894587,0.0,#DIV/0!,0.0
154,Southern Tier,4.4868616757560735,4.96742671009772,3.7389100126742716,5.53306342780027,12.211466865227104,0.0,34.941520467836256,59.378881987577635,0.0
155,Western NY,19.20028392286762,24.77824913227921,10.3458830731558,33.05798252581414,38.77917414721723,19.195214790647093,64.29006703229739,62.33009708737865,65.18650088809946
