,puma,BABS_UnEmp_Total,BABS_UnEmp_M,BABS_UnEmp_F,HS_UnEmp_Total,HS_UnEmp_M,HS_UnEmp_F,HSINC_UnEmp_Total,HSINC_UnEmp_M,HSINC_UnEmp_F
18,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Onondaga County (Central)--Syracuse City PUMA,9.03905221588416,4.143337066069429,12.193362193362194,29.440221147201107,15.452261306532664,46.54377880184332,0.0,0.0,0.0
20,Westchester County (Northeast) PUMA,14.915545376467222,0.0,31.729598051157126,3.020539669754329,4.626773596545342,0.0,9.086021505376344,0.0,15.973534971644613
21,Madison & Cortland Counties PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!,0.0
22,Erie County (West Central)--Buffalo City (West) PUMA,0.0,0.0,0.0,11.274871039056743,0.0,22.972972972972975,6.630500301386377,5.74468085106383,7.7885952712100135
23,Monroe County (Central)--Rochester City (West) PUMA,0.0,0.0,0.0,12.179065174456879,10.743801652892563,14.700544464609798,0.0,0.0,#DIV/0!
24,Suffolk County (Central)--Islip Town (East) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
25,Nassau County (Central)--Hempstead Town (East Central) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
26,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",0.0,0.0,0.0,4.860335195530726,3.8527188490612048,6.211180124223603,7.055630936227951,4.993312527864467,10.263522884882107
27,St. Lawrence County PUMA,5.894736842105263,0.0,21.78988326848249,89.72602739726028,#DIV/0!,89.72602739726028,0.0,#DIV/0!,0.0
28,Columbia & Greene Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
29,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,1.1216859279401767,2.4273630011033465,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
30,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",1.7155756207674944,1.7560577184862511,1.6655450874831765,1.9915292421375148,1.014799154334038,3.7231384307846076,0.0,0.0,0.0
31,Monroe County (North & West) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,0.0,0.0,#DIV/0!
32,Schenectady County--Schenectady City PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
33,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",0.0,0.0,0.0,6.478810738850677,0.0,11.269780007719026,0.0,0.0,0.0
34,Niagara County (North & East) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
35,Suffolk County (Central)--Brookhaven Town (Central) PUMA,4.638872577803876,7.281105990783409,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Suffolk County (East) PUMA,0.0,0.0,0.0,5.0155655482532,0.0,11.166730843280709,4.500775995861355,0.0,11.885245901639344
37,Warren & Washington Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,21.70212765957447,0.0,25.37313432835821
38,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,2.8274953332601296,3.8505096262740657,2.0356481932404793,0.0,0.0,0.0,0.0,0.0,0.0
39,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Westchester County (Central)--White Plains City PUMA,2.9776989356310186,1.3636363636363635,5.011454753722795,0.0,0.0,0.0,0.0,0.0,0.0
41,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",0.0,0.0,0.0,5.929274129220952,5.87028966931556,5.9928196630764985,1.128577186618299,0.0,4.24886191198786
42,Erie County (North Central) PUMA,7.751688645866839,8.521303258145362,6.939854593522803,0.0,0.0,0.0,0.0,0.0,0.0
43,Chautauqua County PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0,0.0,0.0
44,Dutchess County (Southwest) PUMA,2.6009316770186337,4.789135096497498,0.0,11.998916576381365,3.0511811023622046,22.951807228915662,0.0,0.0,0.0
45,Westchester County (Southeast) PUMA,0.0,0.0,0.0,1.6282987085906795,0.0,6.083916083916084,0.0,0.0,0.0
46,Rockland County (North)--New City & Congers PUMA,2.838128792327266,3.2323919700578427,2.3041474654377883,4.602660913340525,0.0,8.07825812559167,0.0,0.0,0.0
47,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,2.1545319465081723,2.9638906282613235,0.9741248097412482,0.0,0.0,0.0,0.0,0.0,0.0
48,Suffolk County (Southwest)--Islip Town (South) PUMA,0.0,0.0,0.0,5.387205387205387,5.559416261292564,0.0,0.0,0.0,0.0
49,Erie County (West Central)--Buffalo City (East) PUMA,9.104589917231001,12.124248496993987,0.0,13.986727922409392,20.57057057057057,0.0,#DIV/0!,#DIV/0!,#DIV/0!
50,Wayne & Seneca Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
51,Monroe County (South) PUMA,2.4051309460181725,0.0,4.622496147919876,10.131004366812228,0.0,33.6231884057971,0.0,0.0,0.0
52,Tompkins County PUMA,2.7319830428638716,0.0,4.703974047039741,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
53,Suffolk County (South Central)--Brookhaven Town (South) PUMA,0.0,0.0,0.0,2.3300229182582126,6.360792492179354,0.0,16.127583108715186,22.649842271293373,0.0
54,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
55,NYC-Manhattan Community District 8--Upper East Side PUMA,0.8679738562091502,1.4155712841253791,0.39123630672926446,0.0,0.0,0.0,0.0,0.0,#DIV/0!
56,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",0.0,0.0,0.0,0.0,0.0,0.0,100.0,#DIV/0!,100.0
57,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",2.036700947771728,4.253527058328069,0.0,2.9307227037475836,1.901103230890465,4.706881903143585,3.564797623468251,0.0,47.29064039408867
58,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,0.7072368421052632,0.0,1.4531936465021968,0.5939653124257543,0.0,1.1775788977861517,9.152215799614643,14.285714285714285,0.0
59,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",9.860557768924302,0.0,15.356773526370219,1.9916351324437365,3.6968576709796674,0.0,0.0,0.0,0.0
60,Suffolk County (Central)--Islip Town (Northwest) PUMA,3.3391304347826085,6.911447084233262,0.0,0.612143213040074,0.0,1.3692087247253621,0.0,0.0,0.0
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",0.0,0.0,0.0,8.186046511627906,4.849884526558892,14.23338566195709,0.0,#DIV/0!,0.0
62,Saratoga County (South & Central) PUMA,6.492589978828511,8.440366972477065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,Cattaraugus & Allegany Counties PUMA,4.166666666666666,4.878048780487805,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
64,Genesee & Orleans Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
65,Cayuga & Onondaga (South) Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
66,Sullivan & Ulster (West) Counties PUMA,0.0,0.0,0.0,5.360824742268041,11.568409343715238,0.0,0.0,0.0,#DIV/0!
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",4.748233215547703,3.302911777488049,6.241580601706332,3.898231054815462,2.9215864365728126,6.426332288401254,8.509454949944383,0.0,14.868804664723031
68,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,0.0,0.0,0.0,2.0895522388059704,3.10077519379845,0.0,0.0,0.0,0.0
69,NYC-Queens Community District 1--Astoria & Long Island City PUMA,2.9472297686671607,3.1141868512110724,2.7805199078644294,7.589374875174755,6.400919892679187,8.882402001668057,0.0,0.0,0.0
70,Jefferson & Lewis Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
71,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,2.7877277682603956,0.0,4.717975751186083,7.100461639920861,8.616271620755926,3.78416257883672,0.0,0.0,0.0
72,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,0.0,0.0,0.0,2.297551789077213,3.145235892691952,1.7153748411689964,0.0,0.0,0.0
73,Orange County (Northeast)--Greater Newburgh City PUMA,0.0,0.0,0.0,2.8941096356826694,0.0,9.918319719953326,0.0,0.0,#DIV/0!
74,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",0.0,0.0,0.0,4.787714543812105,6.760204081632653,0.0,0.0,0.0,0.0
75,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",6.321221242743497,9.90566037735849,0.0,2.703360935216756,1.3481191563383343,4.428452809299751,0.0,0.0,0.0
76,Erie County (Central) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",4.763111223714214,9.885260370697264,0.8898776418242491,3.6736223916031485,0.0,9.074074074074074,0.0,0.0,0.0
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",0.7696493819482236,2.045877247365158,0.0,2.7147736229091866,5.4357355777660885,0.0,0.0,0.0,0.0
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",4.017294181228608,6.291007333076032,2.027027027027027,0.0,0.0,0.0,0.0,0.0,0.0
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,0.0,0.0,0.0,1.1624349954114408,0.0,2.2809123649459786,2.564935064935065,4.535017221584385,0.0
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",0.5580459244350928,0.0,1.1739799846035412,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
83,"Chenango, Delaware & Broome (East) Counties PUMA",33.490566037735846,0.0,60.16949152542372,0.0,0.0,0.0,0.0,0.0,#DIV/0!
84,Orange County (Northwest) PUMA,0.0,0.0,0.0,0.28197381671701915,0.0,0.5388760585065435,0.0,#DIV/0!,0.0
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,0.0,0.0,0.0,6.571593756022355,3.711484593837535,10.072867552507502,0.0,0.0,0.0
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,3.4802345375449213,0.0,6.863110779559865,0.0,0.0,0.0,0.0,0.0,#DIV/0!
87,Dutchess County (North & East) PUMA,15.297202797202797,35.86065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Putnam County PUMA,1.965725806451613,0.0,3.1199999999999997,0.0,0.0,0.0,0.0,0.0,0.0
89,Albany County (Outside Albany City) PUMA,3.725445924587943,6.976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",4.994903160040775,5.734347571679345,0.0,10.24070021881838,0.0,16.956521739130434,0.0,0.0,0.0
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,5.250490283472989,7.364122782314841,1.6034985422740524,1.378106758139255,1.558468366188461,1.1258660508083143,0.0,0.0,0.0
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",0.0,0.0,0.0,2.889472620731461,0.0,6.190476190476191,0.0,0.0,0.0
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Suffolk County (Northwest)--Huntington Town (South) PUMA,3.337783711615487,6.379876048122493,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
95,Oswego County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
96,Rensselaer County--Troy City PUMA,0.0,0.0,0.0,0.0,0.0,0.0,73.88059701492537,#DIV/0!,73.88059701492537
97,Saratoga County (Outer) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,0.0,0.0,#DIV/0!,17.2972972972973,0.0,35.754189944134076,23.272727272727273,#DIV/0!,23.272727272727273
99,Monroe County (East) PUMA,0.0,0.0,0.0,11.475409836065573,0.0,23.863636363636363,0.0,#DIV/0!,0.0
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",6.7943586811511345,10.85703662390779,2.5219941348973607,1.5703140628125625,2.978561942705369,0.0,0.0,0.0,0.0
101,Erie County (South) PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
102,Monroe County (Central)--Greece & Gates Towns PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,1.7305776892430278,3.1026785714285716,0.0,16.18809821057012,9.96230479267636,37.362637362637365,0.0,0.0,0.0
104,NYC-Manhattan Community District 11--East Harlem PUMA,4.234354194407457,8.755506607929515,0.0,3.5402906208718625,7.3424657534246585,0.0,0.0,0.0,0.0
105,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",3.068437815583003,2.110075611042729,3.8268856109101033,4.006490264603095,4.47206411894529,3.465947403910991,4.58031529612271,7.535927094286715,0.0
106,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,3.0542390731964195,0.0,5.376593279258401,0.0,0.0,0.0,0.0,0.0,0.0
107,Onondaga County (North) PUMA,10.321489001692047,0.0,33.33333333333333,8.486562942008486,0.0,16.02136181575434,0.0,0.0,0.0
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,3.6372864151581794,6.86046511627907,1.140798558991294,6.595041322314049,7.841306884480746,3.569405099150141,0.0,0.0,0.0
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,4.8901335631193446,3.8451123747630653,5.5803970667143625,11.268675614079514,3.6863662960795787,17.05357142857143,4.895104895104895,6.306306306306306,0.0
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",12.18917601170161,32.278889606197545,0.0,7.644382911392405,6.818716200329179,8.24372759856631,22.6047283284944,24.27459306440198,20.240480961923847
112,Erie County (Northeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,0.0,0.0,0.0,7.673469387755103,0.0,19.789473684210527,0.0,0.0,0.0
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,10.937102113572701,7.177468201090248,13.66432337434095,3.029636553582229,0.0,7.197909862834749,0.0,0.0,0.0
115,Fulton & Montgomery Counties PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",0.0,0.0,0.0,0.0,#DIV/0!,0.0,0.0,0.0,0.0
118,NYC-Brooklyn Community District 4--Bushwick PUMA,6.605439773931473,9.015151515151516,4.500330906684315,1.9073569482288828,3.8195707530010914,0.0,0.0,0.0,0.0
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",3.171641791044776,0.0,5.667318082538222,18.318965517241377,28.001464128843338,0.0,0.0,0.0,0.0
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",4.346421069639684,5.676442762535478,2.948972829688535,29.438405797101446,19.04218928164196,69.60352422907489,0.0,#DIV/0!,0.0
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,2.834008097165992,0.0,4.747000521648409,0.0,0.0,0.0,0.0,0.0,0.0
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,0.777295733911786,1.5769230769230769,0.06821282401091405,3.8674962165797884,6.5100481177469565,0.0,0.0,0.0,0.0
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,5.082508250825082,0.0,8.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0
124,Orange County (Southeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,1.193652576885269,2.585944630362032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,Suffolk County (Northwest)--Smithtown Town PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",6.740389678778304,12.598425196850393,0.0,1.9037905830358661,1.4386082301773169,2.3842432619212164,0.0,0.0,0.0
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",6.139613120269134,7.794161901895877,4.0427154843630815,3.3634045891351243,2.1120293847566574,4.796970334525563,0.0,0.0,0.0
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,0.49690946551933096,0.0,1.0156056477582363,3.6981455675849504,4.474900924702774,2.2609227008860375,1.4421252371916509,0.0,7.5098814229249005
130,Westchester County (Southwest)--Yonkers City PUMA,3.964378052283826,2.231913801949718,6.1684073107049615,2.3844713764902945,3.0924191553277964,1.4922048997772828,1.9504876219054765,2.7196652719665275,0.0
131,Broome (Outer West) & Tioga Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,2.5006251562890722,4.776689754000478,0.0,4.938488576449912,6.456651913564176,1.7847485127095726,4.66321243523316,0.0,9.056603773584905
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",2.061568463574314,0.9982384028185555,3.0214683275907763,3.6322810725135386,2.8173913043478263,4.710756483044346,7.560321715817694,6.140350877192982,9.296781883194278
134,NYC-Manhattan Community District 10--Central Harlem PUMA,0.0,0.0,0.0,1.0901399284087212,0.0,2.575932333717801,0.0,0.0,0.0
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",0.41262834660781117,0.0,0.7352941176470588,4.596544203992619,1.9022457067371201,9.283088235294118,0.0,0.0,0.0
136,Erie County (Northwest) PUMA,10.840108401084011,25.07836990595611,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,3.7045908183632736,3.47461434776097,3.9671682626538987,5.720202813682782,2.8229553903345725,10.342910101946247,3.121159990169575,5.356389708983551,0.0
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,24.247562526494278,35.275080906148865,12.110418521816563,7.96534376746786,4.462712859659425,11.146666666666667,0.0,0.0,0.0
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",1.822367159025513,3.546099290780142,0.0,1.7857142857142856,2.894270525694034,0.0,0.0,0.0,0.0
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,0.0,0.0,0.0,1.3662171753016323,2.328394315089205,0.0,0.0,0.0,#DIV/0!
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,0.0,0.0,0.0,3.871773522064946,0.0,8.172231985940245,0.0,0.0,0.0
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,2.3097495745198153,0.0,3.510716925351072,15.01361338000778,0.0,23.155368926214756,0.0,0.0,0.0
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,3.508643956524911,2.670532580497482,4.2761319172722185,3.380305317899681,0.0,8.655498281786942,3.5897435897435894,4.304748889648104,0.0
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,5.962607377463365,18.153846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,2.7098006446221796,0.0,5.97840400316039,3.1344076500796882,0.0,8.119266055045872,0.0,0.0,0.0
146,Capital Region,1.8948610189486101,3.2185347526612396,0.0,0.0,0.0,0.0,13.452914798206278,0.0,27.726432532347506
147,Central NY,5.512605042016807,1.2300531914893618,9.891230455472467,10.752264671130368,5.916305916305916,14.104701567189062,0.0,0.0,0.0
148,Finger Lakes,1.648987463837994,1.3599731363331096,2.0389669234254644,9.631008801624915,3.1687995124923827,17.707539984767706,0.0,0.0,0.0
149,Long Island,2.2805941121311397,2.284645059945945,2.2765246449456975,2.4757728772842302,1.4596914605012754,3.856203757185686,3.921641101459989,2.660176590446004,6.295941195270055
150,Mid-Hudson,3.6709780052566052,2.6559462220318317,4.791704566126978,2.8468054075279072,1.4541622760800843,4.432049898044861,1.916804656530684,1.7090588140897054,2.2635949638360566
151,Mohawk Valley,3.7279596977329974,6.2132661628883294,0.0,4.046398705152415,4.538258575197889,3.532008830022075,6.6115702479338845,0.0,13.646055437100213
152,New York City,2.9857113424551285,3.756308723493387,2.257025498823385,3.712910221268717,2.936436884512086,4.76798715398792,2.8616480162767037,2.566289224743766,3.396323508390749
153,North Country,4.2013476020610385,3.90625,4.505229283990346,14.47721179624665,0.0,22.736842105263158,0.0,#DIV/0!,0.0
154,Southern Tier,6.581139620126625,4.243948443885571,9.216589861751153,0.0,0.0,0.0,0.0,0.0,0.0
155,Western NY,4.4770206022187,5.613978320660087,2.681992337164751,5.354903436167544,5.423594615993666,5.236139630390143,4.668930390492361,4.275534441805226,5.123513266239707
