,puma,Unemployment_BABS_score,FT_Work_BABS_score,Poverty_BABS_score,Working_Poor_BABS_score,Rent_Burden_BABS_score,Home_ownership_BABS_score,Income_level_BABS_score,Overall_BABS_score,Unemployment_HS_score,FT_Work_HS_score,Poverty_HS_score,Working_Poor_HS_score,Rent_Burden_HS_score,Home_ownership_HS_score,Income_level_HS_score,Overall_HS_score,Unemployment_BABS_grade,FT_Work_BABS_grade,Poverty_BABS_grade,Working_Poor_BABS_grade,Rent_Burden_BABS_grade,Home_ownership_BABS_grade,Income_level_BABS_grade,Overall_BABS_grade,Unemployment_HS_grade,FT_Work_HS_grade,Poverty_HS_grade,Working_Poor_HS_grade,Income_level_HS_grade,Rent_Burden_HS_grade,Home_ownership_HS_grade,Overall_HS_grade
10,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",#DIV/0!,-0.7501948988026255,0.3117843313815846,0.31563835723814976,0.5198894202219045,#DIV/0!,3.0469245407999943,#DIV/0!,#DIV/0!,-0.22841264757063734,0.27618323354711943,0.280299301751413,-1.223591268524528,-0.45434754525961585,-0.16605784008291788,#DIV/0!,#DIV!0,D,B-,B-,B-,#DIV!0,A,#DIV!0,#DIV!0,C,B-,B-,C,D,C-,#DIV!0
11,Livingston & Wyoming Counties PUMA,0.1789852420637121,0.5216926522388133,-5.613541070808854,-5.602748791161351,#DIV/0!,-1.327959526322937,-1.0426262871293057,#DIV/0!,0.20184208298389783,0.42341156724458573,0.7400035157457417,0.7439457539965177,#DIV/0!,0.8772536241246799,0.07736467621677152,#DIV/0!,C,B-,E,E,#DIV!0,D-,D,#DIV!0,C,B-,B-,B-,C,#DIV!0,B,#DIV!0
12,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,0.1789852420637121,-1.7484221721202176,0.3615283434022934,0.3653241215582594,0.5198894202219045,-1.327959526322937,-1.0624966468618593,-0.38759303115126353,0.20184208298389783,0.7101296317421613,0.08771323660581111,0.09189993934693969,-0.4543256564319488,-1.5044012889576126,-0.5733466311794817,-0.20578409798431904,C,D-,B-,B-,B-,D-,D,C-,C,B-,C,C,C-,C-,D-,C
13,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.4767622819872842,#DIV/0!,#DIV/0!,0.20184208298389783,0.4200357683842579,0.5923045848123575,0.5963021774736327,0.2839750258825785,-0.828554575953962,-0.2576903347484648,0.14403067554775686,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,B-,#DIV!0,#DIV!0,C,B-,B-,B-,C-,B-,D,C
14,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,#DIV/0!,#DIV/0!,0.3615283434022934,0.3653241215582594,#DIV/0!,0.7176159116109939,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.4937989322673009,#DIV/0!,#DIV/0!,#DIV!0,#DIV!0,B-,B-,#DIV!0,B-,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,A-,#DIV!0
15,Nassau County (Northwest)--North Hempstead Town (North) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.6185199217846167,#DIV/0!,#DIV/0!,#DIV/0!,-1.499341720565672,0.7400035157457417,0.7439457539965177,#DIV/0!,0.506630502180672,-1.0296938842742789,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,B-,#DIV!0,#DIV!0,#DIV!0,D-,B-,B-,D,#DIV!0,B-,#DIV!0
16,Monroe County (Central)--Rochester City (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.20184208298389783,0.7267778462631307,0.7400035157457417,0.7439457539965177,#DIV/0!,2.5513453454592794,0.8230096975249251,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,C,B-,B-,B-,B,#DIV!0,A,#DIV!0
17,Westchester County (Northwest) PUMA,0.1789852420637121,-0.28974281466202984,0.3615283434022934,0.3653241215582594,0.5198894202219045,-0.5376856737678934,0.06830937089450204,0.09522971567296402,0.20184208298389783,0.09443690766450138,-0.14365100764692187,-0.13937759451953455,0.5731230139509405,-0.7761029246126875,-0.44216520206229776,-0.09027067489172887,C,C-,B-,B-,B-,C-,C,C,C,C,C,C,C-,B-,D,C
18,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,#DIV/0!,-0.9235137111875512,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.10046773016071207,#DIV/0!,#DIV/0!,0.006114009278931363,0.6006288450870746,0.604623317993065,0.31421624837472006,-1.5044012889576126,-0.33101041323561853,#DIV/0!,#DIV!0,D,#DIV!0,#DIV!0,#DIV!0,#DIV!0,C,#DIV!0,#DIV!0,C,B-,B-,C-,B-,D-,#DIV!0
19,Onondaga County (Central)--Syracuse City PUMA,0.1789852420637121,0.49712371481860707,0.3615283434022934,0.3653241215582594,#DIV/0!,1.1018540160643,1.0077841519004433,#DIV/0!,0.20184208298389783,-1.5618366923049125,0.7400035157457417,0.7439457539965177,#DIV/0!,0.7388645349593307,0.7061400248460806,#DIV/0!,C,B-,B-,B-,#DIV!0,B,B,#DIV!0,C,D-,B-,B-,B-,#DIV!0,B-,#DIV!0
20,Westchester County (Northeast) PUMA,0.1789852420637121,0.7727844652461066,0.3615283434022934,0.3653241215582594,0.5198894202219045,-0.3805280464244639,-0.7639391530076707,0.15057777043716308,0.20184208298389783,-0.05564670182180858,-1.092496849122784,-1.0878678288025905,#DIV/0!,-0.6342768615134896,-0.41567885207873206,#DIV/0!,C,B,B-,B-,B-,C-,D,C,C,C,D,D,C-,#DIV!0,C-,#DIV!0
21,Madison & Cortland Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0
22,Erie County (West Central)--Buffalo City (West) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.20184208298389783,-0.8768396828738763,0.7400035157457417,0.7439457539965177,0.7957089716489921,-1.5044012889576126,0.10259985038183803,0.028979886132214087,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,C,D,B-,B-,C,B,D-,C
23,Monroe County (Central)--Rochester City (West) PUMA,0.1789852420637121,-3.2777115510462305,0.3615283434022934,0.3653241215582594,0.5198894202219045,-1.327959526322937,#DIV/0!,#DIV/0!,0.20184208298389783,-2.676925645175027,0.17944268186080947,0.18359500636144951,-0.7393498998585399,0.8351865905944847,#DIV/0!,#DIV/0!,C,E,B-,B-,B-,D-,#DIV!0,#DIV!0,C,E,C,C,#DIV!0,C-,B,#DIV!0
24,Suffolk County (Central)--Islip Town (East) PUMA,0.1789852420637121,0.38695963922922433,0.3615283434022934,0.3653241215582594,0.5198894202219045,0.31265403608725667,0.8075653321594057,0.4189865906745794,0.20184208298389783,0.3871824071663221,0.7400035157457417,0.7439457539965177,#DIV/0!,1.3054407451347787,0.5661802923130188,#DIV/0!,C,B-,B-,B-,B-,B-,B,B-,C,B-,B-,B-,B-,#DIV!0,A-,#DIV!0
25,Nassau County (Central)--Hempstead Town (East Central) PUMA,0.1789852420637121,0.6129752341599165,0.3615283434022934,0.3653241215582594,#DIV/0!,-0.5417003826011042,-0.890092592506602,#DIV/0!,#DIV/0!,0.63967952918641,-3.861504059153747,-3.8558372739640916,-2.481147524318955,-0.7865145126421224,-0.9881328584008388,#DIV/0!,C,B-,B-,B-,#DIV!0,C-,D,#DIV!0,#DIV!0,B-,E,E,D,E,D,#DIV!0
26,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.412418621487263,0.6349370984586378,0.6389187133626871,0.6902057193359505,-1.250044594889035,-0.6687859131739395,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,C-,B-,B-,C-,B-,D-,#DIV!0
27,St. Lawrence County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.20184208298389783,0.5224584238983224,0.41700767758287943,0.4210709677878047,#DIV/0!,1.0132955175707519,-0.9887191938153764,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,C,B-,B-,B-,D,#DIV!0,B,#DIV!0
28,Columbia & Greene Counties PUMA,0.1789852420637121,0.5808009537488379,0.3615283434022934,0.3653241215582594,#DIV/0!,0.5998146419151331,-1.23172995786596,#DIV/0!,0.20184208298389783,0.6631271002386058,-1.2169034141549289,-1.2122277689064027,0.7957089716489921,-1.1380631726251278,-0.4428786566419288,-0.33562783677955604,C,B-,B-,B-,#DIV!0,B-,D,#DIV!0,C,B-,D,D,C-,B,D,C-
29,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,0.1789852420637121,0.3758580452275222,0.3615283434022934,0.3653241215582594,#DIV/0!,1.4899360665781156,-0.2524828030578599,#DIV/0!,0.20184208298389783,0.37063175136271914,0.7400035157457417,0.7439457539965177,0.7957089716489921,0.6238822997354005,-0.9961023685769131,0.3542731438423366,C,B-,B-,B-,#DIV!0,A-,C-,#DIV!0,C,B-,B-,B-,D,B,B-,B-
30,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",-0.10245938628361229,-1.607064504270449,0.3615283434022934,0.3653241215582594,0.5198894202219045,-0.01944584425369731,-1.0752094868191169,-0.22249104806348832,0.20184208298389783,0.156703586722592,0.05499004083448133,0.05918900753175453,-2.654309327973012,0.38546458919110116,0.6370259445209243,-0.1655848680268944,C,D-,B-,B-,B-,C,D,C,C,C,C,C,B-,E,B-,C
31,Monroe County (North & West) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0
32,Schenectady County--Schenectady City PUMA,0.1789852420637121,0.5566583435038505,0.3615283434022934,0.3653241215582594,#DIV/0!,0.6118169457702455,1.2241259791663563,#DIV/0!,0.20184208298389783,0.511006828149412,0.5219351248043776,0.5259590904390474,#DIV/0!,1.0284257987115788,-0.12424092195813062,#DIV/0!,C,B-,B-,B-,#DIV!0,B-,B,#DIV!0,C,B-,B-,B-,C,#DIV!0,B,#DIV!0
33,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",0.1789852420637121,0.6723383720005638,0.3615283434022934,0.3653241215582594,0.5198894202219045,-0.3648423427326757,-1.1409275939935877,0.08461365178863857,0.20184208298389783,1.6342709362496357,0.57710238613132,0.5811056762525632,0.5004469657626368,-1.2183863957090377,1.0421457471539268,0.47407534268927753,C,B-,B-,B-,B-,C-,D,C,C,A-,B-,B-,B,B-,D,B-
34,Niagara County (North & East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0
35,Suffolk County (Central)--Brookhaven Town (Central) PUMA,#DIV/0!,#DIV/0!,0.3615283434022934,0.3653241215582594,#DIV/0!,0.4530568342598582,#DIV/0!,#DIV/0!,0.20184208298389783,-0.981539712469019,0.7400035157457417,0.7439457539965177,#DIV/0!,-0.18125230413842244,0.26010990068627,#DIV/0!,#DIV!0,#DIV!0,B-,B-,#DIV!0,B-,#DIV!0,#DIV!0,C,D,B-,B-,B-,#DIV!0,C,#DIV!0
36,Suffolk County (East) PUMA,0.1789852420637121,0.6949126060518838,0.3615283434022934,0.3653241215582594,0.5198894202219045,-0.0891797543218802,-0.4427903787698333,0.2269528000294771,0.20184208298389783,0.2765181870154748,-1.0477404255883243,-1.043128179021503,-0.9372310561893877,-0.9945463578439286,-0.413028279465373,-0.5653305754441634,C,B-,B-,B-,B-,C,C-,C,C,B-,D,D,C-,D,D,C-
37,Warren & Washington Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.20184208298389783,0.7898941536562174,-0.2227717174830841,-0.2184686516004358,0.7957089716489921,-0.09967484227648059,0.31824655432664284,0.22353950732224995,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,C,B,C,C,B-,B,C,C
38,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,0.1789852420637121,0.18824025985609638,0.24532372982897652,0.24925557765975762,0.5198894202219045,0.06239700109047145,-0.3827235071894884,0.15162396050449004,#DIV/0!,0.9724990272743074,0.7400035157457417,0.7439457539965177,0.7957089716489921,-0.6253356293260052,0.2736419631367666,#DIV/0!,C,C,C,C,B-,C,C-,C,#DIV!0,B,B-,B-,B-,B,C-,#DIV!0
39,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",0.1789852420637121,0.5953367409076794,0.3615283434022934,0.3653241215582594,0.5198894202219045,-1.327959526322937,-0.7288388441835041,-0.005104928907513129,0.20184208298389783,1.0723727220128891,0.7400035157457417,0.7439457539965177,0.7957089716489921,1.8306689509991376,1.3163229919158892,0.957266427043295,C,B-,B-,B-,B-,D-,C-,C,C,B,B-,B-,A-,B,A,B
40,Westchester County (Central)--White Plains City PUMA,0.1789852420637121,0.6076381992159289,0.3615283434022934,0.3653241215582594,-0.13775617410401728,-0.4980170371056347,-0.7891895090026424,0.012644740861128514,0.20184208298389783,-0.06016391703380892,0.1893311533789422,0.193479771891271,-0.45943431306143584,-0.7988190754205539,-0.5714045872015472,-0.1864526977804621,C,B-,B-,B-,C,C-,D,C,C,C,C,C,C-,C-,D,C
41,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",0.1789852420637121,-0.6557121968098856,0.17655359084773037,0.18056596500324518,-1.9561587340979956,#DIV/0!,0.5244415010950523,#DIV/0!,#DIV/0!,-0.14539095463347518,0.3616142362194268,0.3656982867052344,0.4637982157555368,-0.6829247828299229,0.5603488797650551,#DIV/0!,C,C-,C,C,E,#DIV!0,B-,#DIV!0,#DIV!0,C,B-,B-,B-,B-,C-,#DIV!0
42,Erie County (North Central) PUMA,-8.51575225258749,0.4554847748159124,0.3615283434022934,0.3653241215582594,0.5198894202219045,-0.8625239176501586,-0.4568478100283461,-1.1618424743239462,#DIV/0!,#DIV/0!,-2.821864205740139,-2.816587055403313,#DIV/0!,0.9623845805980518,#DIV/0!,#DIV/0!,E,B-,B-,B-,B-,D,C-,D,#DIV!0,#DIV!0,E,E,#DIV!0,#DIV!0,B,#DIV!0
43,Chautauqua County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.6045893278684519,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.124555981743741,#DIV/0!,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,B-,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,B,#DIV!0
44,Dutchess County (Southwest) PUMA,0.1789852420637121,-0.15031007926305204,0.3615283434022934,0.3653241215582594,#DIV/0!,0.2821055445497082,1.039359800204583,#DIV/0!,-0.4312182642885607,-0.0977884892816583,-3.0724792779247125,-3.0671082024017298,-0.8372677955395461,-0.47047562816014155,0.021820436148709835,-1.1363596030639482,C,C,B-,B-,#DIV!0,B-,B,#DIV!0,C-,C,E,E,C,D,C-,D
45,Westchester County (Southeast) PUMA,0.1789852420637121,-0.010269055331656797,-2.5078910513957475,-2.50073532949958,0.5198894202219045,-0.6484940537681523,-1.4070118914107457,-0.9107895313028951,0.20184208298389783,0.0916539073592065,-0.7377043708677119,-0.7332083192044972,-1.8274697742988881,-1.2984992475740287,-0.8149258675782707,-0.7311873698828989,C,C,E,E,B-,C-,D-,D,C,C,C-,C-,D,E,D-,C-
46,Rockland County (North)--New City & Congers PUMA,0.1789852420637121,-0.9916272940551498,0.3615283434022934,0.3653241215582594,-0.8244439441758309,-0.006326037265474559,0.46670708989733906,-0.06426463979640733,-0.7316685352940469,0.5555910480105876,-0.011019902904732669,-0.006796197087821355,-2.952666173678308,0.26942816753693655,-0.41513965367925315,-0.47032446387094834,C,D,B-,B-,D,C,B-,C,C-,B-,C,C,C-,E,B-,C-
47,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,0.1789852420637121,0.2751108602867921,0.3615283434022934,0.3653241215582594,#DIV/0!,0.6983227032524068,0.7272165654999341,#DIV/0!,#DIV/0!,#DIV/0!,0.7400035157457417,0.7439457539965177,#DIV/0!,0.25918317233483373,#DIV/0!,#DIV/0!,C,B-,B-,B-,#DIV!0,B-,B-,#DIV!0,#DIV!0,#DIV!0,B-,B-,#DIV!0,#DIV!0,B-,#DIV!0
48,Suffolk County (Southwest)--Islip Town (South) PUMA,0.1789852420637121,0.4161532138820649,0.3615283434022934,0.3653241215582594,#DIV/0!,-0.4577337744124269,0.21213611085797895,#DIV/0!,0.20184208298389783,-2.676925645175027,-3.831895375850137,-3.8262396873637514,#DIV/0!,-0.27647581119256137,#DIV/0!,#DIV/0!,C,B-,B-,B-,#DIV!0,C-,C,#DIV!0,C,E,E,E,#DIV!0,#DIV!0,C-,#DIV!0
49,Erie County (West Central)--Buffalo City (East) PUMA,0.1789852420637121,-0.9131132175834614,-1.0409787260256889,-1.035540683634297,0.5198894202219045,0.12201808909670415,2.5163569822201155,0.04965958662271262,0.20184208298389783,0.6437939575017709,-0.4973595432824098,-0.4929535677366287,0.7957089716489921,-0.40116148542468205,-1.0154249057751779,-0.10936492715489107,C,D,D,D,B-,C,A,C,C,B-,C-,C-,D,B,C-,C
50,Wayne & Seneca Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.9418079238872572,#DIV/0!,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,B,#DIV!0
51,Monroe County (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.20999384878738286,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.1579428098292324,#DIV/0!,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,C,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,B,#DIV!0
52,Tompkins County PUMA,0.1789852420637121,0.8139552388890535,0.3615283434022934,0.3653241215582594,0.5198894202219045,-0.5097770386284559,-0.41901728066960714,0.18726972097673716,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,C,B,B-,B-,B-,C-,C-,C,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0
53,Suffolk County (South Central)--Brookhaven Town (South) PUMA,0.1789852420637121,0.545520106366645,0.3615283434022934,0.3653241215582594,#DIV/0!,0.6305994046385037,0.4617418257123062,#DIV/0!,-0.8343235315607378,0.33118239357645374,-0.40870343166729367,-0.4043306825420737,#DIV/0!,0.9638531429133856,4.704648351706492,#DIV/0!,C,B-,B-,B-,#DIV!0,B-,B-,#DIV!0,D,B-,C-,C-,A,#DIV!0,B,#DIV!0
54,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.20184208298389783,0.5606693681476564,0.7400035157457417,0.7439457539965177,#DIV/0!,0.9598165659338131,0.292885360195671,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,C,B-,B-,B-,B-,#DIV!0,B,#DIV!0
55,NYC-Manhattan Community District 8--Upper East Side PUMA,0.1789852420637121,0.3902329404019068,0.3615283434022934,0.3653241215582594,0.5198894202219045,-0.05091950438361816,2.9643804473908055,0.6756315729507519,#DIV/0!,0.006114009278931363,0.7400035157457417,0.7439457539965177,0.7957089716489921,-1.5044012889576126,-0.32091819109674397,#DIV/0!,C,B-,B-,B-,B-,C,A,B-,#DIV!0,C,B-,B-,C-,B,D-,#DIV!0
