,puma,Unemployment_BABS_score,FT_Work_BABS_score,Poverty_BABS_score,Working_Poor_BABS_score,Rent_Burden_BABS_score,Home_ownership_BABS_score,Income_level_BABS_score,Overall_BABS_score,Unemployment_HS_score,FT_Work_HS_score,Poverty_HS_score,Working_Poor_HS_score,Rent_Burden_HS_score,Home_ownership_HS_score,Income_level_HS_score,Overall_HS_score,Unemployment_BABS_grade,FT_Work_BABS_grade,Poverty_BABS_grade,Working_Poor_BABS_grade,Rent_Burden_BABS_grade,Home_ownership_BABS_grade,Income_level_BABS_grade,Overall_BABS_grade,Unemployment_HS_grade,FT_Work_HS_grade,Poverty_HS_grade,Working_Poor_HS_grade,Income_level_HS_grade,Rent_Burden_HS_grade,Home_ownership_HS_grade,Overall_HS_grade
20,Westchester County (Northeast) PUMA,0.21342299963504824,0.9461185908644992,0.4659709299566705,0.4681907203945298,0.5543186966153809,-0.497498015192148,-1.0451412076613193,0.1579118163732373,0.21357808006932866,-0.2635942097937525,-1.1798333487984949,-1.1761480632285142,-0.7406384919091792,-0.6466336996963696,-0.9779811931954592,-0.6816072752217773,C,B,B-,B-,B-,C-,D,C,C,C-,D,D,D,C-,C-,C-
21,Madison & Cortland Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0
22,Erie County (West Central)--Buffalo City (West) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.21357808006932866,-0.9338242989921284,0.7278552011294361,0.7310854122649623,0.6348834476783985,-1.405535823089999,-0.050765035151321435,-0.011817573727331875,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,C,D,B-,B-,C,B-,D-,C
23,Monroe County (Central)--Rochester City (West) PUMA,0.21342299963504824,-3.7660285379687553,-0.9016911324888451,-0.8990910638543372,-1.4937147200558192,-1.8298161315070889,#DIV/0!,#DIV/0!,-0.14028633145393074,-2.547524240456679,0.19504268594460367,0.1983999982015509,-0.1643766798602182,1.4158708579539396,2.6717699929257144,0.23269946903642583,C,E,D,D,D-,E,#DIV!0,#DIV!0,C,E,C,C,A,C,A-,C
24,Suffolk County (Central)--Islip Town (East) PUMA,0.21342299963504824,-0.25267047603340564,0.4659709299566705,0.4681907203945298,0.5543186966153809,0.4165071934538007,-0.8346626187668637,0.14729677789359444,0.21357808006932866,0.48016343192351907,0.7278552011294361,0.7310854122649623,#DIV/0!,1.0739290145472762,0.29141829145258974,#DIV/0!,C,C-,B-,B-,B-,B-,D,C,C,B-,B-,B-,B-,#DIV!0,B,#DIV!0
25,Nassau County (Central)--Hempstead Town (East Central) PUMA,0.21342299963504824,-1.6743645144200374,0.4659709299566705,0.4681907203945298,0.5543186966153809,-0.7334118233261501,0.43259144279999845,-0.03904022119207993,#DIV/0!,0.9889498308768669,-3.972874248676639,-3.9685226900360515,-3.116512232134873,-0.8003546495767462,-1.8075150549483248,#DIV/0!,C,D-,B-,B-,B-,C-,B-,C,#DIV!0,B,E,E,E,E,D,#DIV!0
26,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",0.21342299963504824,0.16482133315953199,0.21373544445376633,0.21602536892414115,0.08545549346484319,1.2073104715254375,-0.7549721651045079,0.1922569922940372,0.17282793954906497,-0.12081209814863572,0.44980954642264565,0.45310608466857616,0.34504536280532483,-0.5369970593933968,0.46402836641250633,0.17528687747372654,C,C,C,C,C,B,D,C,C,C,B-,B-,B-,B-,C-,C
27,St. Lawrence County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.21357808006932866,0.6931839491152121,0.26952131794212736,0.2728608635037005,#DIV/0!,0.7332686039336083,-1.8163266600622905,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,C,B-,B-,B-,E,#DIV!0,B-,#DIV!0
28,Columbia & Greene Counties PUMA,0.21342299963504824,0.7266898746730374,0.2563682681662718,0.2586463385874888,#DIV/0!,0.8523436848013485,-1.2343038916464248,#DIV/0!,0.21357808006932866,-0.2416518173341996,-1.595723572471092,-1.5919390773061592,0.6348834476783985,-1.0806941848445883,-0.9366446752278893,-0.6568845427766002,C,B-,B-,B-,#DIV!0,B,D,#DIV!0,C,C,D-,D-,D,B-,D,C-
29,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,-0.22563315298886755,0.4677490747901468,0.07781065943186084,0.0801383777648771,-0.32796253418375326,2.129933076661972,0.36465405530765693,0.3666699366834133,0.21357808006932866,0.9642692034001978,0.7278552011294361,0.7310854122649623,0.6348834476783985,1.4674319966100886,1.4325978225605287,0.8816715948161343,C,B-,C,C,C-,A,B-,B-,C,B,B-,B-,A-,B-,A-,B
30,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",-0.06414742516299551,-2.5299224743569155,0.4659709299566705,0.4681907203945298,0.5543186966153809,0.36352065551370855,-1.2153850531107022,-0.27963627859290346,0.11381500746250985,-0.3035599231394307,-0.2843657739166179,-0.28089409994493875,-0.02061291992963299,0.06869988829306864,0.8605671604962994,0.02194990561732251,C,E,B-,B-,B-,B-,D,C-,C,C-,C-,C-,B,C,C,C
31,Monroe County (North & West) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0
32,Schenectady County--Schenectady City PUMA,0.21342299963504824,0.7398940071335205,0.4659709299566705,0.4681907203945298,#DIV/0!,0.8976072500394952,0.8935414733611441,#DIV/0!,0.21357808006932866,0.6384894432133387,0.6084125017177953,0.6116712056169261,#DIV/0!,0.9298922419631594,-0.9878473294167399,#DIV/0!,C,B-,B-,B-,#DIV!0,B,B,#DIV!0,C,B-,B-,B-,D,#DIV!0,B,#DIV!0
33,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",0.21342299963504824,0.8732384407460732,0.4659709299566705,0.4681907203945298,0.5543186966153809,-0.5171953413542313,-0.9067865349401067,0.16445141586476636,0.21357808006932866,0.08703673509315053,0.5404114923923644,0.543686417765835,0.3975362987929204,-1.2009011042510418,0.7700374627866752,0.19305505466417605,C,B,B-,B-,B-,C-,D,C,C,C,B-,B-,B,B-,D,C
34,Niagara County (North & East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0
35,Suffolk County (Central)--Brookhaven Town (Central) PUMA,0.21342299963504824,0.44458671166879615,0.4659709299566705,0.4681907203945298,#DIV/0!,0.6571158289814324,1.5780790044619295,#DIV/0!,0.21357808006932866,0.3750568179751873,-1.9005200852825919,-1.8966628816555273,-2.278936136877143,-0.27367033765510657,-0.484973777325562,-0.8923040458216308,C,B-,B-,B-,#DIV!0,B-,A-,#DIV!0,C,B-,E,E,C-,E,C-,D
36,Suffolk County (East) PUMA,0.21342299963504824,0.7858047886030978,0.4659709299566705,0.4681907203945298,0.5543186966153809,-0.11739730884737941,-0.8160449454478562,0.22203798298707023,-7.52084858803447,-0.3186636674677496,-0.4292920602077178,-0.42578581442515584,0.026538015275660718,-0.954695382346267,-0.7860532859522582,-1.486971540451137,C,B,B-,B-,B-,C,D,C,E,C-,C-,C-,D,C,D,D-
37,Warren & Washington Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.21357808006932866,1.0136885621973153,-0.6740361811506348,-0.6704715522570412,0.6348834476783985,-0.2277863596986309,0.26784900147526264,0.07967214261628548,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,C,B,C-,C-,B-,B-,C,C
38,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,0.21342299963504824,0.26394576605530323,0.35827715037947233,0.3605268850538593,0.5543186966153809,0.24790132918607402,-0.22329281812694515,0.253585715542599,#DIV/0!,0.7410537179651061,0.6016251834559478,0.6048855064532379,0.6348834476783985,-0.5409546450279938,0.42910796370029125,#DIV/0!,C,B-,B-,B-,B-,C,C,B-,#DIV!0,B-,B-,B-,B-,B-,C-,#DIV!0
39,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",0.21342299963504824,-1.8164640258861904,0.4659709299566705,0.4681907203945298,0.5543186966153809,-1.8298161315070889,-0.7143695136446613,-0.3798209034909016,0.21357808006932866,1.292578713552064,0.7278552011294361,0.7310854122649623,0.4768808645888194,1.6331984919077596,3.5956334879447382,1.238687178779587,C,E,B-,B-,B-,E,C-,C-,C,A-,B-,B-,A,B-,A-,B
40,Westchester County (Central)--White Plains City PUMA,0.21342299963504824,0.36608869249475623,0.4659709299566705,0.4681907203945298,-0.27592731453390074,-0.6624633370935118,-0.669963770440347,-0.013525868512393553,0.21357808006932866,-0.18890773630377725,0.14755415665665528,0.1509227971860344,-1.0845049371495752,-0.7131098937789054,-1.005004931183485,-0.35421035207196067,C,B-,B-,B-,C-,C-,C-,C,C,C,C,C,D,D,C-,C-
41,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",0.21342299963504824,-0.17827871204957738,0.004448268102878747,0.006796384835940204,-0.20530800573370026,-1.13259836023696,0.17710862375963496,-0.15920125738381935,0.17514000013670644,0.4411255391418406,0.3849274859614907,0.3882395016641432,0.2742443511309919,-0.05156074998316153,0.2570858916064187,0.26702885995120423,C,C,C,C,C,D,C,C,C,B-,B-,B-,B-,B-,C,B-
42,Erie County (North Central) PUMA,-9.693637882202161,0.6195471625580471,0.4659709299566705,0.4681907203945298,0.5543186966153809,-1.1715184222666866,-0.3038693405153738,-1.294428305065656,#DIV/0!,#DIV/0!,-4.315908004079369,-4.311474615576018,#DIV/0!,0.8053333829232167,#DIV/0!,#DIV/0!,E,B-,B-,B-,B-,D,C-,D-,#DIV!0,#DIV!0,E,E,#DIV!0,#DIV!0,B,#DIV!0
43,Chautauqua County PUMA,0.21342299963504824,0.878059323285319,0.4659709299566705,0.4681907203945298,#DIV/0!,0.8865678937673459,5.98217916321896,#DIV/0!,0.21357808006932866,-3.0874163111390365,0.7278552011294361,0.7310854122649623,#DIV/0!,0.8906741162093836,#DIV/0!,#DIV/0!,C,B,B-,B-,#DIV!0,B,A,#DIV!0,C,E,B-,B-,#DIV!0,#DIV!0,B,#DIV!0
44,Dutchess County (Southwest) PUMA,-0.11382205097439162,-0.19437367988929855,0.4659709299566705,0.4681907203945298,0.5543186966153809,0.4561069793156649,-0.1820179961152088,0.2077676570433353,-0.2278157136391429,0.20987419816401176,-1.482182101192016,-1.4784246910671601,-0.3613677873415447,-0.388715236469972,-0.4499743827736626,-0.5969436734742123,C,C,B-,B-,B-,B-,C,C,C,C,D-,D-,C-,C-,C-,C-
45,Westchester County (Southeast) PUMA,0.21342299963504824,0.06550164960696643,-1.990210629090346,-1.987307897800676,0.5543186966153809,-0.8656189870542375,-0.6841423152972472,-0.6705766404835874,0.1468861953918961,0.4293506810469744,-0.9287788379913646,-0.9251534408604728,-0.4578500786751582,-1.2150640314471368,-1.180121445414491,-0.5901044225642504,C,C,E,E,B-,D,C-,C-,C,B-,D,D,D,C-,D,C-
46,Rockland County (North)--New City & Congers PUMA,0.21342299963504824,-0.6668472123318768,0.4659709299566705,0.4681907203945298,-0.6008137682685412,0.10443363787725016,1.8172359651136527,0.2573704674823905,-0.028850043354178883,0.45265028479087327,0.23821659397179248,0.24156360719864942,-3.1875414630990786,0.1110929059626392,-0.21055798986195368,-0.34048944348446525,C,C-,B-,B-,C-,C,A,B-,C,B-,C,C,C,E,C,C-
47,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,0.21342299963504824,0.49595181939442234,0.4659709299566705,0.4681907203945298,#DIV/0!,1.0589059963816014,1.759400101333898,#DIV/0!,0.21357808006932866,-2.2401814823666464,-0.6536712914247821,-0.6501115205257888,-2.203053599385883,0.13734066215184088,-0.5589507711938357,-0.8507214175251094,C,B-,B-,B-,#DIV!0,B,A,#DIV!0,C,E,C-,C-,C-,E,C,D
48,Suffolk County (Southwest)--Islip Town (South) PUMA,0.21342299963504824,0.554900540881606,0.4659709299566705,0.4681907203945298,#DIV/0!,-0.5982082556326864,-0.0533101823782005,#DIV/0!,0.21357808006932866,-0.32187881380546246,-1.581268248423317,-1.5774872015405559,0.6348834476783985,-0.2674741381959613,1.3721583274770899,-0.21821264953435418,C,B-,B-,B-,#DIV!0,C-,C,#DIV!0,C,C-,D-,D-,A-,B-,C-,C
49,Erie County (West Central)--Buffalo City (East) PUMA,0.21342299963504824,-0.8945291257207277,-0.23787312086056628,-0.23545762670779366,0.5543186966153809,0.3660236570673614,2.289272903521184,0.29359691193569815,0.21357808006932866,1.0795518300358828,-0.26777220859292167,-0.26430449297563724,0.6348834476783985,-0.253006019193782,0.4528521753677559,0.22796897319843215,C,D,C,C,B-,B-,A,B-,C,B,C-,C-,B-,B-,C-,C
50,Wayne & Seneca Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.21357808006932866,0.6936205154936846,0.7278552011294361,0.7310854122649623,#DIV/0!,0.6636107803449014,-0.9724822913639756,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,C,B-,B-,B-,D,#DIV!0,B-,#DIV!0
51,Monroe County (South) PUMA,0.21342299963504824,0.26047788982384473,0.002824746829548689,0.005173314982415517,0.5543186966153809,0.33086521403537045,1.1940254692766736,0.36587261874261173,0.21357808006932866,-3.0874163111390365,-3.09029820254472,-3.086157180259804,#DIV/0!,0.915254407255341,#DIV/0!,#DIV/0!,C,B-,C,C,B-,B-,B,B-,C,E,E,E,#DIV!0,#DIV!0,B,#DIV!0
52,Tompkins County PUMA,0.21342299963504824,0.9172632082228631,0.4659709299566705,0.4681907203945298,0.5543186966153809,-0.6425277879271307,-0.8057158009633887,0.167274709419139,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,C,B,B-,B-,B-,C-,D,C,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0
53,Suffolk County (South Central)--Brookhaven Town (South) PUMA,0.21342299963504824,0.6938921140087416,0.4659709299566705,0.4681907203945298,#DIV/0!,1.0011072763568987,0.21576625030735344,#DIV/0!,0.12924080649534941,0.19617576249109941,0.20204747992311203,0.2054031212036002,#DIV/0!,0.8104566263327627,1.0406307113649083,#DIV/0!,C,B-,B-,B-,#DIV!0,B,C,#DIV!0,C,C,C,C,B,#DIV!0,B,#DIV!0
54,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.21357808006932866,0.740535317730468,0.7278552011294361,0.7310854122649623,#DIV/0!,0.6528799436457456,0.19466151324990724,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,C,B-,B-,B-,C,#DIV!0,B-,#DIV!0
55,NYC-Manhattan Community District 8--Upper East Side PUMA,0.21342299963504824,-0.7675148497937091,0.4659709299566705,0.4681907203945298,0.5543186966153809,0.10698150571459872,0.6799864659472934,0.2459080669242589,#DIV/0!,0.14919154095915807,0.7278552011294361,0.7310854122649623,0.6348834476783985,-1.405535823089999,-0.599903320703341,#DIV/0!,C,D,B-,B-,B-,C,B-,C,#DIV!0,C,B-,B-,C-,B-,D-,#DIV!0
56,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",0.21342299963504824,-0.8479131506257852,-0.9830459812530091,-0.9804232919170677,-0.9598829340238492,-1.1388669525937272,-1.0295916501836666,-0.818042994423151,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,C,D,D,D,D,D,D,D,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0
57,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",0.14186799178706758,0.368145155337358,0.254712740226048,0.2569912709665186,0.3835418459558403,-0.697663950712567,0.21101616438076815,0.13123017399157622,0.16488361132174056,-0.03405973430724732,0.28745572440105177,0.2907909917538592,0.30432212034234657,-0.2737184277921902,0.15286529606254826,0.12750565454030124,C,B-,B-,B-,B-,C-,C,C,C,C,B-,B-,C,B-,C-,C
