,puma,Unemployment_BABS_score,FT_Work_BABS_score,Poverty_BABS_score,Working_Poor_BABS_score,Rent_Burden_BABS_score,Home_ownership_BABS_score,Income_level_BABS_score,Overall_BABS_score,Unemployment_HS_score,FT_Work_HS_score,Poverty_HS_score,Working_Poor_HS_score,Rent_Burden_HS_score,Home_ownership_HS_score,Income_level_HS_score,Overall_HS_score,Unemployment_BABS_grade,FT_Work_BABS_grade,Poverty_BABS_grade,Working_Poor_BABS_grade,Rent_Burden_BABS_grade,Home_ownership_BABS_grade,Income_level_BABS_grade,Overall_BABS_grade,Unemployment_HS_grade,FT_Work_HS_grade,Poverty_HS_grade,Working_Poor_HS_grade,Income_level_HS_grade,Rent_Burden_HS_grade,Home_ownership_HS_grade,Overall_HS_grade
37,Warren & Washington Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.5463935891469675,0.5904273362289647,0.5892280711935771,#DIV/0!,#DIV/0!,1.3379832409939496,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,B-,B-,B-,A-,#DIV!0,#DIV!0,#DIV!0
38,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,#DIV/0!,0.10855420748550236,#DIV/0!,#DIV/0!,#DIV/0!,-0.6199477871484431,-0.10416083621978682,#DIV/0!,#DIV/0!,0.7537957286946531,0.5904273362289647,0.5892280711935771,#DIV/0!,#DIV/0!,0.2539895960145263,#DIV/0!,#DIV!0,C,#DIV!0,#DIV!0,#DIV!0,C-,C,#DIV!0,#DIV!0,B,B-,B-,B-,#DIV!0,#DIV!0,#DIV!0
39,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.5463935891469675,#DIV/0!,#DIV/0!,#DIV/0!,0.9243166057644351,-0.6423679253090004,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,B-,#DIV!0,#DIV!0,C-,#DIV!0,B,#DIV!0
40,Westchester County (Central)--White Plains City PUMA,#DIV/0!,-0.08197519650965124,#DIV/0!,#DIV/0!,0.7801911774416666,1.1105070403927313,-0.29535501239732503,#DIV/0!,#DIV/0!,0.49793537105025476,0.30937890118831207,0.3082258980879951,0.4519540334062107,-0.14609916416014396,-0.10102081162848948,#DIV/0!,#DIV!0,C,#DIV!0,#DIV!0,B,B,C-,#DIV!0,#DIV!0,B-,B-,B-,C,B-,C,#DIV!0
41,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",#DIV/0!,1.9408976468164056,0.08900944646758398,0.08144594380087516,-1.446898824529621,#DIV/0!,-0.40519410299452663,#DIV/0!,0.22455125164831294,0.3351945256994969,-0.0339803047743312,-0.03507678928457016,0.3136806141310526,-0.39289459789821857,0.1758832814801636,0.0839082830002723,#DIV!0,A,C,C,D-,#DIV!0,C-,#DIV!0,C,B-,C,C,C,B-,C-,C
42,Erie County (North Central) PUMA,0.4105363727884002,0.2901978440095001,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3528849865711914,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,B-,B-,#DIV!0,#DIV!0,#DIV!0,#DIV!0,B-,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0
43,Chautauqua County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0
44,Dutchess County (Southwest) PUMA,0.4105363727884002,-1.1251112182390932,#DIV/0!,#DIV/0!,#DIV/0!,-0.5728766004759916,-0.5886112510443113,#DIV/0!,#DIV/0!,0.2491127225054879,0.19984385179531342,0.19870887869520706,0.09504456554751128,-0.4829754225889821,0.47265719250886584,#DIV/0!,B-,D,#DIV!0,#DIV!0,#DIV!0,C-,C-,#DIV!0,#DIV!0,C,C,C,B-,C,C-,#DIV!0
45,Westchester County (Southeast) PUMA,#DIV/0!,-0.9975131311347939,0.5764349083991064,0.5683453583182023,#DIV/0!,0.7740117756495994,1.0435236320693981,#DIV/0!,#DIV/0!,-0.46459326598661776,0.4669979472504937,0.46581899929097925,0.6114576822874432,0.631081813252819,0.4393165549206355,#DIV/0!,#DIV!0,D,B-,B-,#DIV!0,B,B,#DIV!0,#DIV!0,C-,B-,B-,B-,B-,B-,#DIV!0
46,Rockland County (North)--New City & Congers PUMA,#DIV/0!,2.357776037673521,#DIV/0!,#DIV/0!,#DIV/0!,0.25745590793451917,-0.5207686981294746,#DIV/0!,#DIV/0!,0.07365932589581864,#DIV/0!,#DIV/0!,#DIV/0!,-0.5043858937692512,0.08282994480655291,#DIV/0!,#DIV!0,A,#DIV!0,#DIV!0,#DIV!0,B-,C-,#DIV!0,#DIV!0,C,#DIV!0,#DIV!0,C,#DIV!0,C-,#DIV!0
47,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,#DIV/0!,0.2901978440095001,#DIV/0!,#DIV/0!,#DIV/0!,-0.375314388179528,-0.6669522925030426,#DIV/0!,#DIV/0!,#DIV/0!,0.5305949332780673,0.5294055169463028,0.2983513308374828,#DIV/0!,#DIV/0!,#DIV/0!,#DIV!0,B-,#DIV!0,#DIV!0,#DIV!0,C-,C-,#DIV!0,#DIV!0,#DIV!0,B-,B-,#DIV!0,B-,#DIV!0,#DIV!0
48,Suffolk County (Southwest)--Islip Town (South) PUMA,#DIV/0!,0.2901978440095001,#DIV/0!,#DIV/0!,#DIV/0!,0.9446432484318766,-0.039941388764114086,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.9388717901521766,-1.1008663712211786,#DIV/0!,#DIV!0,B-,#DIV!0,#DIV!0,#DIV!0,B,C,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,D,#DIV!0,A,#DIV!0
49,Erie County (West Central)--Buffalo City (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-1.1008663712211786,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,D,#DIV!0,#DIV!0,#DIV!0
50,Wayne & Seneca Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0
51,Monroe County (South) PUMA,#DIV/0!,1.6104879640650236,0.5764349083991064,0.5683453583182023,#DIV/0!,-0.3173893961369727,0.4703874805051865,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV!0,A-,B-,B-,#DIV!0,C-,B-,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0
52,Tompkins County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.8618343506451361,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,D,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0
