,puma,BABS_UnEmp_Total,BABS_UnEmp_M,BABS_UnEmp_F,HS_UnEmp_Total,HS_UnEmp_M,HS_UnEmp_F,HSINC_UnEmp_Total,HSINC_UnEmp_M,HSINC_UnEmp_F
107,Onondaga County (North) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,0.0,#DIV/0!,0.0,0.14169570267131243,0.1918238993710692,0.0,0.0,0.0,#DIV/0!
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",0.06368330464716007,0.0,0.13857677902621723,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.43441636582430804,#DIV/0!,0.43441636582430804
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",0.0,0.0,0.0,0.09466292134831461,0.06284805091487669,0.1711281070745698,0.0,0.0,0.0
112,Erie County (Northeast) PUMA,0.0,#DIV/0!,0.0,0.5269709543568465,0.5269709543568465,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,0.5259259259259259,1.0,0.36159600997506236,0.0,0.0,0.0,1.0,1.0,#DIV/0!
115,Fulton & Montgomery Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,0.0,#DIV/0!,0.0
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
118,NYC-Brooklyn Community District 4--Bushwick PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",0.09211986681465038,0.0,0.1812227074235808,0.0,0.0,0.0,0.5,#DIV/0!,0.5
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,0.0,0.0,0.0,0.1950354609929078,0.4782608695652174,0.0,1.0,#DIV/0!,1.0
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,0.0,0.0,0.0,0.12062256809338522,0.0,0.30845771144278605,0.0,0.0,#DIV/0!
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
124,Orange County (Southeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
126,Suffolk County (Northwest)--Smithtown Town PUMA,0.0,0.0,0.0,0.43089430894308944,0.43089430894308944,#DIV/0!,0.0,#DIV/0!,0.0
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",0.0,0.0,0.0,0.07109305573187762,0.08609271523178808,0.05926430517711172,0.0,0.0,0.0
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,0.0,0.0,0.0,0.043478260869565216,0.0,0.1267605633802817,0.41708542713567837,1.0,0.0
130,Westchester County (Southwest)--Yonkers City PUMA,0.03449841125737631,0.0,0.04990151017728168,0.0,0.0,0.0,0.0,0.0,0.0
131,Broome (Outer West) & Tioga Counties PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",0.09429400386847195,0.21674140508221226,0.035739814152966405,0.030832010881886193,0.06436346426881212,0.0,0.0,0.0,#DIV/0!
134,NYC-Manhattan Community District 10--Central Harlem PUMA,0.0,#DIV/0!,0.0,0.18058384249830278,0.3125734430082256,0.0,0.0,#DIV/0!,0.0
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
136,Erie County (Northwest) PUMA,0.0,#DIV/0!,0.0,0.2948717948717949,0.44660194174757284,0.0,#DIV/0!,#DIV/0!,#DIV/0!
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,0.0,0.0,0.0,0.19800332778702162,0.0,0.25813449023861174,0.0,#DIV/0!,0.0
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,0.0,#DIV/0!,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",0.0,0.0,0.0,0.1281645569620253,0.1943611277744451,0.0,#DIV/0!,#DIV/0!,#DIV/0!
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,0.0,#DIV/0!,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,0.0,0.0,0.0,0.035811423390752495,0.0,0.08012170385395538,0.0,0.0,#DIV/0!
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
146,Capital Region,0.0,0.0,0.0,0.12210708117443869,0.029749830966869506,0.2185734463276836,0.0,0.0,0.0
147,Central NY,0.0,0.0,0.0,0.09894525364138623,0.19257086999022482,0.0,0.0,0.0,#DIV/0!
148,Finger Lakes,0.05279312461632903,0.12233285917496443,0.0,0.08749200255918106,0.023835716905023837,0.13673758865248226,0.1079136690647482,0.15552995391705068,0.0
149,Long Island,0.016620091189880865,0.038791623755578444,0.0,0.07729239210720693,0.08486764124851837,0.06207334497539292,0.06726221755123489,0.05350938151494093,0.10991379310344827
150,Mid-Hudson,0.02374324545603406,0.0,0.045213595260367945,0.03286482879426117,0.032560912003576484,0.0332512315270936,0.0,0.0,0.0
151,Mohawk Valley,0.0,#DIV/0!,0.0,0.0,0.0,0.0,0.044412607449856735,0.06638115631691649,0.0
152,New York City,0.018719643117716955,0.026182873730043542,0.014538476549795095,0.07352093910914263,0.09261934299746784,0.05200895848088666,0.1460021478082593,0.11452558213210835,0.1965648854961832
153,North Country,0.0,0.0,#DIV/0!,0.031382527565733676,0.04842931937172775,0.0,#DIV/0!,#DIV/0!,#DIV/0!
154,Southern Tier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
155,Western NY,0.0,0.0,0.0,0.14844099656870058,0.1368295589988081,0.1678628389154705,0.0,0.0,0.0
