,puma,BABS_Rent_Burden_Total,BABS_Rent_Burden_M,BABS_Rent_Burden_F,HS_Rent_Burden_Total,HS_Rent_Burden_M,HS_Rent_Burden_F,HSINC_Rent_Burden_Total,HSINC_Rent_Burden_M,HSINC_Rent_Burden_F
25,Nassau County (Central)--Hempstead Town (East Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
26,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",0.30339805825242716,0.0,0.3834355828220859,0.16990168893370305,0.07386363636363637,0.23373898447335292,0.3052685950413223,0.2824207492795389,0.31803542673107893
27,St. Lawrence County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,0.0,#DIV/0!,0.0
28,Columbia & Greene Counties PUMA,0.6,0.0,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
29,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,0.4914134742404227,0.0,0.5494830132939439,0.0,0.0,0.0,0.0,0.0,0.0
30,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",0.0,0.0,#DIV/0!,0.46131243878550443,0.0,0.5075431034482759,0.28,#DIV/0!,0.28
31,Monroe County (North & West) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.06574923547400612,0.06574923547400612,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
32,Schenectady County--Schenectady City PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,1.0,#DIV/0!,1.0
33,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
34,Niagara County (North & East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
35,Suffolk County (Central)--Brookhaven Town (Central) PUMA,1.0,1.0,#DIV/0!,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
36,Suffolk County (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
37,Warren & Washington Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
38,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,0.0,0.0,0.0,0.23776223776223776,0.0,0.26305609284332687,1.0,1.0,1.0
39,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.41863905325443784,0.0,0.4594155844155844,1.0,1.0,#DIV/0!
40,Westchester County (Central)--White Plains City PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!
41,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",0.25250763192324466,0.3391115926327194,0.19416058394160585,0.20728989117608496,0.39392020265991134,0.0754083687625867,0.18658892128279883,0.11840929401251117,0.25529040972534894
42,Erie County (North Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
43,Chautauqua County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
44,Dutchess County (Southwest) PUMA,0.0,#DIV/0!,0.0,0.2869718309859155,0.5266558966074314,0.0,#DIV/0!,#DIV/0!,#DIV/0!
45,Westchester County (Southeast) PUMA,0.0,#DIV/0!,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
46,Rockland County (North)--New City & Congers PUMA,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!
47,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,0.0,0.0,0.0,0.15641476274165203,0.0,0.24722222222222223,0.35502958579881655,#DIV/0!,0.35502958579881655
48,Suffolk County (Southwest)--Islip Town (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.2965900079302141,0.2965900079302141,#DIV/0!,1.0,1.0,#DIV/0!
49,Erie County (West Central)--Buffalo City (East) PUMA,0.0,0.0,#DIV/0!,0.33039875712066286,0.0,0.6882416396979504,0.7951807228915663,#DIV/0!,0.7951807228915663
50,Wayne & Seneca Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
51,Monroe County (South) PUMA,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
52,Tompkins County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!
53,Suffolk County (South Central)--Brookhaven Town (South) PUMA,0.0,#DIV/0!,0.0,0.4912043301759134,1.0,0.3866231647634584,#DIV/0!,#DIV/0!,#DIV/0!
54,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
55,NYC-Manhattan Community District 8--Upper East Side PUMA,0.0,0.0,#DIV/0!,0.48576512455516013,0.0,0.662621359223301,#DIV/0!,#DIV/0!,#DIV/0!
56,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",0.17164179104477612,0.31420765027322406,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
57,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",0.13333333333333333,#DIV/0!,0.13333333333333333,0.36586901763224183,0.2547830144657023,0.5963213939980639,#DIV/0!,#DIV/0!,#DIV/0!
58,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,0.0,0.0,0.0,0.13658536585365855,0.3010752688172043,0.0,0.10462287104622871,0.0,0.18220338983050846
59,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",0.2293144208037825,0.2852941176470588,0.0,0.4227441285537701,0.4466750313676286,0.3995127892813642,0.4444444444444444,#DIV/0!,0.4444444444444444
60,Suffolk County (Central)--Islip Town (Northwest) PUMA,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",0.0,#DIV/0!,0.0,0.38634600465477115,0.43031358885017423,0.35104895104895106,#DIV/0!,#DIV/0!,#DIV/0!
62,Saratoga County (South & Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
63,Cattaraugus & Allegany Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
64,Genesee & Orleans Counties PUMA,0.0,#DIV/0!,0.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
65,Cayuga & Onondaga (South) Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
66,Sullivan & Ulster (West) Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",0.0,0.0,0.0,0.1678095238095238,0.16940623951694062,0.16571176729836934,0.53125,0.35346358792184723,0.7645687645687645
68,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
69,NYC-Queens Community District 1--Astoria & Long Island City PUMA,0.0814022578728461,0.1623222748815166,0.0,0.18325581395348836,0.30245746691871456,0.06776556776556776,0.6496350364963503,0.6496350364963503,#DIV/0!
70,Jefferson & Lewis Counties PUMA,0.0,#DIV/0!,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
71,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
72,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,0.0,#DIV/0!,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
73,Orange County (Northeast)--Greater Newburgh City PUMA,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!,0.4092920353982301,#DIV/0!,0.4092920353982301
74,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",0.059006211180124224,0.0,0.08482142857142858,0.290308239478364,0.28492899679340356,0.3001679261125105,0.3632398753894081,0.0,0.5704500978473581
75,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",1.0,#DIV/0!,1.0,0.1093210586881473,0.13590844062947066,0.0,#DIV/0!,#DIV/0!,#DIV/0!
76,Erie County (Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",0.0,0.0,0.0,0.0,0.0,0.0,0.6286379511059371,0.6861626248216833,0.37341772151898733
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",0.0,0.0,0.0,0.4494047619047619,0.0,0.5490909090909091,0.362962962962963,0.362962962962963,#DIV/0!
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",0.09602649006622517,0.24507042253521127,0.0,0.24857468643101482,0.22021660649819494,0.27410617551462624,0.5693215339233039,1.0,0.0
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,0.0,0.0,#DIV/0!,0.23809523809523808,0.14338919925512103,0.27884615384615385,0.31708623460096413,0.26480086114101187,0.36886993603411516
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,1.0,1.0,#DIV/0!
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",0.0,0.0,0.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
83,"Chenango, Delaware & Broome (East) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
84,Orange County (Northwest) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,0.0,0.0,#DIV/0!
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,0.2450229709035222,0.30716723549488056,0.19444444444444445,0.2975486052409129,0.18501529051987767,0.43667296786389415,0.42698412698412697,0.1593625498007968,0.604221635883905
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
87,Dutchess County (North & East) PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,1.0,#DIV/0!,1.0
88,Putnam County PUMA,0.0,#DIV/0!,0.0,0.5191256830601093,0.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
89,Albany County (Outside Albany City) PUMA,0.0,#DIV/0!,0.0,0.28680479825517996,0.24370860927152319,0.4876543209876543,#DIV/0!,#DIV/0!,#DIV/0!
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",0.05151267375306623,0.0,0.06832971800433839,0.0843769246561281,0.0,0.15199704142011836,0.0,#DIV/0!,0.0
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.7430167597765364,0.7889688249400479,0.5833333333333334,0.8059071729957806,0.0,1.0
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",0.0,#DIV/0!,0.0,0.20706260032102727,0.24665391969407266,0.0,0.2898550724637681,#DIV/0!,0.2898550724637681
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
94,Suffolk County (Northwest)--Huntington Town (South) PUMA,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
95,Oswego County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,0.5870646766169154,0.0,1.0
96,Rensselaer County--Troy City PUMA,0.0,#DIV/0!,0.0,0.5341981132075472,0.6762177650429799,0.4348697394789579,0.12162162162162163,1.0,0.0
97,Saratoga County (Outer) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
99,Monroe County (East) PUMA,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
101,Erie County (South) PUMA,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
102,Monroe County (Central)--Greece & Gates Towns PUMA,0.0,#DIV/0!,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,0.0,0.0,#DIV/0!
104,NYC-Manhattan Community District 11--East Harlem PUMA,0.037859007832898174,0.0,0.04593453009503696,0.22534516765285997,0.24822455191072032,0.20370962583946275,0.0,0.0,0.0
105,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",0.0,#DIV/0!,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
106,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,0.0,0.0,0.0,0.17979942693409742,0.0,0.25743589743589745,0.38461538461538464,#DIV/0!,0.38461538461538464
107,Onondaga County (North) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,0.26480836236933797,#DIV/0!,0.26480836236933797,0.1562224183583407,0.12350119904076738,0.24749163879598662,0.0,0.0,#DIV/0!
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,0.0,0.0,0.0,0.2366504854368932,0.0,0.3939393939393939,0.2096551724137931,0.0,0.26784140969162995
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",0.0,0.0,0.0,0.21219572166215883,0.0344,0.4958519463943842,0.14783586284429454,0.18678977272727273,0.0
112,Erie County (Northeast) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,0.07733812949640288,0.0,0.13069908814589665,0.13373253493013973,0.16105769230769232,0.0,0.3153526970954357,0.0,0.6877828054298643
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,0.0,0.0,0.0,0.15833333333333333,0.0,0.2923076923076923,0.0,0.0,#DIV/0!
115,Fulton & Montgomery Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,0.18686868686868688,#DIV/0!,0.18686868686868688
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
118,NYC-Brooklyn Community District 4--Bushwick PUMA,0.33970276008492567,0.0,0.38929440389294406,0.5075939248601119,0.5160857908847185,0.49504950495049505,0.3586666666666667,0.5100548446069469,0.27177334732423925
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",0.26384364820846906,0.5644599303135889,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",0.4381443298969072,0.0,0.68,0.2854077253218884,0.0,0.6157407407407407,0.7248322147651006,1.0,0.0
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,0.2181372549019608,0.0,0.3436293436293436,0.16418764302059496,0.2153846153846154,0.14250814332247558,1.0,#DIV/0!,1.0
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,0.0,0.0,0.0,0.08640120210368145,0.17584097859327216,0.0,0.0,0.0,#DIV/0!
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
124,Orange County (Southeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,#DIV/0!
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
126,Suffolk County (Northwest)--Smithtown Town PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",0.0,0.0,0.0,0.28825518153755697,0.24645583424209377,0.30368283356812237,0.23179850452577724,0.0,0.2569808027923211
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,0.07802874743326489,0.0,0.12418300653594772,0.12494061757719715,0.08888888888888889,0.178698224852071,0.0,0.0,0.0
130,Westchester County (Southwest)--Yonkers City PUMA,0.453125,1.0,0.391304347826087,0.07397737162750218,0.0,0.13343799058084774,0.2774703557312253,0.2774703557312253,#DIV/0!
131,Broome (Outer West) & Tioga Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.2626131953428202,0.12562814070351758,0.408
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",0.0,0.0,0.0,0.20624437105974183,0.21776315789473685,0.1965764770844837,0.0,0.0,#DIV/0!
134,NYC-Manhattan Community District 10--Central Harlem PUMA,0.0,#DIV/0!,0.0,0.06164828033744322,0.07923269391159299,0.0,0.0,#DIV/0!,0.0
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",0.0,0.0,0.0,0.17391304347826086,0.0,0.2788671023965142,#DIV/0!,#DIV/0!,#DIV/0!
136,Erie County (Northwest) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.8609406952965235,1.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,0.22666666666666666,0.0,0.3008849557522124,0.17675544794188863,1.0,0.0,0.0,#DIV/0!,0.0
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,0.0,#DIV/0!,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",0.0,#DIV/0!,0.0,0.28638941398865786,0.28638941398865786,#DIV/0!,0.0,#DIV/0!,0.0
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.5808383233532934,0.749613601236476,0.0,0.0,0.0,#DIV/0!
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,0.0,0.0,0.0,0.3444700460829493,0.16453900709219857,0.46750727449078566,0.3760330578512397,0.3760330578512397,#DIV/0!
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
146,Capital Region,0.06398996235884567,0.0,0.1,0.2540700542673902,0.26762295081967213,0.23358116480793062,0.3490909090909091,1.0,0.3035019455252918
147,Central NY,#DIV/0!,#DIV/0!,#DIV/0!,0.2754650132860939,0.342477140482128,0.1990521327014218,0.8795355587808418,0.8241525423728814,1.0
148,Finger Lakes,0.1615819209039548,0.6441441441441441,0.0,0.2000555709919422,0.10395803528850739,0.33422103861517977,0.22746781115879827,0.23444444444444446,0.2037735849056604
149,Long Island,0.10152644657436989,0.18078381795195955,0.0,0.33173721509289406,0.337308868501529,0.3223987698616094,0.8045112781954887,0.8045112781954887,#DIV/0!
150,Mid-Hudson,0.23470483005366727,0.5103448275862069,0.16252821670428894,0.22079722703639515,0.24987443495730788,0.19601968756687352,0.5139511709018435,0.4306964164976335,0.7471590909090909
