,puma,BABS_Home_Ownership_Total,BABS_Home_Ownership_M,BABS_Home_Ownership_F,HS_Home_Ownership_Total,HS_Home_Ownership_M,HS_Home_Ownership_F,HSINC_Home_Ownership_Total,HSINC_Home_Ownership_M,HSINC_Home_Ownership_F
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",0.47850778419661216,0.5181030086690463,0.45382292163408045,0.2614832239692955,0.2549800796812749,0.26716141001855287,0.5154038301415487,0.6611111111111111,0.4530321046373365
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",0.7942050520059435,0.6925972396486826,0.941712204007286,0.3799392097264438,0.3991031390134529,0.33962264150943394,1.0,#DIV/0!,1.0
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,0.7271844660194174,0.7910447761194029,0.6083333333333333,0.9149484536082474,0.6451612903225806,1.0,#DIV/0!,#DIV/0!,#DIV/0!
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",0.3276917536910335,0.31677953348382243,0.337707182320442,0.24549549549549549,0.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
83,"Chenango, Delaware & Broome (East) Counties PUMA",1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
84,Orange County (Northwest) PUMA,1.0,#DIV/0!,1.0,0.46206896551724136,1.0,0.0,1.0,#DIV/0!,1.0
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,0.3155080213903743,0.2956521739130435,0.3472222222222222,0.32156273478587527,0.24368686868686867,0.4359925788497217,0.0,0.0,#DIV/0!
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,0.7368137782561894,0.5095285857572718,1.0,0.12293144208037825,1.0,0.0759651307596513,#DIV/0!,#DIV/0!,#DIV/0!
87,Dutchess County (North & East) PUMA,0.6185737976782753,0.552,0.6359832635983264,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
88,Putnam County PUMA,0.5605095541401274,1.0,0.4938875305623472,0.532404181184669,0.2970639032815199,0.6915887850467289,1.0,1.0,#DIV/0!
89,Albany County (Outside Albany City) PUMA,0.13943028485757122,0.09620991253644315,0.18518518518518517,0.7667509481668774,0.6103484688489969,1.0,#DIV/0!,#DIV/0!,#DIV/0!
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.34888059701492535,0.34888059701492535,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,0.1382063882063882,0.0,0.2505567928730512,0.4529262086513995,0.4529262086513995,#DIV/0!,0.07474747474747474,#DIV/0!,0.07474747474747474
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",0.21056575496440613,0.14317180616740088,0.28079571537872994,0.3859293572669369,0.45763842561707807,0.3309462915601023,0.0,0.0,0.0
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,1.0,1.0,#DIV/0!,1.0,1.0,1.0,1.0,1.0,1.0
94,Suffolk County (Northwest)--Huntington Town (South) PUMA,0.7468827930174564,0.7758346581875993,0.7151567944250871,1.0,1.0,1.0,1.0,1.0,#DIV/0!
95,Oswego County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.6578249336870027,0.0,0.7873015873015873,#DIV/0!,#DIV/0!,#DIV/0!
96,Rensselaer County--Troy City PUMA,0.5275519421860885,0.5831265508684863,0.3787375415282392,0.5674157303370787,#DIV/0!,0.5674157303370787,#DIV/0!,#DIV/0!,#DIV/0!
97,Saratoga County (Outer) PUMA,0.6940298507462687,0.583756345177665,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,0.697560975609756,0.29545454545454547,1.0,1.0,1.0,1.0,1.0,#DIV/0!,1.0
99,Monroe County (East) PUMA,0.68125,0.821826280623608,0.5577299412915852,1.0,1.0,1.0,1.0,#DIV/0!,1.0
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
101,Erie County (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.42483171278982795,0.6048988285410011,0.0,#DIV/0!,#DIV/0!,#DIV/0!
102,Monroe County (Central)--Greece & Gates Towns PUMA,0.6176470588235294,0.0,0.75,0.8169491525423729,0.5748031496062992,1.0,#DIV/0!,#DIV/0!,#DIV/0!
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,0.33073662504296025,0.2801975752132914,0.38339181286549706,0.09220452640402348,0.14492753623188406,0.0,0.0,0.0,#DIV/0!
104,NYC-Manhattan Community District 11--East Harlem PUMA,0.04581245526127416,0.07048458149779736,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
105,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",0.7867435158501441,0.7510917030567685,0.8101145038167938,0.7256699576868829,1.0,0.6408125577100646,0.7535596933187295,0.7155499367888748,1.0
106,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,0.20788003528374008,0.23160762942779292,0.19652173913043477,0.1787542662116041,0.17506874427131072,0.1819632881085395,0.09982332155477032,0.21689059500959693,0.0
107,Onondaga County (North) PUMA,0.5950782997762863,0.5486284289276808,1.0,0.720677146311971,0.7266009852216748,0.7149643705463183,1.0,1.0,#DIV/0!
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,0.21585482330468003,0.2781762295081967,0.1614490161001789,0.28819068255687974,0.41120218579234974,0.2073608617594255,0.0,0.0,0.0
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",1.0,1.0,1.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,0.4823108993448481,0.5614035087719298,0.43378819911589467,0.21339092872570195,0.17920656634746923,0.22916666666666666,0.4826388888888889,0.4269230769230769,1.0
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
112,Erie County (Northeast) PUMA,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,0.2768361581920904,0.3005698005698006,0.25813692480359146,0.507223113964687,0.43772893772893773,1.0,#DIV/0!,#DIV/0!,#DIV/0!
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,0.4558756287151349,0.48484848484848486,0.4288240495137047,0.26454033771106944,0.6703296703296703,0.05413105413105413,#DIV/0!,#DIV/0!,#DIV/0!
115,Fulton & Montgomery Counties PUMA,1.0,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,0.0,0.0,#DIV/0!,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",0.08372093023255814,0.18,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
118,NYC-Brooklyn Community District 4--Bushwick PUMA,0.1904,0.3216216216216216,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",0.4576320371445154,0.5136314067611778,0.3939205955334988,0.09406657018813314,0.0,0.16434892541087232,#DIV/0!,#DIV/0!,#DIV/0!
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",0.5058177117000646,0.5750528541226215,0.4471641791044776,0.3047337278106509,0.3047337278106509,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,0.5196982397317687,0.6822033898305084,0.47962382445141066,0.4117647058823529,0.0,0.621301775147929,#DIV/0!,#DIV/0!,#DIV/0!
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,0.8964646464646465,0.0,1.0,0.8089700996677741,0.8792165397170838,0.5824561403508772,1.0,1.0,1.0
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,0.7687150837988826,0.381294964028777,0.83994708994709,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
124,Orange County (Southeast) PUMA,1.0,1.0,#DIV/0!,0.5662650602409639,0.6555386949924128,0.4658703071672355,0.7440758293838863,0.6413043478260869,0.8235294117647058
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,0.6107692307692307,0.5692307692307692,0.6523076923076923,0.8606701940035273,0.8606701940035273,#DIV/0!,0.0,#DIV/0!,0.0
126,Suffolk County (Northwest)--Smithtown Town PUMA,1.0,#DIV/0!,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,0.5283797729618163,0.35816618911174786,0.6241935483870967,0.5391705069124424,0.43754674644727,0.8796992481203008,1.0,1.0,#DIV/0!
130,Westchester County (Southwest)--Yonkers City PUMA,0.8593208593208593,0.7553191489361702,0.926052332195677,0.9572755417956657,1.0,0.9071332436069987,0.9232531500572738,0.8511111111111112,1.0
131,Broome (Outer West) & Tioga Counties PUMA,1.0,1.0,1.0,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,0.29838022165387895,0.31758109731678014,0.2765375854214123,0.23642266824085006,0.2532969531605275,0.20521446593776282,0.10256410256410256,0.0,0.16129032258064516
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",0.3954012623985573,0.33434482758620687,0.4375833809796074,0.3437078535117751,0.4454165081780145,0.22163889522939967,0.18604651162790697,0.0,0.3688760806916426
134,NYC-Manhattan Community District 10--Central Harlem PUMA,0.14808743169398908,0.14174107142857142,0.15417558886509636,0.23809523809523808,0.09135802469135802,1.0,1.0,1.0,#DIV/0!
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",0.7959940652818991,0.761384335154827,0.8197747183979975,1.0,1.0,1.0,0.8899755501222494,0.8132780082987552,1.0
136,Erie County (Northwest) PUMA,0.7274881516587678,0.5891472868217055,0.78839590443686,0.7795698924731183,0.648068669527897,1.0,0.0,0.0,#DIV/0!
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,0.4895470383275261,0.45871559633027525,0.5174129353233831,0.3724557229711869,0.29927667269439423,0.475493316359007,0.7165775401069518,0.0,1.0
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,1.0,1.0,1.0,0.8755056179775281,1.0,0.8110504774897681,1.0,1.0,1.0
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",0.867440929114938,0.7871621621621622,0.9398324447829398,0.9291184617891478,0.934640522875817,0.9230506155950753,1.0,1.0,1.0
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,0.7950413223140496,1.0,0.7047619047619048,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,0.6236893203883496,0.5771428571428572,0.635609756097561,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,0.25737412539442994,0.2822151224707135,0.24172629695885509,0.1674865831842576,0.1780758556891767,0.15757575757575756,0.07460035523978685,0.10344827586206896,0.0
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,0.7024793388429752,1.0,0.5537190082644629,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,0.7240277037826318,0.42444444444444446,1.0,0.7644927536231884,0.7228618421052632,0.835195530726257,1.0,1.0,1.0
146,Capital Region,0.47921967769296014,0.5758148323098725,0.3352112676056338,0.7753785754346607,0.649270913277053,0.8479893946089262,0.49344978165938863,#DIV/0!,0.49344978165938863
147,Central NY,0.5091252359974827,0.7299630086313194,0.27892030848329047,0.8457203240577669,0.7719465648854962,0.8888888888888888,1.0,1.0,#DIV/0!
148,Finger Lakes,0.639009639009639,0.7154166666666667,0.5755793842960913,0.9034575662325999,0.9527972027972028,0.8513388734995383,0.5712025316455697,0.3086734693877551,1.0
149,Long Island,0.7793807037819312,0.745553183920313,0.8068452595855297,0.8083984071986348,0.8056317983124937,0.8112631578947368,0.9773869346733668,1.0,0.9369527145359019
