,puma,BABS_Working_Poor_Total,BABS_Working_Poor_M,BABS_Working_Poor_F,HS_Working_Poor_Total,HS_Working_Poor_M,HS_Working_Poor_F,HSINC_Working_Poor_Total,HSINC_Working_Poor_M,HSINC_Working_Poor_F
63,Cattaraugus & Allegany Counties PUMA,0.4065040650406504,0.5813953488372093,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
64,Genesee & Orleans Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,1.0,#DIV/0!,1.0
65,Cayuga & Onondaga (South) Counties PUMA,0.24924924924924924,0.45108695652173914,0.0,0.28102189781021897,0.0,0.506578947368421,#DIV/0!,#DIV/0!,#DIV/0!
66,Sullivan & Ulster (West) Counties PUMA,0.0,0.0,0.0,0.4845758354755784,0.3501683501683502,0.5675675675675675,1.0,1.0,#DIV/0!
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",0.5045751633986928,1.0,0.34429065743944637,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
68,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,0.0,0.0,0.0,0.10181311018131102,0.15531914893617021,0.0,0.0,0.0,#DIV/0!
69,NYC-Queens Community District 1--Astoria & Long Island City PUMA,0.1564760026298488,0.10295769374766005,0.1983592147670671,0.1943470187744997,0.12784900284900286,0.2859244727807749,0.08986615678776291,0.1934156378600823,0.0
70,Jefferson & Lewis Counties PUMA,0.0,0.0,0.0,0.5665236051502146,0.0,0.6153846153846154,1.0,#DIV/0!,1.0
71,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,0.0,0.0,0.0,0.09310344827586207,0.0,0.11587982832618025,0.0,0.0,0.0
72,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
73,Orange County (Northeast)--Greater Newburgh City PUMA,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
74,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",0.38154269972451793,0.21296296296296297,0.5174129353233831,0.3006357856494096,0.31072210065645517,0.25133689839572193,0.09172259507829977,0.0,0.5616438356164384
75,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",1.0,#DIV/0!,1.0,0.0,0.0,#DIV/0!,1.0,#DIV/0!,1.0
76,Erie County (Central) PUMA,0.06651884700665188,0.09630818619582665,0.0,0.10106761565836299,0.09420289855072464,0.10550996483001172,#DIV/0!,#DIV/0!,#DIV/0!
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",0.2560027054447075,0.22258064516129034,0.28013977868375073,0.16993087557603687,0.36419753086419754,0.0,0.0,0.0,0.0
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",0.06100068540095956,0.09943906170321265,0.037037037037037035,0.10857991828649251,0.12270916334661354,0.0962430426716141,0.1623646960865945,0.0,0.2318668252080856
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",0.0,0.0,0.0,0.09270516717325228,0.0,0.28773584905660377,0.0,#DIV/0!,0.0
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,0.0,0.0,0.0,0.18298969072164947,0.0,0.24067796610169492,#DIV/0!,#DIV/0!,#DIV/0!
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",0.0,0.0,0.0,0.028446389496717725,0.03735632183908046,0.0,#DIV/0!,#DIV/0!,#DIV/0!
83,"Chenango, Delaware & Broome (East) Counties PUMA",0.12857142857142856,0.0,0.27692307692307694,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
84,Orange County (Northwest) PUMA,0.0,#DIV/0!,0.0,0.5379310344827586,0.0,1.0,0.5988023952095808,#DIV/0!,0.5988023952095808
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,0.2449197860962567,0.3982608695652174,0.0,0.32381667918858004,0.31186868686868685,0.34137291280148424,0.0,0.0,#DIV/0!
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,0.04843918191603875,0.09027081243731194,0.0,0.4066193853427896,0.0,0.42839352428393523,#DIV/0!,#DIV/0!,#DIV/0!
87,Dutchess County (North & East) PUMA,0.3814262023217247,0.448,0.36401673640167365,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
88,Putnam County PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
89,Albany County (Outside Albany City) PUMA,0.3853073463268366,0.27405247813411077,0.5030864197530864,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,0.6744471744471745,0.8301369863013699,0.5478841870824054,0.0,0.0,#DIV/0!,0.9252525252525252,#DIV/0!,0.9252525252525252
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",0.21581116523042337,0.26505139500734215,0.16449885233358838,0.47596988998262885,0.5837224816544363,0.39335038363171354,0.20671834625322996,0.11271676300578035,1.0
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,0.0,0.0,0.0
94,Suffolk County (Northwest)--Huntington Town (South) PUMA,0.07813798836242726,0.07710651828298887,0.07926829268292683,0.0,0.0,0.0,0.0,0.0,#DIV/0!
95,Oswego County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
96,Rensselaer County--Troy City PUMA,0.16260162601626016,0.09553349875930521,0.34219269102990035,0.43258426966292135,#DIV/0!,0.43258426966292135,#DIV/0!,#DIV/0!,#DIV/0!
97,Saratoga County (Outer) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,0.5707317073170731,0.0,1.0,0.04639175257731959,0.0861244019138756,0.0,0.0,#DIV/0!,0.0
99,Monroe County (East) PUMA,0.3625,0.6057906458797327,0.1487279843444227,0.13250283125707815,0.0,0.2647058823529412,0.0,#DIV/0!,0.0
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
101,Erie County (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
102,Monroe County (Central)--Greece & Gates Towns PUMA,0.44385026737967914,0.0,0.538961038961039,0.18305084745762712,0.4251968503937008,0.0,#DIV/0!,#DIV/0!,#DIV/0!
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,0.010654141367854279,0.0,0.02175438596491228,0.32606873428331934,0.2437417654808959,0.4700460829493088,0.0,0.0,#DIV/0!
104,NYC-Manhattan Community District 11--East Harlem PUMA,0.009922041105598866,0.015184381778741865,0.0,0.138996138996139,0.0,0.2465753424657534,#DIV/0!,#DIV/0!,#DIV/0!
105,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",0.069164265129683,0.0,0.11450381679389313,0.1156558533145275,0.0,0.15143120960295475,0.0,0.0,0.0
106,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,0.026756836224639813,0.0,0.03956521739130435,0.3246587030716723,0.24931255728689275,0.3902633679169992,0.35159010600706714,0.31094049904030713,0.3862520458265139
107,Onondaga County (North) PUMA,0.0,0.0,0.0,0.279322853688029,0.2733990147783251,0.2850356294536817,0.0,0.0,#DIV/0!
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,0.15425023877745941,0.15829918032786885,0.15071556350626117,0.03629469122426869,0.0,0.06014362657091562,0.39213349225268174,0.2748735244519393,0.6747967479674797
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",0.045627376425855515,0.125,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,0.062418106015485406,0.045739348370927316,0.07265039400345955,0.32699784017278616,0.4021887824897401,0.2922979797979798,0.0,0.0,0.0
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
112,Erie County (Northeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,0.31889516635279347,0.48005698005698005,0.1919191919191919,0.16853932584269662,0.19230769230769232,0.0,#DIV/0!,#DIV/0!,#DIV/0!
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,0.14860539551897575,0.0,0.28735632183908044,0.24671669793621012,0.37362637362637363,0.18091168091168092,#DIV/0!,#DIV/0!,#DIV/0!
115,Fulton & Montgomery Counties PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,1.0,1.0,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
118,NYC-Brooklyn Community District 4--Bushwick PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",0.0,0.0,0.0,0.10564399421128799,0.2470389170896785,0.0,#DIV/0!,#DIV/0!,#DIV/0!
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",0.04686489980607628,0.0,0.08656716417910448,0.4940828402366864,0.4940828402366864,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,0.15423302598491198,0.0,0.1922675026123302,0.25098039215686274,0.0,0.378698224852071,#DIV/0!,#DIV/0!,#DIV/0!
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,0.21464646464646464,1.0,0.12394366197183099,0.0,0.0,0.0,0.0,0.0,0.0
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,0.264804469273743,0.0,0.3134920634920635,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
124,Orange County (Southeast) PUMA,1.0,1.0,#DIV/0!,0.27630522088353415,0.2306525037936267,0.32764505119453924,0.15639810426540285,0.358695652173913,0.0
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,0.0
126,Suffolk County (Northwest)--Smithtown Town PUMA,0.0,#DIV/0!,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,0.08316221765913757,0.2288135593220339,0.0,0.27419354838709675,0.28721017202692595,0.23057644110275688,0.0,0.0,#DIV/0!
130,Westchester County (Southwest)--Yonkers City PUMA,0.0395010395010395,0.0,0.06484641638225255,0.0,0.0,0.0,0.12943871706758306,0.2511111111111111,0.0
131,Broome (Outer West) & Tioga Counties PUMA,0.0,0.0,0.0,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,0.12276214833759591,0.12414897877452943,0.12118451025056948,0.3285123966942149,0.30331969076853116,0.37510513036164844,0.18205128205128204,0.5,0.0
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",0.06894997746732763,0.0581427390465693,0.07642462359443492,0.0730366220562299,0.05287181437809053,0.09723807349920109,0.6322674418604651,0.6334310850439883,0.6311239193083573
134,NYC-Manhattan Community District 10--Central Harlem PUMA,0.12295081967213115,0.07700892857142858,0.1670235546038544,0.0,0.0,0.0,0.0,0.0,#DIV/0!
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",0.0,0.0,0.0,0.134185303514377,0.1696969696969697,0.0,0.4792176039119804,0.8132780082987552,0.0
136,Erie County (Northwest) PUMA,0.2725118483412322,0.4108527131782946,0.21160409556313994,0.5940860215053764,0.351931330472103,1.0,1.0,1.0,#DIV/0!
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,0.047038327526132406,0.0,0.08955223880597014,0.09807031456515992,0.0433996383363472,0.17504774029280712,0.0,0.0,0.0
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,0.0,0.0,0.0,0.12314606741573034,0.0,0.1869031377899045,0.475,0.5116279069767442,0.43243243243243246
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",0.05887064477372848,0.0,0.11195734958111196,0.13166042040084733,0.10488639900404606,0.16108071135430915,0.0,0.0,0.0
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,0.06143790849673202,0.0,0.22488038277511962,0.0962962962962963,0.20207253886010362,0.0,0.0,0.0,#DIV/0!
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,0.2049586776859504,0.0,0.29523809523809524,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,0.05242718446601942,0.0,0.06585365853658537,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,0.12031828783097819,0.08306709265175719,0.143783542039356,0.41703935599284436,0.3654024051803885,0.4653679653679654,0.2877442273534636,0.22413793103448276,0.45222929936305734
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,0.05221097496004262,0.0,0.10030706243602866,0.03157349896480331,0.05016447368421053,0.0,0.0,0.0,0.0
146,Capital Region,0.24851569126378287,0.0807746811525744,0.49859154929577465,0.0804823331463825,0.0,0.12682280159080866,0.0,#DIV/0!,0.0
147,Central NY,0.0723725613593455,0.12946979038224415,0.012853470437017995,0.2581895033462487,0.10591603053435114,0.3472920156337242,0.0,0.0,#DIV/0!
148,Finger Lakes,0.3044793044793045,0.27791666666666665,0.32653061224489793,0.21643466546924114,0.17832167832167833,0.2566943674976916,0.28322784810126583,0.32653061224489793,0.2125
149,Long Island,0.05981747897820109,0.01663109213802917,0.09488049678677161,0.0622640533691886,0.05408152892141913,0.07073684210526315,0.035804020100502515,0.03232125367286973,0.04203152364273205
150,Mid-Hudson,0.04160277351823455,0.03295806820035895,0.047576099210823,0.16092171717171716,0.1652131187814765,0.1563839459670087,0.11298286378158583,0.17472793228536881,0.05589714924538849
151,Mohawk Valley,0.20212765957446807,0.1738095238095238,0.225,0.2799803004186161,0.33891992551210426,0.2138003136434919,0.4041916167664671,0.0,0.7012987012987013
152,New York City,0.09398721074665317,0.08618038947728049,0.10068244802285407,0.1803845394087048,0.15868038133467136,0.20436590436590438,0.24712114233072316,0.1796122737193478,0.34752721023486727
153,North Country,0.09408773045136681,0.11932555123216602,0.06982543640897755,0.3481989708404803,0.2236024844720497,0.3957345971563981,0.7391304347826086,1.0,0.6363636363636364
154,Southern Tier,0.007234726688102894,0.0,0.013015184381778741,0.297029702970297,0.32829888712241656,0.23751891074130105,0.0,#DIV/0!,0.0
155,Western NY,0.3205095541401274,0.42297029702970296,0.1357142857142857,0.221286701208981,0.1929084001688476,0.2509942554131684,0.6634146341463415,0.5460526315789473,1.0
