,puma,BABS_Working_Poor_Total,BABS_Working_Poor_M,BABS_Working_Poor_F,HS_Working_Poor_Total,HS_Working_Poor_M,HS_Working_Poor_F,HSINC_Working_Poor_Total,HSINC_Working_Poor_M,HSINC_Working_Poor_F
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",10.777385159010601,0.0,17.83625730994152,43.90756302521008,59.71428571428572,0.0,#DIV/0!,#DIV/0!,#DIV/0!
41,Suffolk County (Central)--Islip Town (East) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",21.50537634408602,26.229508196721312,0.0,23.523206751054854,29.773030707610147,0.0,0.0,0.0,0.0
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",0.0,0.0,0.0,6.453634085213032,8.35360908353609,0.0,0.0,0.0,#DIV/0!
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,0.0,0.0,0.0,33.70165745856354,56.22119815668203,0.0,0.0,0.0,#DIV/0!
45,Saratoga County (Outer) PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",0.0,0.0,#DIV/0!,0.0,0.0,0.0,0.0,0.0,0.0
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",1.5943544171458441,1.1283043197936815,2.142586272279105,19.503331314354934,14.53544836516672,27.736051502145926,8.60759493670886,12.710280373831775,0.0
48,Wayne & Seneca Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
49,Schenectady County--Schenectady City PUMA,15.408479834539815,16.555555555555557,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,4.123365739188737,7.468123861566485,0.0,37.94721407624633,30.155979202772965,54.264972776769504,21.544715447154474,100.0,0.0
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,9.335288367546433,4.681194511702986,16.480793060718714,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,56.875,0.0,100.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
54,Columbia & Greene Counties PUMA,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
55,Rensselaer County--Troy City PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
56,Erie County (West Central)--Buffalo City (West) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
57,Erie County (South) PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,0.0,0.0,0.0,25.303643724696357,12.666666666666668,44.84536082474227,0.0,0.0,0.0
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,8.054960292449262,0.0,14.825986078886311,37.86163522012579,48.374215630347976,24.947442186405045,0.0,0.0,0.0
61,NYC-Manhattan Community District 10--Central Harlem PUMA,10.368823938761308,13.886300093196645,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,0.0,0.0,0.0,7.167832167832168,0.0,16.367265469061877,0.0,0.0,0.0
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,100.0,#DIV/0!,100.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
64,Albany County (East Central)--Albany City PUMA,34.3980343980344,66.98564593301435,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,0.0,#DIV/0!,0.0
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0,0.0,0.0
70,Erie County (Northeast) PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
71,NYC-Manhattan Community District 11--East Harlem PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
72,Orange County (Southeast) PUMA,0.0,0.0,0.0,14.763779527559054,15.991471215351813,0.0,#DIV/0!,#DIV/0!,#DIV/0!
73,Westchester County (Southeast) PUMA,6.493506493506493,0.0,14.066496163682865,22.524752475247524,0.0,37.21881390593047,0.0,0.0,0.0
74,NYC-Queens Community District 1--Astoria & Long Island City PUMA,3.469640644361834,4.7145488029465925,1.8805829807240242,7.797348110033643,7.335280753002273,8.519269776876268,0.0,0.0,#DIV/0!
75,Livingston & Wyoming Counties PUMA,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
76,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
77,Westchester County (Southwest)--Yonkers City PUMA,0.0,0.0,0.0,22.734254992319507,33.33333333333333,0.0,10.539845758354756,10.539845758354756,#DIV/0!
78,Erie County (North Central) PUMA,34.60038986354776,49.033149171270715,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
79,Saratoga County (South & Central) PUMA,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",16.22132253711201,19.334312285854136,12.394705174488568,3.123123123123123,4.355108877721943,0.0,0.0,0.0,0.0
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
83,Niagara County (North & East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,44.800000000000004,49.85163204747774,0.0,#DIV/0!,#DIV/0!,#DIV/0!
84,Monroe County (Central)--Rochester City (East) PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,0.0,0.0,#DIV/0!
85,Warren & Washington Counties PUMA,0.0,0.0,0.0,8.0,#DIV/0!,8.0,#DIV/0!,#DIV/0!,#DIV/0!
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,0.0,0.0,0.0,40.97859327217125,55.52486187845304,0.0,#DIV/0!,#DIV/0!,#DIV/0!
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,0.0,0.0,0.0,54.95495495495496,45.65217391304348,100.0,0.0,#DIV/0!,0.0
88,Onondaga County (Central)--Syracuse City PUMA,28.342245989304814,34.3042071197411,0.0,65.11627906976744,100.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
89,Westchester County (Central)--White Plains City PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,19.032258064516128,52.67857142857143,0.0,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!
92,Cattaraugus & Allegany Counties PUMA,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!,100.0,100.0,#DIV/0!
93,Oswego County PUMA,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",4.743712193568927,10.040431266846362,0.0,6.214070626882015,10.835322195704057,0.0,18.57282502443793,26.38888888888889,0.0
95,Monroe County (East) PUMA,0.0,#DIV/0!,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",13.698630136986301,23.045267489711936,0.0,11.104368932038836,13.37719298245614,0.0,38.862559241706165,47.12643678160919,0.0
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",0.0,0.0,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",0.0,0.0,0.0,10.634920634920634,15.308453922315307,0.0,0.0,0.0,#DIV/0!
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
102,Chautauqua County PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,8.393285371702639,0.0,17.073170731707318,9.647058823529411,14.385964912280702,0.0,0.0,0.0,#DIV/0!
104,Erie County (West Central)--Buffalo City (East) PUMA,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
105,Genesee & Orleans Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",0.0,0.0,0.0,10.04524886877828,14.760638297872342,0.0,0.0,0.0,#DIV/0!
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
110,Suffolk County (East) PUMA,7.503234152652006,17.365269461077844,0.0,13.696715583508038,15.457413249211358,0.0,0.0,0.0,#DIV/0!
111,Orange County (Northwest) PUMA,50.43478260869565,#DIV/0!,50.43478260869565,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,0.0,0.0,0.0,0.0,0.0,0.0,33.42696629213483,33.42696629213483,#DIV/0!
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",0.0,0.0,0.0,37.62200532386868,37.02127659574468,38.62559241706161,0.0,0.0,#DIV/0!
114,Suffolk County (Northwest)--Smithtown Town PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,100.0,100.0,#DIV/0!
115,Ulster County (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!
116,Westchester County (Northeast) PUMA,0.0,0.0,0.0,27.35562310030395,27.35562310030395,#DIV/0!,39.935064935064936,0.0,100.0
117,NYC-Brooklyn Community District 4--Bushwick PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,0.0,0.0,0.0,46.63677130044843,54.06360424028268,44.644549763033176,#DIV/0!,#DIV/0!,#DIV/0!
119,Dutchess County (North & East) PUMA,59.50782997762863,85.53054662379421,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
121,Broome (Outer West) & Tioga Counties PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",12.4031007751938,27.397260273972602,0.0,14.784394250513348,19.45945945945946,0.0,0.0,0.0,#DIV/0!
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",#DIV/0!,#DIV/0!,#DIV/0!,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
124,Orange County (Northeast)--Greater Newburgh City PUMA,0.0,0.0,#DIV/0!,54.2713567839196,0.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,6.526930220217563,0.0,13.961407491486947,17.42296918767507,0.0,40.363400389357565,0.0,0.0,0.0
127,Onondaga County (North) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,0.0,0.0,0.0,8.0078125,0.0,34.166666666666664,#DIV/0!,#DIV/0!,#DIV/0!
129,Monroe County (North & West) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
130,Sullivan & Ulster (West) Counties PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,100.0,100.0,#DIV/0!
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,24.45141065830721,0.0,44.827586206896555,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
135,Monroe County (Central)--Rochester City (West) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,69.2982456140351,100.0,0.0
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,52.57352941176471,52.57352941176471,#DIV/0!
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
138,Putnam County PUMA,0.0,0.0,0.0,22.379603399433428,22.379603399433428,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,4.3933897621926645,6.799750467872738,0.0,20.207253886010363,37.2848948374761,0.0,0.0,0.0,#DIV/0!
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,27.106227106227106,22.245322245322246,32.03371970495258,26.672905942910624,33.31230283911672,7.608695652173914,0.0,#DIV/0!,0.0
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",0.0,0.0,0.0,48.837209302325576,56.75675675675676,0.0,59.183673469387756,59.183673469387756,#DIV/0!
146,Capital Region,7.290615539858729,10.852422080360496,0.0,9.003215434083602,12.593016599885518,3.041825095057034,0.0,#DIV/0!,0.0
147,Central NY,5.8628318584070795,9.584086799276673,0.0,12.573344509639565,11.634349030470915,14.012738853503185,100.0,#DIV/0!,100.0
148,Finger Lakes,0.0,0.0,0.0,0.0,0.0,0.0,34.34782608695652,63.2,0.0
149,Long Island,3.657042869641295,1.880064829821718,5.741444866920152,5.620517617711256,6.996606996606997,2.8731604765241765,8.299685957828624,8.91996142719383,0.0
150,Mid-Hudson,7.574715279370175,9.33007475560667,5.581850824220663,15.395699401463089,18.090534979423868,9.840515778758059,23.336853220696938,15.176908752327748,48.62914862914863
151,Mohawk Valley,20.918367346938776,0.0,28.314917127071826,16.733601070950467,12.101910828025478,20.092378752886837,0.0,0.0,0.0
152,New York City,4.864556549451345,4.461162574045104,5.293030376579974,14.42188026179007,16.525505759365018,11.19925857275255,11.74791159987311,16.33823529411765,0.0
153,North Country,0.0,0.0,0.0,0.0,0.0,0.0,24.778761061946902,0.0,100.0
154,Southern Tier,0.0,0.0,0.0,0.0,0.0,0.0,33.42696629213483,33.42696629213483,#DIV/0!
155,Western NY,11.156505342551855,18.431983385254412,0.0,12.507237984944991,12.640755539411552,11.982881597717546,15.544041450777202,15.544041450777202,#DIV/0!
