,puma,BABS_Rent_Burden_Total,BABS_Rent_Burden_M,BABS_Rent_Burden_F,HS_Rent_Burden_Total,HS_Rent_Burden_M,HS_Rent_Burden_F,HSINC_Rent_Burden_Total,HSINC_Rent_Burden_M,HSINC_Rent_Burden_F
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,0.0,#DIV/0!,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",0.24866310160427807,0.0,0.33273703041144903,0.2350597609561753,0.20416666666666666,0.25789068514241725,1.0,1.0,#DIV/0!
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",0.0,0.0,0.0,0.12939110070257612,0.0,0.20331186752529898,0.3992248062015504,1.0,0.0
135,Monroe County (Central)--Rochester City (West) PUMA,0.5217391304347826,#DIV/0!,0.5217391304347826,0.0,0.0,0.0,0.4054765666140074,0.2890084550345888,0.6588628762541806
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,0.0,0.0,0.0,0.21790168745414526,0.2297734627831715,0.1926605504587156,0.7346938775510204,0.7346938775510204,#DIV/0!
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.27643630308076605,0.5766590389016019,0.10471204188481675,0.0,0.0,#DIV/0!
138,Putnam County PUMA,0.7689969604863222,0.0,0.9440298507462687,0.1575037147102526,1.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,0.14430379746835442,0.0,0.31622746185852985,0.021157870262729597,0.028652392947103273,0.0,0.14545454545454545,0.2015748031496063,0.0
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,1.0,#DIV/0!,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,1.0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",0.0778688524590164,0.23514851485148514,0.0,0.38448739280686034,0.24122236671001301,0.47751741608613046,0.225,0.3306297709923664,0.0
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.7872763419483101,0.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,0.0,0.0,0.0,0.35991016282987087,0.07483629560336763,0.7879213483146067,1.0,1.0,#DIV/0!
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",0.0,0.0,#DIV/0!,0.22151898734177214,#DIV/0!,0.22151898734177214,#DIV/0!,#DIV/0!,#DIV/0!
146,Capital Region,0.12048192771084337,0.2697495183044316,0.0,0.28804960541149943,0.22391629297458893,0.3452412689949347,0.720023282887078,0.779467680608365,0.6695371367061357
147,Central NY,0.19523809523809524,0.0,1.0,0.36589147286821705,0.39415041782729804,0.3492193919474117,0.43444530643910007,1.0,0.18638392857142858
148,Finger Lakes,0.17024221453287197,0.03910614525139665,0.21343146274149033,0.3115058324496288,0.22347347347347346,0.41065388951521986,0.46661505709309076,0.286676875957121,0.7754994742376445
149,Long Island,0.16037735849056603,0.0,0.27373681288173235,0.3119384699156003,0.2839692354094405,0.33494603647190174,0.28426395939086296,0.2001047668936616,0.4378585086042065
150,Mid-Hudson,0.037903976592632,0.0,0.054871005005775894,0.18902029031364947,0.13376383763837638,0.24757637474541752,0.14562055091303003,0.13185108583247157,0.1515017667844523
151,Mohawk Valley,0.2237442922374429,0.0,0.2670299727520436,0.3080703569580962,0.36934306569343067,0.23854224185532855,0.33490288404944085,0.03952991452991453,0.6972477064220184
152,New York City,0.1161030321122436,0.12419422044657957,0.10987414381946148,0.22598137912740207,0.17185415535784931,0.2744957366450613,0.32536960092762585,0.2986630147161227,0.3543439939561823
153,North Country,0.6818181818181818,0.25333333333333335,1.0,0.19691403379867745,0.3405336721728081,0.0,#DIV/0!,#DIV/0!,#DIV/0!
154,Southern Tier,0.0,0.0,0.0,0.37357743691241957,0.5205348615090736,0.21560574948665298,0.16412213740458015,1.0,0.0
155,Western NY,0.424190800681431,0.0,0.6821917808219178,0.27535630275356304,0.14085347657415698,0.39164086687306504,0.5023215322112594,0.5613682092555332,0.4218106995884774
