,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
10,Suffolk County (Southwest)--Islip Town (South) PUMA,1089,76,1013,25949.31129476584,70592.1052631579,22600.0,63,63,0,80000.0,80000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,1026,13,1013,22630.409356725148,25000.0,22600.0
11,Erie County (Northwest) PUMA,223,223,0,37800.0,37800.0,0.0,0,0,0,#DIV/0!,0.0,0.0,223,223,0,37800.0,37800.0,0.0,0,0,0,#DIV/0!,0.0,0.0
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",4410,2532,1878,35512.01814058957,32941.548183254345,38977.6357827476,1693,585,1108,39604.25280567041,34738.46153846154,42173.285198555954,956,678,278,47872.384937238494,51182.890855457226,39798.561151079135,1761,1269,492,24867.688813174333,22367.2182821119,31317.073170731706
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,2999,1942,1057,51425.90863621207,43467.04428424305,66048.53358561968,305,95,210,140924.59016393442,200000.0,114200.0,2286,1439,847,43930.13998250219,37938.15149409312,54110.153482880756,408,408,0,26519.607843137255,26519.607843137255,0.0
14,Rockland County (North)--New City & Congers PUMA,2329,1370,959,46741.51996565049,35859.12408759124,62287.799791449426,0,0,0,#DIV/0!,0.0,0.0,2033,1074,959,48857.35366453517,36864.99068901304,62287.799791449426,296,296,0,32209.45945945946,32209.45945945946,0.0
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",7,7,0,50000.0,50000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,7,7,0,50000.0,50000.0,0.0
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,3776,2294,1482,35652.44968220339,44747.05754141238,21574.831309041834,225,0,225,28777.777777777777,0.0,28777.777777777777,1993,1224,769,26440.79277471149,26423.202614379086,26468.790637191156,1558,1070,488,48428.85109114249,65708.17757009345,10541.803278688525
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,3088,2189,899,25592.64896373057,25577.843764275924,25628.69855394883,508,275,233,15551.181102362205,21000.0,9120.171673819743,1843,1393,450,25772.436245252306,22355.34816941852,36350.22222222222,737,521,216,32064.450474898236,36610.17274472169,21100.0
18,Tompkins County PUMA,11,11,0,25000.0,25000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,11,11,0,25000.0,25000.0,0.0
19,Dutchess County (Southwest) PUMA,1493,958,535,34130.27461486939,39039.87473903967,25338.8785046729,55,55,0,24000.0,24000.0,0.0,1004,469,535,33814.04382470119,43481.8763326226,25338.8785046729,434,434,0,36145.62211981567,36145.62211981567,0.0
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,7001,3933,3068,48774.96071989716,54791.762013729975,41061.7666232073,1839,861,978,50222.349102773245,67133.5656213705,35334.2535787321,4522,2432,2090,49417.77974347634,54295.47697368421,43741.91387559809,640,640,0,40074.0625,40074.0625,0.0
21,Westchester County (Northwest) PUMA,3819,3564,255,33439.19874312647,33561.98092031425,31723.13725490196,441,394,47,41698.4126984127,43690.35532994924,25000.0,2360,2152,208,32216.228813559323,32117.053903345724,33242.307692307695,1018,1018,0,32696.463654223968,32696.463654223968,0.0
22,Albany County (Outside Albany City) PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
23,Monroe County (South) PUMA,424,424,0,38483.72641509434,38483.72641509434,0.0,0,0,0,#DIV/0!,0.0,0.0,327,327,0,38033.94495412844,38033.94495412844,0.0,97,97,0,40000.0,40000.0,0.0
24,Jefferson & Lewis Counties PUMA,22,0,22,26000.0,0.0,26000.0,22,0,22,26000.0,0.0,26000.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
25,"Chenango, Delaware & Broome (East) Counties PUMA",0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
26,Erie County (Central) PUMA,62,62,0,21600.0,21600.0,0.0,0,0,0,#DIV/0!,0.0,0.0,62,62,0,21600.0,21600.0,0.0,0,0,0,#DIV/0!,0.0,0.0
27,St. Lawrence County PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",7892,5148,2744,34682.52660922453,39539.918414918415,25569.60641399417,1326,1039,287,70487.17948717948,76146.29451395573,50000.0,3786,2205,1581,36201.3734812467,39718.36734693877,31296.268184693232,2780,1904,876,15536.007194244605,19357.405462184874,7230.13698630137
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,546,339,207,35800.3663003663,18209.4395280236,64608.69565217391,207,0,207,64608.69565217391,0.0,64608.69565217391,151,151,0,11000.0,11000.0,0.0,188,188,0,24000.0,24000.0,0.0
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,1808,1117,691,29545.741150442478,27982.363473589972,32072.937771345874,402,213,189,44696.517412935325,38347.41784037559,51851.851851851854,1138,904,234,25429.08611599297,25540.15486725664,25000.0,268,0,268,24300.0,0.0,24300.0
31,Cayuga & Onondaga (South) Counties PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,152,88,64,206947.36842105264,340000.0,24000.0,88,88,0,340000.0,340000.0,0.0,64,0,64,24000.0,0.0,24000.0,0,0,0,#DIV/0!,0.0,0.0
33,Fulton & Montgomery Counties PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,134,42,92,50880.59701492537,55000.0,49000.0,134,42,92,50880.59701492537,55000.0,49000.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,358,358,0,21178.77094972067,21178.77094972067,0.0,0,0,0,#DIV/0!,0.0,0.0,358,358,0,21178.77094972067,21178.77094972067,0.0,0,0,0,#DIV/0!,0.0,0.0
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,581,581,0,47089.5008605852,47089.5008605852,0.0,0,0,0,#DIV/0!,0.0,0.0,333,333,0,42687.687687687685,42687.687687687685,0.0,248,248,0,53000.0,53000.0,0.0
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",5845,3294,2551,34900.27373823781,32205.43412264724,38380.00784006272,1429,494,935,55779.56613016095,46627.53036437247,60614.97326203209,2693,1964,729,33465.50315633123,34416.08961303462,30904.526748971195,1723,836,887,19826.17527568195,18489.83253588517,21085.682074408116
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,5905,4477,1428,33820.35055038103,37715.51708733527,21608.40336134454,745,369,376,29012.080536912752,33100.271002710026,25000.0,4375,3470,905,35535.741714285716,39043.8242074928,22084.861878453037,785,638,147,28823.31210191083,33160.34482758621,10000.0
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",584,143,441,72851.02739726027,150000.0,47834.467120181405,584,143,441,72851.02739726027,150000.0,47834.467120181405,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
41,Suffolk County (Central)--Islip Town (East) PUMA,83,83,0,7800.0,7800.0,0.0,0,0,0,#DIV/0!,0.0,0.0,83,83,0,7800.0,7800.0,0.0,0,0,0,#DIV/0!,0.0,0.0
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",694,335,359,33300.0,33161.79104477612,33428.96935933147,0,0,0,#DIV/0!,0.0,0.0,611,252,359,35731.58756137479,39011.90476190476,33428.96935933147,83,83,0,15400.0,15400.0,0.0
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",3961,2608,1353,46429.333501641,40472.77607361963,57911.0051736881,941,176,765,49325.600425079705,55000.0,48020.117647058825,1901,1313,588,58186.21778011573,52546.686976389945,70779.25170068027,1119,1119,0,24020.732797140303,24020.732797140303,0.0
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,15652,10352,5300,28426.050983899822,28298.79733384853,28674.603773584906,1105,415,690,44787.5113122172,36144.57831325301,49985.79710144927,11428,7191,4237,28454.24833741687,29587.143651786955,26531.508142553692,3119,2746,373,22526.19429304264,23739.257101238163,13595.710455764076
45,Saratoga County (Outer) PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",3210,1740,1470,42125.233644859814,51248.96551724138,31325.714285714286,569,174,395,51404.21792618629,50758.620689655174,51688.60759493671,1933,858,1075,39236.21314019659,58521.91142191142,23843.53488372093,708,708,0,42555.64971751413,42555.64971751413,0.0
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",829,584,245,37119.420989143546,31505.13698630137,50502.04081632653,0,0,0,#DIV/0!,0.0,0.0,533,288,245,40106.94183864915,31263.88888888889,50502.04081632653,296,296,0,31739.864864864863,31739.864864864863,0.0
48,Wayne & Seneca Counties PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
49,Schenectady County--Schenectady City PUMA,278,0,278,48000.0,0.0,48000.0,278,0,278,48000.0,0.0,48000.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,1076,722,354,29484.10780669145,30264.127423822716,27893.22033898305,199,0,199,20800.0,0.0,20800.0,877,722,155,31454.61801596351,30264.127423822716,37000.0,0,0,0,#DIV/0!,0.0,0.0
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,135,135,0,300000.0,300000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,135,135,0,300000.0,300000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,2001,1328,673,55305.09745127436,54537.27409638554,56820.20802377415,459,98,361,78932.46187363834,75000.0,80000.0,1477,1165,312,47443.46648612052,52115.021459227464,30000.0,65,65,0,67100.0,67100.0,0.0
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
54,Columbia & Greene Counties PUMA,134,85,49,25911.940298507463,25861.176470588234,26000.0,0,0,0,#DIV/0!,0.0,0.0,37,37,0,16600.0,16600.0,0.0,97,48,49,29463.917525773195,33000.0,26000.0
55,Rensselaer County--Troy City PUMA,59,59,0,15566.101694915254,15566.101694915254,0.0,23,23,0,8000.0,8000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,36,36,0,20400.0,20400.0,0.0
56,Erie County (West Central)--Buffalo City (West) PUMA,350,237,113,35168.0,42400.0,20000.0,237,237,0,42400.0,42400.0,0.0,0,0,0,#DIV/0!,0.0,0.0,113,0,113,20000.0,0.0,20000.0
57,Erie County (South) PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,39,0,39,35000.0,0.0,35000.0,39,0,39,35000.0,0.0,35000.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",17084,10206,6878,28654.330601732614,27024.90691749951,31072.16981680721,2197,1151,1046,29108.64815657715,31229.713292788878,26774.665391969407,11052,6037,5015,30359.218602967787,28748.61686268014,32298.042671984047,3835,3018,817,23480.782268578878,21973.293571901922,29049.449204406366
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,298,0,298,38000.0,0.0,38000.0,0,0,0,#DIV/0!,0.0,0.0,298,0,298,38000.0,0.0,38000.0,0,0,0,#DIV/0!,0.0,0.0
61,NYC-Manhattan Community District 10--Central Harlem PUMA,758,107,651,32503.957783641163,33000.0,32422.42703533026,525,0,525,37083.80952380953,0.0,37083.80952380953,126,0,126,13000.0,0.0,13000.0,107,107,0,33000.0,33000.0,0.0
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,1601,1270,331,31752.15490318551,30996.062992125986,34653.172205438066,30,0,30,100000.0,0.0,100000.0,891,776,115,36749.719416386084,38639.17525773196,24000.0,680,494,186,22192.941176470587,18989.878542510123,30700.0
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,1443,459,984,23294.248094248094,25427.015250544664,22299.39024390244,257,0,257,33550.97276264591,0.0,33550.97276264591,1016,289,727,20414.370078740158,25678.200692041522,18321.870701513068,170,170,0,25000.0,25000.0,0.0
64,Albany County (East Central)--Albany City PUMA,418,0,418,48000.0,0.0,48000.0,0,0,0,#DIV/0!,0.0,0.0,418,0,418,48000.0,0.0,48000.0,0,0,0,#DIV/0!,0.0,0.0
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,1779,1227,552,40919.61776278808,42048.0847595762,38411.23188405797,0,0,0,#DIV/0!,0.0,0.0,1432,880,552,43400.13966480447,46529.545454545456,38411.23188405797,347,347,0,30682.99711815562,30682.99711815562,0.0
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",6978,4063,2915,32474.304958440815,31704.553285749447,33547.20411663808,1553,558,995,33377.656149388284,29585.304659498208,35504.42211055276,4403,2626,1777,33619.75925505337,33661.84310738766,33557.568936409676,1022,879,143,26166.731898238748,27202.50284414107,19800.0
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",5646,3018,2628,32386.308891250443,32598.31013916501,32142.84627092846,1376,366,1010,37493.96802325582,46562.84153005465,34207.623762376235,2849,1642,1207,33787.785187785186,33262.30207064556,34502.6512013256,1421,1010,411,24630.54187192118,26458.41584158416,20138.68613138686
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",4478,2238,2240,43640.73246985261,42817.87310098302,44462.857142857145,1012,230,782,60681.818181818184,97200.0,49941.17647058824,2945,1487,1458,42036.740237691,42538.93745796906,41524.554183813445,521,521,0,19606.525911708253,19606.525911708253,0.0
70,Erie County (Northeast) PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
71,NYC-Manhattan Community District 11--East Harlem PUMA,1619,1003,616,46036.99814700432,24122.632103688935,81718.99350649351,517,0,517,90856.67311411993,0.0,90856.67311411993,594,495,99,33570.707070707074,33484.84848484849,34000.0,508,508,0,15000.0,15000.0,0.0
72,Orange County (Southeast) PUMA,621,198,423,38761.0305958132,58614.14141414141,29468.08510638298,347,0,347,23000.0,0.0,23000.0,274,198,76,58721.16788321168,58614.14141414141,59000.0,0,0,0,#DIV/0!,0.0,0.0
73,Westchester County (Southeast) PUMA,3808,2425,1383,37050.57773109244,34583.58762886598,41376.2834417932,828,241,587,31332.125603864733,30000.0,31879.045996592846,1265,469,796,48468.45849802371,48618.76332622601,48379.89949748744,1715,1715,0,31389.504373177842,31389.504373177842,0.0
74,NYC-Queens Community District 1--Astoria & Long Island City PUMA,3450,2636,814,37148.782608695656,40272.57207890743,27032.923832923832,734,720,14,40519.07356948229,40879.166666666664,22000.0,1869,1151,718,25964.686998394864,23482.189400521285,29944.289693593313,847,765,82,58907.08382526565,64964.0522875817,2400.0
75,Livingston & Wyoming Counties PUMA,137,137,0,36605.83941605839,36605.83941605839,0.0,0,0,0,#DIV/0!,0.0,0.0,31,31,0,25000.0,25000.0,0.0,106,106,0,40000.0,40000.0,0.0
76,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,367,256,111,56771.117166212534,68378.90625,30000.0,0,0,0,#DIV/0!,0.0,0.0,256,256,0,68378.90625,68378.90625,0.0,111,0,111,30000.0,0.0,30000.0
77,Westchester County (Southwest)--Yonkers City PUMA,5459,3222,2237,48961.84282835684,60707.324643078835,32044.56861868574,579,327,252,130352.33160621762,160183.48623853212,91642.85714285714,3919,2324,1595,38911.94182189334,47971.68674698795,25711.41065830721,961,571,390,40908.22060353798,55574.08056042031,19435.897435897437
78,Erie County (North Central) PUMA,121,0,121,42100.0,0.0,42100.0,0,0,0,#DIV/0!,0.0,0.0,121,0,121,42100.0,0.0,42100.0,0,0,0,#DIV/0!,0.0,0.0
79,Saratoga County (South & Central) PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,351,231,120,23008.547008547008,20000.0,28800.0,0,0,0,#DIV/0!,0.0,0.0,351,231,120,23008.547008547008,20000.0,28800.0,0,0,0,#DIV/0!,0.0,0.0
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",89,89,0,45000.0,45000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,89,89,0,45000.0,45000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,107,107,0,12000.0,12000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,107,107,0,12000.0,12000.0,0.0
83,Niagara County (North & East) PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
84,Monroe County (Central)--Rochester City (East) PUMA,180,180,0,32341.11111111111,32341.11111111111,0.0,0,0,0,#DIV/0!,0.0,0.0,180,180,0,32341.11111111111,32341.11111111111,0.0,0,0,0,#DIV/0!,0.0,0.0
85,Warren & Washington Counties PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,672,589,83,29974.10714285714,32071.986417657045,15086.746987951807,2,0,2,2400.0,0.0,2400.0,411,330,81,39166.42335766424,45000.0,15400.0,259,259,0,15600.0,15600.0,0.0
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,881,76,805,52235.754824063566,50000.0,52446.832298136644,508,76,432,60954.13385826772,50000.0,62881.25,373,0,373,40361.93029490617,0.0,40361.93029490617,0,0,0,#DIV/0!,0.0,0.0
88,Onondaga County (Central)--Syracuse City PUMA,172,32,140,49953.48837209302,41000.0,52000.0,0,0,0,#DIV/0!,0.0,0.0,140,0,140,52000.0,0.0,52000.0,32,32,0,41000.0,41000.0,0.0
89,Westchester County (Central)--White Plains City PUMA,1039,440,599,50477.57459095284,46891.36363636364,53111.8530884808,212,0,212,69150.94339622642,0.0,69150.94339622642,433,208,225,64510.39260969977,65062.5,64000.0,394,232,162,25008.121827411167,30600.0,17000.0
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,1273,519,754,37614.13982717989,44897.880539499034,32600.530503978778,147,0,147,98551.02040816327,0.0,98551.02040816327,809,202,607,22269.221260815822,39217.82178217822,16628.995057660624,317,317,0,48517.35015772871,48517.35015772871,0.0
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",6295,3907,2388,37661.96981731533,41978.80726900435,30599.20435510888,1465,622,843,32311.262798634812,31990.353697749197,32548.042704626336,3180,2225,955,47975.0,52939.05617977528,36409.528795811515,1650,1060,590,22536.727272727272,24833.77358490566,18409.830508474577
92,Cattaraugus & Allegany Counties PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
93,Oswego County PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",1453,598,855,34963.867859600825,39590.468227424746,31727.95321637427,186,49,137,47408.602150537634,50000.0,46481.75182481752,907,242,665,30718.302094818082,37888.842975206615,28108.872180451126,360,307,53,39230.555555555555,39270.35830618892,39000.0
95,Monroe County (East) PUMA,275,275,0,54025.454545454544,54025.454545454544,0.0,0,0,0,#DIV/0!,0.0,0.0,275,275,0,54025.454545454544,54025.454545454544,0.0,0,0,0,#DIV/0!,0.0,0.0
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,2521,2208,313,47119.63506545022,37515.67028985507,114869.00958466454,448,229,219,109778.57142857143,65968.55895196507,155589.04109589042,1261,1167,94,33516.098334655035,34604.79862896315,20000.0,812,812,0,33674.87684729064,33674.87684729064,0.0
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",608,513,95,34648.68421052631,40694.73684210526,2000.0,95,0,95,2000.0,0.0,2000.0,139,139,0,95000.0,95000.0,0.0,374,374,0,20511.764705882353,20511.764705882353,0.0
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",1471,1029,442,41641.06050305915,43053.44995140914,38352.94117647059,423,125,298,58874.704491725766,100720.0,41322.147651006715,330,186,144,46745.454545454544,58000.0,32208.333333333332,718,718,0,29142.061281337046,29142.061281337046,0.0
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",2647,753,1894,38974.763883641856,29676.228419654715,42671.594508975715,1248,0,1248,37793.269230769234,0.0,37793.269230769234,938,292,646,40547.97441364606,15000.0,52095.97523219814,461,461,0,38972.23427331887,38972.23427331887,0.0
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",945,889,56,45379.89417989418,45372.32845894263,45500.0,98,98,0,51000.0,51000.0,0.0,770,714,56,47002.5974025974,47120.448179271705,45500.0,77,77,0,22000.0,22000.0,0.0
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",430,177,253,139256.7441860465,300000.0,26800.0,430,177,253,139256.7441860465,300000.0,26800.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
102,Chautauqua County PUMA,179,179,0,16000.0,16000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,179,179,0,16000.0,16000.0,0.0
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,1445,715,730,30348.373702422145,29260.83916083916,31413.561643835616,730,0,730,31413.561643835616,0.0,31413.561643835616,715,715,0,29260.83916083916,29260.83916083916,0.0,0,0,0,#DIV/0!,0.0,0.0
