,puma,BABS_FT_Work_Total,BABS_FT_Work_M,BABS_FT_Work_F,HS_FT_Work_Total,HS_FT_Work_M,HS_FT_Work_F,HSINC_FT_Work_Total,HSINC_FT_Work_M,HSINC_FT_Work_F
25,"Chenango, Delaware & Broome (East) Counties PUMA",1.0,1.0,1.0,0.5730337078651685,0.6457399103139013,0.20454545454545456,1.0,1.0,#DIV/0!
26,Erie County (Central) PUMA,0.6577540106951871,0.518796992481203,1.0,0.7521150592216582,0.7513416815742398,0.7528089887640449,#DIV/0!,#DIV/0!,#DIV/0!
27,St. Lawrence County PUMA,1.0,1.0,1.0,1.0,1.0,#DIV/0!,1.0,1.0,#DIV/0!
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",0.7250698974836906,0.5115894039735099,1.0,0.8353428786737,1.0,0.8247091857200161,0.31794871794871793,0.4154103852596315,0.0
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,0.9250608272506082,1.0,0.8466898954703833,0.9001584786053882,1.0,0.7769911504424779,0.8210290827740492,0.8210290827740492,#DIV/0!
31,Cayuga & Onondaga (South) Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.46436285097192226,0.5606936416184971,0.1794871794871795,#DIV/0!,#DIV/0!,#DIV/0!
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,0.937414030261348,1.0,0.8701854493580599,0.8567567567567568,1.0,0.5470085470085471,1.0,#DIV/0!,1.0
33,Fulton & Montgomery Counties PUMA,0.5563139931740614,1.0,0.43231441048034935,0.8383397050791916,0.768409818569904,0.9116331096196868,0.9257028112449799,0.0,1.0
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,0.6750700280112045,1.0,0.0,0.37058823529411766,1.0,0.12054794520547946,1.0,1.0,1.0
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,0.8819444444444444,1.0,0.8727544910179641,0.7838070628768303,0.6981132075471698,0.8876190476190476,0.6797153024911032,1.0,0.0
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,1.0,#DIV/0!,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,0.5888888888888889,0.6642857142857143,0.4765957446808511,0.9508990318118948,1.0,0.8797968397291196,1.0,1.0,#DIV/0!
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",0.8385416666666666,1.0,0.7294545454545455,0.8025283858129463,0.9186739804435965,0.6905747126436782,0.92018779342723,1.0,0.7134831460674157
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,0.8666077738515902,1.0,0.6973947895791583,0.8835877862595419,0.7973421926910299,1.0,1.0,#DIV/0!,1.0
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",0.544891640866873,0.5845896147403685,0.5004686035613871,0.8001373626373627,0.8166351606805293,0.7562814070351759,1.0,1.0,#DIV/0!
41,Suffolk County (Central)--Islip Town (East) PUMA,0.8707729468599034,1.0,0.7579185520361991,0.8690568978955573,1.0,0.8075601374570447,1.0,1.0,#DIV/0!
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",1.0,1.0,1.0,0.8577356253704801,0.8520102651839179,0.8706563706563707,0.6923076923076923,1.0,0.0
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",0.9649952696310312,0.9367521367521368,1.0,0.7774148390107326,0.5359565807327001,0.9039829302987198,1.0,1.0,1.0
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,0.9358456707043518,0.8919939577039275,1.0,0.8224363386097728,0.9456574478408539,0.7119234116623151,1.0,1.0,1.0
45,Saratoga County (Outer) PUMA,0.8125,1.0,0.0,0.8490853658536586,1.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",0.7046703296703297,0.3828996282527881,0.8932461873638344,0.919575537559341,1.0,0.8397328881469115,1.0,1.0,1.0
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",0.7203495630461922,0.42671009771986973,0.902834008097166,1.0,1.0,1.0,1.0,1.0,1.0
48,Wayne & Seneca Counties PUMA,0.5864077669902913,0.35587188612099646,0.8632478632478633,0.6757188498402555,1.0,0.5653104925053534,1.0,1.0,#DIV/0!
49,Schenectady County--Schenectady City PUMA,1.0,1.0,#DIV/0!,0.6444579043004239,0.9036381514257621,0.22870662460567823,#DIV/0!,#DIV/0!,#DIV/0!
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,0.9657097288676236,1.0,0.9375,0.8097799511002445,0.8849840255591054,0.7459312839059674,0.5859375,1.0,0.0
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,0.6400966183574879,0.6744186046511628,0.6030150753768844,0.9759797724399494,0.9592711682743837,1.0,1.0,1.0,#DIV/0!
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,1.0,1.0,1.0,0.5418246146070256,0.4152410575427683,0.7768953068592058,0.9051020408163265,1.0,0.0
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",0.7883070992611628,0.8201892744479495,0.7552356020942408,0.9065420560747663,0.8776529338327091,0.9425019425019425,0.0,0.0,0.0
54,Columbia & Greene Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.7659574468085106,0.21428571428571427,1.0,#DIV/0!,#DIV/0!,#DIV/0!
55,Rensselaer County--Troy City PUMA,1.0,#DIV/0!,1.0,1.0,1.0,1.0,0.25825825825825827,1.0,0.0
56,Erie County (West Central)--Buffalo City (West) PUMA,0.8235887096774194,1.0,0.6835443037974683,0.9167137210615471,0.9225126088950023,0.9074210139603233,0.9752747252747253,1.0,0.0
57,Erie County (South) PUMA,1.0,1.0,1.0,0.2640845070422535,#DIV/0!,0.2640845070422535,0.0,#DIV/0!,0.0
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,1.0,1.0,1.0,0.3649440596696857,0.23649247121346323,0.5588235294117647,0.4755784061696658,1.0,0.0
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",0.8819714656290532,0.8636363636363636,0.8932878867330887,0.7586997461721117,0.8196466431095406,0.6747761775009732,0.4622671297758131,1.0,0.21193891716797778
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61,NYC-Manhattan Community District 10--Central Harlem PUMA,0.8593523441275979,0.8873873873873874,0.8086838534599728,0.8830603889457523,0.8016069221260815,0.9406113537117904,0.6819066147859922,0.658485639686684,1.0
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,0.6863839285714286,1.0,0.5962643678160919,0.7912998446400829,1.0,0.5921052631578947,1.0,1.0,1.0
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,0.7713178294573644,1.0,0.6549707602339181,0.9340740740740741,0.8717579250720461,1.0,1.0,1.0,1.0
64,Albany County (East Central)--Albany City PUMA,1.0,1.0,1.0,0.9554634904194718,0.9296235679214403,1.0,0.0,0.0,#DIV/0!
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,0.9186440677966101,1.0,0.8626609442060086,0.7808551992225462,0.7205700123915737,1.0,#DIV/0!,#DIV/0!,#DIV/0!
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.49162011173184356,1.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",0.7764102564102564,0.9336158192090396,0.6867954911433173,0.7644916224372984,0.8714076960545543,0.6847174268580775,0.736235595390525,0.8820697954271961,0.628176549264378
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",0.8605150214592274,0.8879472693032016,0.8375394321766562,0.8308407437348424,0.8560975609756097,0.8183192261185006,0.7741358760429082,0.9072463768115943,0.5598755832037325
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",0.9344221105527638,0.8694117647058823,0.9828947368421053,0.8253807106598985,0.8612521150592216,0.7895093062605752,0.8267066766691673,0.7578616352201258,1.0
70,Erie County (Northeast) PUMA,1.0,1.0,#DIV/0!,0.4334763948497854,0.5738636363636364,0.0,#DIV/0!,#DIV/0!,#DIV/0!
71,NYC-Manhattan Community District 11--East Harlem PUMA,0.8484638484638485,1.0,0.7960199004975125,0.8112648221343873,0.8444206008583691,0.782967032967033,0.39541284403669724,0.4301397205588822,0.0
72,Orange County (Southeast) PUMA,0.7905544147843943,1.0,0.6592427616926503,0.9451970443349754,1.0,0.8569131832797428,1.0,1.0,#DIV/0!
73,Westchester County (Southeast) PUMA,0.9562996594778661,1.0,0.9214285714285714,0.4949748743718593,1.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
74,NYC-Queens Community District 1--Astoria & Long Island City PUMA,0.8007509386733417,0.7174565086982604,0.8603951890034365,0.8829944002357796,0.94946025515211,0.7830258302583026,1.0,1.0,1.0
75,Livingston & Wyoming Counties PUMA,1.0,1.0,1.0,0.9173553719008265,1.0,0.0,1.0,1.0,#DIV/0!
76,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,1.0,1.0,1.0,0.9140877598152425,0.9182539682539682,0.9082872928176795,1.0,1.0,1.0
77,Westchester County (Southwest)--Yonkers City PUMA,0.9820956256358088,1.0,0.9580552907530981,0.8708687014628861,1.0,0.7414104882459313,0.6677709417889257,1.0,0.5253549695740365
78,Erie County (North Central) PUMA,0.0,#DIV/0!,0.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
79,Saratoga County (South & Central) PUMA,1.0,1.0,#DIV/0!,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,1.0,1.0,1.0,0.9859390693003013,0.9902642559109874,0.9819238218205294,0.9297124600638977,1.0,0.828125
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",1.0,1.0,1.0,0.7948051948051948,1.0,0.6002530044275775,1.0,1.0,1.0
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,0.0,0.0,#DIV/0!,0.5412445730824892,0.2678983833718245,1.0,1.0,1.0,#DIV/0!
83,Niagara County (North & East) PUMA,0.923728813559322,0.923728813559322,#DIV/0!,1.0,1.0,1.0,1.0,1.0,#DIV/0!
84,Monroe County (Central)--Rochester City (East) PUMA,0.6557377049180327,1.0,0.5823863636363636,0.7564153178049743,0.870063694267516,0.7053775743707094,0.6706349206349206,0.6739446870451238,0.658974358974359
85,Warren & Washington Counties PUMA,0.0,#DIV/0!,0.0,0.45857988165680474,0.9483568075117371,0.10374149659863946,#DIV/0!,#DIV/0!,#DIV/0!
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,1.0,1.0,1.0,0.8647281921618205,1.0,0.6608557844690967,#DIV/0!,#DIV/0!,#DIV/0!
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,0.8330921369995176,0.8491411501120238,0.8038147138964578,0.9065321295804567,0.9950372208436724,0.7477744807121661,1.0,1.0,1.0
88,Onondaga County (Central)--Syracuse City PUMA,0.5033783783783784,1.0,0.4431818181818182,0.7011986301369864,0.6598425196850394,0.7504690431519699,0.7688821752265861,0.5263157894736842,1.0
89,Westchester County (Central)--White Plains City PUMA,0.8998602701443875,1.0,0.8250610252237591,0.9147101102060373,0.9347436357117246,0.8743682310469314,#DIV/0!,#DIV/0!,#DIV/0!
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,0.8430864836872087,0.8237885462555066,0.8602150537634409,0.9450830140485313,0.8803894297635605,1.0,0.27586206896551724,0.42105263157894735,0.0
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",0.7704752275025278,0.9040097205346294,0.6753246753246753,0.6925133689839572,0.7350369872225958,0.6665983606557377,0.8057228915662651,0.9324191968658179,0.726605504587156
92,Cattaraugus & Allegany Counties PUMA,1.0,#DIV/0!,1.0,0.058823529411764705,1.0,0.0,1.0,1.0,#DIV/0!
93,Oswego County PUMA,0.48491879350348027,1.0,0.4126984126984127,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",0.9388781431334623,1.0,0.8709150326797386,0.9298907388137357,0.8896296296296297,0.9747113798790544,0.9477668433005298,1.0,0.914179104477612
95,Monroe County (East) PUMA,0.7917383820998278,0.49606299212598426,0.8744493392070485,0.5316742081447964,1.0,0.26334519572953735,0.46949602122015915,0.6555555555555556,0.0
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,0.9436480474542758,1.0,0.9095955590800952,0.79768177028451,0.7572156196943973,0.8638888888888889,0.0,#DIV/0!,0.0
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",0.6242774566473989,1.0,0.4247787610619469,0.9501182033096927,0.9356602186711522,0.968682505399568,0.5390625,1.0,0.41776315789473684
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",1.0,1.0,1.0,0.8938848920863309,0.893026941362916,0.896551724137931,1.0,#DIV/0!,1.0
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",0.7635228848821082,0.6162444113263785,0.8297587131367292,0.9112181693048864,0.860296172115116,0.9466822338976455,0.9066762383345298,1.0,0.7822445561139029
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",0.967828418230563,1.0,0.9430199430199431,0.7930775018811136,0.956442831215971,0.0,1.0,1.0,1.0
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",0.9203802733214498,1.0,0.837772397094431,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
102,Chautauqua County PUMA,1.0,1.0,1.0,0.9310344827586207,0.9338842975206612,0.928388746803069,1.0,1.0,1.0
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,1.0,1.0,1.0,0.9578503688092729,1.0,0.8598949211908932,#DIV/0!,#DIV/0!,#DIV/0!
104,Erie County (West Central)--Buffalo City (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.916,1.0,0.9002375296912114,0.6464285714285715,1.0,0.0
105,Genesee & Orleans Counties PUMA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",0.9100138440239963,1.0,0.8384424192212097,0.8379812064261898,0.8981453329279416,0.7781807192505289,0.8444846292947559,0.3879003558718861,1.0
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",0.5798319327731093,0.5798319327731093,#DIV/0!,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,0.770281124497992,0.8483333333333334,0.6976744186046512,0.9586170770036668,0.936084142394822,1.0,#DIV/0!,#DIV/0!,#DIV/0!
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",0.7638360794254331,0.7643805309734514,0.7634996582365003,0.8345162495330594,0.8680875576036866,0.7983232417326502,0.6815423063191717,0.8026969481902059,0.5589080459770115
110,Suffolk County (East) PUMA,1.0,1.0,#DIV/0!,0.7632612966601179,0.5365384615384615,1.0,1.0,1.0,#DIV/0!
111,Orange County (Northwest) PUMA,1.0,1.0,1.0,0.8277175505420451,0.8299685957828623,0.8234797297297297,0.7820844099913867,1.0,0.5441441441441441
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,0.8825466520307355,1.0,0.8390977443609022,1.0,1.0,1.0,1.0,#DIV/0!,1.0
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",0.8894373149062191,0.8934056007226739,0.8879456706281834,0.8529017857142858,0.911620294599018,0.7824165029469549,0.7663588920112404,1.0,0.13134328358208955
114,Suffolk County (Northwest)--Smithtown Town PUMA,0.7469964664310954,1.0,0.5676328502415459,0.7683453237410072,1.0,0.43902439024390244,#DIV/0!,#DIV/0!,#DIV/0!
115,Ulster County (East) PUMA,1.0,1.0,1.0,0.8177317731773177,0.8109696376101861,0.8234804329725229,#DIV/0!,#DIV/0!,#DIV/0!
116,Westchester County (Northeast) PUMA,1.0,1.0,1.0,0.2966226138032305,0.3840304182509506,0.0,0.44686648501362397,1.0,0.0
117,NYC-Brooklyn Community District 4--Bushwick PUMA,0.9598630989421282,1.0,0.9397477814105558,0.8548589699668836,0.9203908087570111,0.7427244582043344,0.6305882352941177,0.7390300230946882,0.40097799511002447
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,0.7972176373496817,0.6080218778486782,1.0,0.821998450813323,0.8618421052631579,0.7791706846673095,0.39732142857142855,1.0,0.0
119,Dutchess County (North & East) PUMA,0.9535398230088495,1.0,0.8073394495412844,0.8483585200625325,0.8146496815286625,1.0,1.0,1.0,1.0
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,0.8558375634517766,0.7611168562564633,0.9471585244267199,0.9240654205607477,0.8307291666666666,1.0,1.0,1.0,#DIV/0!
121,Broome (Outer West) & Tioga Counties PUMA,1.0,#DIV/0!,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",0.6840551181102362,1.0,0.4685430463576159,0.8271174625304984,0.7863910422049957,1.0,1.0,1.0,1.0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",1.0,1.0,1.0,0.8626421697287839,0.7923280423280423,1.0,1.0,#DIV/0!,1.0
124,Orange County (Northeast)--Greater Newburgh City PUMA,0.8673765730880929,0.7560106856634016,1.0,0.899187404773997,1.0,0.7784598214285714,0.6759708737864077,0.6282051282051282,0.7188940092165899
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",0.8838829540176498,1.0,0.819364161849711,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,0.8907060231352214,0.9400299850074962,0.8728260869565218,1.0,1.0,1.0,1.0,1.0,#DIV/0!
127,Onondaga County (North) PUMA,1.0,1.0,1.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,0.6023529411764705,0.7013698630136986,0.0,0.7606614447345518,1.0,0.5528455284552846,#DIV/0!,#DIV/0!,#DIV/0!
129,Monroe County (North & West) PUMA,0.688360450563204,#DIV/0!,0.688360450563204,0.4076923076923077,#DIV/0!,0.4076923076923077,#DIV/0!,#DIV/0!,#DIV/0!
130,Sullivan & Ulster (West) Counties PUMA,1.0,1.0,#DIV/0!,0.9573810994441013,1.0,0.9143920595533499,1.0,1.0,1.0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,0.8779495524816925,1.0,0.831081081081081,0.7396768402154399,0.7704826038159371,0.6165919282511211,1.0,#DIV/0!,1.0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,0.8065268065268065,1.0,0.6795366795366795,1.0,#DIV/0!,1.0,0.0,#DIV/0!,0.0
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",0.8126858275520317,0.38436482084690554,1.0,0.7074967765702708,0.6118081180811809,0.8028687017285767,0.8137651821862348,1.0,0.0
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",0.9602356406480118,1.0,0.9348612786489746,0.868531202435312,0.8908704883227176,0.8503964150293002,1.0,1.0,1.0
135,Monroe County (Central)--Rochester City (West) PUMA,0.8672086720867209,1.0,0.7609756097560976,0.7857917570498916,0.4506517690875233,0.9234889058913542,0.3006134969325153,0.3321678321678322,0.27595628415300544
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,0.7801282051282051,0.7428571428571429,0.8133333333333334,0.8999816142673286,0.9102902374670184,0.8869962609056917,0.6484375,0.6484375,#DIV/0!
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,0.9240677966101695,1.0,0.8669833729216152,0.8729183187946075,0.9307214524605829,0.8319213825821755,0.9039426523297491,1.0,0.780327868852459
138,Putnam County PUMA,0.953125,1.0,0.8755458515283843,0.9680365296803652,1.0,0.9491701244813278,0.0,#DIV/0!,0.0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,0.749042960442365,0.8436632747456059,0.668503937007874,0.8923660502607871,0.9185776005317381,0.8271298593879239,0.8259303721488596,1.0,0.0
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,0.8929618768328446,1.0,0.7491408934707904,1.0,1.0,1.0,0.8567839195979899,1.0,0.0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,0.8891129032258065,0.8070175438596491,1.0,1.0,1.0,#DIV/0!,0.35789473684210527,1.0,0.0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",0.9214226633581473,0.822429906542056,1.0,0.8403898386323694,0.9203747072599532,0.7989815712900097,0.7624610591900312,1.0,0.5642857142857143
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,1.0,1.0,1.0,0.7234878240377062,1.0,0.6660341555977229,1.0,#DIV/0!,1.0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,0.7182246133154001,0.9080645161290323,0.5824682814302191,0.7753589624826308,0.6579170194750211,0.9171779141104295,1.0,1.0,#DIV/0!
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",0.7328519855595668,0.6476190476190476,1.0,1.0,1.0,1.0,0.0,0.0,#DIV/0!
146,Capital Region,0.9435374149659864,1.0,0.8919973975276513,0.8023830935251799,0.9017725258493353,0.6477011494252873,0.2938230383973289,0.5,0.0
147,Central NY,0.6621560667568787,1.0,0.3389232127096205,0.559900462140064,0.7142857142857143,0.38047655649500384,0.8559322033898306,0.5984251968503937,1.0
148,Finger Lakes,0.8134570765661253,0.8176907494935854,0.8112407211028632,0.8154307260949435,0.8991579791499599,0.7374416433239963,0.6575701915507741,0.7458333333333333,0.3845327604726101
149,Long Island,0.8743173989750483,0.9261713645697218,0.8318820653834402,0.8406745859706928,0.8660176714363906,0.8091369076578768,0.9140430516913165,0.9692240052758848,0.8039473684210526
150,Mid-Hudson,0.9137080867850098,0.9587027914614121,0.8750705019740552,0.8534676097645131,0.9019593345656193,0.78558120277404,0.7293721133441518,0.8684754521963824,0.5993721323351847
