,puma,BABS_FT_Work_Total,BABS_FT_Work_M,BABS_FT_Work_F,HS_FT_Work_Total,HS_FT_Work_M,HS_FT_Work_F,HSINC_FT_Work_Total,HSINC_FT_Work_M,HSINC_FT_Work_F
58,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,1.0,#DIV/0!,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
59,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",1.0,#DIV/0!,1.0,1.0,1.0,1.0,0.8054298642533937,1.0,0.0
60,Suffolk County (Central)--Islip Town (Northwest) PUMA,0.9132828630419821,0.8480096501809409,1.0,0.8877596604869332,0.9219637296208096,0.8343347639484978,0.9538634658664666,1.0,0.8847235238987816
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.27889447236180903,1.0,0.14962962962962964,1.0,#DIV/0!,1.0
62,Saratoga County (South & Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
63,Cattaraugus & Allegany Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
64,Genesee & Orleans Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
65,Cayuga & Onondaga (South) Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.7824773413897281,1.0,0.6814159292035398,1.0,1.0,#DIV/0!
66,Sullivan & Ulster (West) Counties PUMA,1.0,#DIV/0!,1.0,0.6467181467181468,0.5793103448275863,1.0,1.0,1.0,#DIV/0!
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",0.7572156196943973,0.0,1.0,0.7728758169934641,1.0,0.0,0.0,#DIV/0!,0.0
68,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,0.726027397260274,1.0,0.6808510638297872,1.0,1.0,1.0,1.0,1.0,1.0
69,NYC-Queens Community District 1--Astoria & Long Island City PUMA,0.9462686567164179,1.0,0.7954545454545454,0.6441048034934498,0.7699724517906336,0.5030864197530864,0.6403061224489796,0.5104166666666666,1.0
70,Jefferson & Lewis Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
71,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,1.0,1.0,1.0,0.6986062717770035,1.0,0.3686131386861314,1.0,#DIV/0!,1.0
72,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
73,Orange County (Northeast)--Greater Newburgh City PUMA,1.0,#DIV/0!,1.0,0.7588105726872246,0.9092409240924092,0.45695364238410596,#DIV/0!,#DIV/0!,#DIV/0!
74,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",1.0,1.0,1.0,0.6036217303822937,1.0,0.39570552147239263,1.0,1.0,#DIV/0!
75,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",1.0,1.0,1.0,1.0,1.0,1.0,0.5812807881773399,0.4785276073619632,1.0
76,Erie County (Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",0.7080394922425952,1.0,0.545054945054945,0.8531029065200314,0.9247743229689067,0.5942028985507246,0.891271056661562,1.0,0.0
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",0.8209302325581396,1.0,0.75,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",0.6957983193277311,0.6013215859030837,1.0,0.31626506024096385,#DIV/0!,0.31626506024096385,#DIV/0!,#DIV/0!,#DIV/0!
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,1.0,1.0,1.0,0.8982408660351827,0.9301130524152107,0.8627787307032591,1.0,1.0,1.0
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,1.0,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",1.0,1.0,1.0,1.0,1.0,#DIV/0!,0.0,#DIV/0!,0.0
83,"Chenango, Delaware & Broome (East) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
84,Orange County (Northwest) PUMA,1.0,#DIV/0!,1.0,0.783625730994152,1.0,0.3843594009983361,#DIV/0!,#DIV/0!,#DIV/0!
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,1.0,1.0,1.0,0.8314606741573034,1.0,0.765625,0.7320754716981132,0.5617283950617284,1.0
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,1.0,1.0,#DIV/0!,0.8143712574850299,1.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
87,Dutchess County (North & East) PUMA,0.0,0.0,#DIV/0!,0.7018181818181818,1.0,0.503030303030303,0.6105769230769231,1.0,0.0
88,Putnam County PUMA,0.9427549194991055,1.0,0.9383429672447013,1.0,1.0,1.0,1.0,1.0,#DIV/0!
89,Albany County (Outside Albany City) PUMA,1.0,#DIV/0!,1.0,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",1.0,#DIV/0!,1.0,0.9315589353612167,1.0,0.8646616541353384,1.0,1.0,#DIV/0!
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,0.5382475660639777,0.6162420382165605,0.0,0.8061993856464674,0.9078758949880669,0.6628532974427994,0.7868613138686131,1.0,0.0
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",0.0,0.0,#DIV/0!,0.666030534351145,1.0,0.32432432432432434,0.9042016806722689,0.8908045977011494,1.0
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,1.0,#DIV/0!,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
94,Suffolk County (Northwest)--Huntington Town (South) PUMA,0.571072319201995,1.0,0.30364372469635625,1.0,#DIV/0!,1.0,1.0,1.0,#DIV/0!
95,Oswego County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
96,Rensselaer County--Troy City PUMA,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
97,Saratoga County (Outer) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
99,Monroe County (East) PUMA,1.0,1.0,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",1.0,#DIV/0!,1.0,0.8332234673698088,1.0,0.7247007616974973,1.0,#DIV/0!,1.0
101,Erie County (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
102,Monroe County (Central)--Greece & Gates Towns PUMA,1.0,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,1.0,1.0,1.0,1.0,1.0,1.0,0.0,#DIV/0!,0.0
104,NYC-Manhattan Community District 11--East Harlem PUMA,0.7734627831715211,1.0,0.6952104499274311,0.5953389830508474,0.4581560283687943,1.0,1.0,1.0,#DIV/0!
105,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",0.4246987951807229,0.26124197002141325,0.8121827411167513,0.9051987767584098,1.0,0.8372703412073491,1.0,1.0,1.0
106,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,0.6368627450980392,0.6082089552238806,0.6444885799404171,1.0,1.0,1.0,0.5604395604395604,#DIV/0!,0.5604395604395604
107,Onondaga County (North) PUMA,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,1.0,#DIV/0!,1.0,1.0,1.0,1.0,1.0,#DIV/0!,1.0
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.5028901734104047,1.0,0.0,1.0,1.0,#DIV/0!
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.7066666666666667,1.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",1.0,1.0,1.0,0.6901694915254237,0.4650112866817156,0.7868217054263565,1.0,1.0,#DIV/0!
112,Erie County (Northeast) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,1.0,1.0,#DIV/0!,1.0,1.0,1.0,1.0,1.0,#DIV/0!
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,0.8480836236933798,0.9356796116504854,0.7299509001636661,0.8821318756405876,0.9819168173598554,0.6873424104891579,0.9450297755382501,1.0,0.8235294117647058
115,Fulton & Montgomery Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,1.0,#DIV/0!,1.0
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,1.0
118,NYC-Brooklyn Community District 4--Bushwick PUMA,0.42244224422442245,#DIV/0!,0.42244224422442245,1.0,1.0,1.0,0.8266978922716628,1.0,0.0
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",0.8414096916299559,0.5404255319148936,0.92,0.3661807580174927,0.56021409455843,0.0,1.0,#DIV/0!,1.0
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",1.0,1.0,1.0,1.0,1.0,#DIV/0!,1.0,#DIV/0!,1.0
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,0.6025641025641025,1.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,0.8525345622119815,0.5031055900621118,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,0.22780569514237856,0.4236760124610592,0.0,1.0,1.0,1.0,0.4004424778761062,1.0,0.0
124,Orange County (Southeast) PUMA,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,1.0,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
126,Suffolk County (Northwest)--Smithtown Town PUMA,0.7859477124183006,1.0,0.7282157676348547,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",1.0,1.0,1.0,1.0,1.0,1.0,0.0,#DIV/0!,0.0
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,0.9134078212290503,1.0,0.7720588235294118,0.9009378663540446,0.90703125,0.8826291079812206,0.6627393225331369,0.8253588516746412,0.40229885057471265
130,Westchester County (Southwest)--Yonkers City PUMA,1.0,1.0,1.0,0.8162040510127532,0.9490308686288585,0.6708562450903378,1.0,1.0,1.0
131,Broome (Outer West) & Tioga Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,0.6186046511627907,1.0,0.5,0.8662952646239555,0.8662952646239555,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",1.0,1.0,1.0,0.8043004899292324,0.9632438739789965,0.6653061224489796,1.0,1.0,#DIV/0!
134,NYC-Manhattan Community District 10--Central Harlem PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",1.0,1.0,1.0,0.6063348416289592,0.6931034482758621,0.0,#DIV/0!,#DIV/0!,#DIV/0!
136,Erie County (Northwest) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,1.0,1.0,1.0,0.9033149171270718,0.9263420724094882,0.8850346878097126,0.7768508863399375,1.0,0.42005420054200543
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.716376944190302,0.7632311977715878,0.6266666666666667,1.0,1.0,#DIV/0!
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.7302325581395349,1.0,0.0,1.0,1.0,#DIV/0!
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,0.8310185185185185,1.0,0.6893617021276596,0.8220732336255802,1.0,0.6570576540755467,1.0,1.0,#DIV/0!
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,1.0,1.0,#DIV/0!,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,1.0,1.0,1.0,1.0,1.0,1.0,0.5674157303370787,1.0,0.0
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,1.0,#DIV/0!,1.0,1.0,1.0,1.0,1.0,1.0,1.0
146,Capital Region,1.0,1.0,1.0,0.9801324503311258,1.0,0.9631336405529954,#DIV/0!,#DIV/0!,#DIV/0!
147,Central NY,1.0,1.0,1.0,0.8471337579617835,1.0,0.6814159292035398,1.0,1.0,#DIV/0!
148,Finger Lakes,0.7225130890052356,0.806941431670282,0.6437246963562753,0.497787610619469,0.3867403314917127,0.6648199445983379,1.0,1.0,1.0
149,Long Island,0.8370579090555772,0.9114662060030231,0.7761879526585409,0.8835635837240772,0.9373493975903614,0.8182198368997002,0.8923823927405874,0.9604968944099379,0.7708841125637048
150,Mid-Hudson,0.9093061804404452,0.9830020920502092,0.8483340545218521,0.7438357828252156,0.8646886208020867,0.5907777013076394,0.8255573431395081,1.0,0.496684350132626
151,Mohawk Valley,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
152,New York City,0.8126781326781327,0.8271596728070759,0.7986182851239669,0.7967850414634575,0.8725449757273852,0.7023338607594937,0.7926720285969616,0.9374535414675587,0.5269005847953216
153,North Country,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
154,Southern Tier,1.0,1.0,#DIV/0!,0.0,0.0,#DIV/0!,1.0,1.0,1.0
155,Western NY,1.0,#DIV/0!,1.0,0.7386759581881533,0.7232472324723247,1.0,1.0,1.0,1.0
