,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NRB_mf_t,Total_NRB_m,Total_NRB_f,Total_RB_mf_t,Total_RB_m,Total_RB_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NRB_mf_t,BABS_NRB_m,BABS_NRB_f,BABS_RB_mf_t,BABS_RB_m,BABS_RB_f,Total_HS,Total_HS_m,Total_HS_f,HS_NRB_mf_t,HS_NRB_m,HS_NRB_f,HS_RB_mf_t,HS_RB_m,HS_RB_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NRB_mf_t,HSINC_NRB_m,HSINC_NRB_f,HSINC_RB_mf_t,HSINC_RB_m,HSINC_RB_f
32,Schenectady County--Schenectady City PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",1066.0,397.0,669.0,1066.0,397.0,669.0,0.0,0.0,0.0,496.0,397.0,99.0,496.0,397.0,99.0,0.0,0.0,0.0,267.0,0.0,267.0,267.0,0.0,267.0,0.0,0.0,0.0,303.0,0.0,303.0,303.0,0.0,303.0,0.0,0.0,0.0
34,Niagara County (North & East) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Suffolk County (Central)--Brookhaven Town (Central) PUMA,701.0,701.0,0.0,0.0,0.0,0.0,701.0,701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,701.0,0.0,0.0,0.0,0.0,701.0,701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Suffolk County (East) PUMA,4329.0,2093.0,2236.0,3811.0,1912.0,1899.0,518.0,181.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3341.0,1567.0,1774.0,2912.0,1386.0,1526.0,429.0,181.0,248.0,988.0,526.0,462.0,899.0,526.0,373.0,89.0,0.0,89.0
37,Warren & Washington Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,515.0,196.0,319.0,515.0,196.0,319.0,0.0,0.0,0.0,251.0,0.0,251.0,251.0,0.0,251.0,0.0,0.0,0.0,264.0,196.0,68.0,264.0,196.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",357.0,138.0,219.0,138.0,138.0,0.0,219.0,0.0,219.0,138.0,138.0,0.0,138.0,138.0,0.0,0.0,0.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,56.0,0.0,56.0,163.0,0.0,163.0,0.0,0.0,0.0,163.0,0.0,163.0
40,Westchester County (Central)--White Plains City PUMA,1367.0,537.0,830.0,984.0,448.0,536.0,383.0,89.0,294.0,435.0,244.0,191.0,435.0,244.0,191.0,0.0,0.0,0.0,595.0,293.0,302.0,414.0,204.0,210.0,181.0,89.0,92.0,337.0,0.0,337.0,135.0,0.0,135.0,202.0,0.0,202.0
41,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",1407.0,926.0,481.0,668.0,500.0,168.0,739.0,426.0,313.0,157.0,114.0,43.0,157.0,114.0,43.0,0.0,0.0,0.0,587.0,334.0,253.0,249.0,124.0,125.0,338.0,210.0,128.0,663.0,478.0,185.0,262.0,262.0,0.0,401.0,216.0,185.0
42,Erie County (North Central) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Chautauqua County PUMA,55.0,55.0,0.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,55.0,55.0,0.0,0.0,0.0,0.0
44,Dutchess County (Southwest) PUMA,850.0,509.0,341.0,481.0,140.0,341.0,369.0,369.0,0.0,170.0,0.0,170.0,170.0,0.0,170.0,0.0,0.0,0.0,680.0,509.0,171.0,311.0,140.0,171.0,369.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Westchester County (Southeast) PUMA,2355.0,1340.0,1015.0,2176.0,1161.0,1015.0,179.0,179.0,0.0,546.0,123.0,423.0,546.0,123.0,423.0,0.0,0.0,0.0,1711.0,1217.0,494.0,1532.0,1038.0,494.0,179.0,179.0,0.0,98.0,0.0,98.0,98.0,0.0,98.0,0.0,0.0,0.0
46,Rockland County (North)--New City & Congers PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,353.0,210.0,143.0,0.0,0.0,0.0,353.0,210.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,210.0,143.0,0.0,0.0,0.0,353.0,210.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Suffolk County (Southwest)--Islip Town (South) PUMA,773.0,641.0,132.0,641.0,641.0,0.0,132.0,0.0,132.0,341.0,209.0,132.0,209.0,209.0,0.0,132.0,0.0,132.0,432.0,432.0,0.0,432.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Erie County (West Central)--Buffalo City (East) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Wayne & Seneca Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Monroe County (South) PUMA,125.0,66.0,59.0,125.0,66.0,59.0,0.0,0.0,0.0,125.0,66.0,59.0,125.0,66.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Tompkins County PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Suffolk County (South Central)--Brookhaven Town (South) PUMA,1122.0,677.0,445.0,0.0,0.0,0.0,1122.0,677.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.0,677.0,445.0,0.0,0.0,0.0,1122.0,677.0,445.0
54,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,NYC-Manhattan Community District 8--Upper East Side PUMA,1122.0,49.0,1073.0,1122.0,49.0,1073.0,0.0,0.0,0.0,1073.0,0.0,1073.0,1073.0,0.0,1073.0,0.0,0.0,0.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",1139.0,127.0,1012.0,782.0,127.0,655.0,357.0,0.0,357.0,1139.0,127.0,1012.0,782.0,127.0,655.0,357.0,0.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",5706.0,3773.0,1933.0,4592.0,3260.0,1332.0,1114.0,513.0,601.0,1442.0,759.0,683.0,882.0,557.0,325.0,560.0,202.0,358.0,2954.0,1886.0,1068.0,2400.0,1575.0,825.0,554.0,311.0,243.0,1310.0,1128.0,182.0,1310.0,1128.0,182.0,0.0,0.0,0.0
58,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",478.0,190.0,288.0,407.0,190.0,217.0,71.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,130.0,163.0,293.0,130.0,163.0,0.0,0.0,0.0,185.0,60.0,125.0,114.0,60.0,54.0,71.0,0.0,71.0
60,Suffolk County (Central)--Islip Town (Northwest) PUMA,2735.0,1700.0,1035.0,2735.0,1700.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971.0,1400.0,571.0,1971.0,1400.0,571.0,0.0,0.0,0.0,764.0,300.0,464.0,764.0,300.0,464.0,0.0,0.0,0.0
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",1152.0,121.0,1031.0,910.0,0.0,910.0,242.0,121.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,121.0,574.0,574.0,0.0,574.0,121.0,121.0,0.0,457.0,0.0,457.0,336.0,0.0,336.0,121.0,0.0,121.0
62,Saratoga County (South & Central) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,Cattaraugus & Allegany Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,Genesee & Orleans Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,Cayuga & Onondaga (South) Counties PUMA,154.0,0.0,154.0,154.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,154.0,154.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Sullivan & Ulster (West) Counties PUMA,832.0,435.0,397.0,155.0,72.0,83.0,677.0,363.0,314.0,202.0,0.0,202.0,0.0,0.0,0.0,202.0,0.0,202.0,630.0,435.0,195.0,155.0,72.0,83.0,475.0,363.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",1917.0,1115.0,802.0,1601.0,799.0,802.0,316.0,316.0,0.0,450.0,0.0,450.0,450.0,0.0,450.0,0.0,0.0,0.0,1200.0,1115.0,85.0,884.0,799.0,85.0,316.0,316.0,0.0,267.0,0.0,267.0,267.0,0.0,267.0,0.0,0.0,0.0
68,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,1704.0,1004.0,700.0,1154.0,799.0,355.0,550.0,205.0,345.0,182.0,62.0,120.0,62.0,62.0,0.0,120.0,0.0,120.0,848.0,565.0,283.0,643.0,360.0,283.0,205.0,205.0,0.0,674.0,377.0,297.0,449.0,377.0,72.0,225.0,0.0,225.0
69,NYC-Queens Community District 1--Astoria & Long Island City PUMA,2284.0,1313.0,971.0,1735.0,1024.0,711.0,549.0,289.0,260.0,715.0,517.0,198.0,646.0,517.0,129.0,69.0,0.0,69.0,1324.0,655.0,669.0,844.0,366.0,478.0,480.0,289.0,191.0,245.0,141.0,104.0,245.0,141.0,104.0,0.0,0.0,0.0
70,Jefferson & Lewis Counties PUMA,269.0,0.0,269.0,269.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,0.0,269.0,269.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,200.0,64.0,136.0,200.0,64.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,64.0,136.0,200.0,64.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,1906.0,731.0,1175.0,1906.0,731.0,1175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175.0,0.0,1175.0,1175.0,0.0,1175.0,0.0,0.0,0.0,731.0,731.0,0.0,731.0,731.0,0.0,0.0,0.0,0.0
73,Orange County (Northeast)--Greater Newburgh City PUMA,224.0,224.0,0.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,224.0,0.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",754.0,151.0,603.0,754.0,151.0,603.0,0.0,0.0,0.0,269.0,47.0,222.0,269.0,47.0,222.0,0.0,0.0,0.0,430.0,104.0,326.0,430.0,104.0,326.0,0.0,0.0,0.0,55.0,0.0,55.0,55.0,0.0,55.0,0.0,0.0,0.0
75,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",895.0,444.0,451.0,895.0,444.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,359.0,411.0,770.0,359.0,411.0,0.0,0.0,0.0,125.0,85.0,40.0,125.0,85.0,40.0,0.0,0.0,0.0
