,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
16,Monroe County (Central)--Rochester City (East) PUMA,243,0,243,24000.0,0.0,24000.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,243,0,243,24000.0,0.0,24000.0
17,Westchester County (Northwest) PUMA,1432,488,944,35063.82681564246,37336.88524590164,33888.77118644068,224,153,71,56477.67857142857,27000.0,120000.0,838,134,704,30124.105011933174,43500.0,27578.125,370,201,169,33287.56756756757,41096.517412935325,24000.0
18,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,898,898,0,65959.24276169264,65959.24276169264,0.0,570,570,0,86024.56140350878,86024.56140350878,0.0,186,186,0,24287.09677419355,24287.09677419355,0.0,142,142,0,40000.0,40000.0,0.0
19,Onondaga County (Central)--Syracuse City PUMA,175,110,65,22800.0,15000.0,36000.0,65,0,65,36000.0,0.0,36000.0,110,110,0,15000.0,15000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
20,Westchester County (Northeast) PUMA,685,313,372,81503.64963503649,110297.12460063898,57276.88172043011,295,0,295,61786.4406779661,0.0,61786.4406779661,215,138,77,37600.0,36260.86956521739,40000.0,175,175,0,168680.0,168680.0,0.0
21,Madison & Cortland Counties PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
22,Erie County (West Central)--Buffalo City (West) PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
23,Monroe County (Central)--Rochester City (West) PUMA,60,60,0,52000.0,52000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,60,60,0,52000.0,52000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
24,Suffolk County (Central)--Islip Town (East) PUMA,467,94,373,35558.88650963597,60000.0,29399.46380697051,286,0,286,28000.0,0.0,28000.0,181,94,87,47502.76243093923,60000.0,34000.0,0,0,0,#DIV/0!,0.0,0.0
25,Nassau County (Central)--Hempstead Town (East Central) PUMA,220,87,133,100595.45454545454,48000.0,135000.0,133,0,133,135000.0,0.0,135000.0,0,0,0,#DIV/0!,0.0,0.0,87,87,0,48000.0,48000.0,0.0
26,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",792,345,447,41488.63636363636,39037.68115942029,43380.31319910515,118,0,118,83822.03389830509,0.0,83822.03389830509,674,345,329,34077.15133531157,39037.68115942029,28875.379939209728,0,0,0,#DIV/0!,0.0,0.0
27,St. Lawrence County PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
28,Columbia & Greene Counties PUMA,40,40,0,40375.0,40375.0,0.0,40,40,0,40375.0,40375.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
29,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,909,583,326,127385.14851485149,135202.57289879932,113404.90797546013,753,518,235,128051.92563081009,127071.62162162163,130212.76595744681,156,65,91,124166.66666666667,200000.0,70000.0,0,0,0,#DIV/0!,0.0,0.0
30,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",770,367,403,36983.246753246756,44515.25885558583,30124.06947890819,0,0,0,#DIV/0!,0.0,0.0,676,367,309,41430.62130177515,44515.25885558583,37766.99029126213,94,0,94,5000.0,0.0,5000.0
31,Monroe County (North & West) PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
32,Schenectady County--Schenectady City PUMA,900,557,343,20045.555555555555,25000.0,12000.0,0,0,0,#DIV/0!,0.0,0.0,900,557,343,20045.555555555555,25000.0,12000.0,0,0,0,#DIV/0!,0.0,0.0
33,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",723,515,208,55808.02213001383,49406.21359223301,71658.65384615384,663,455,208,53618.70286576169,45371.868131868134,71658.65384615384,60,60,0,80000.0,80000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
34,Niagara County (North & East) PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
35,Suffolk County (Central)--Brookhaven Town (Central) PUMA,1730,1434,296,49573.41040462428,55779.637377963736,19506.756756756757,309,309,0,110000.0,110000.0,0.0,1170,1125,45,39529.91452991453,40887.11111111111,5600.0,251,0,251,22000.0,0.0,22000.0
36,Suffolk County (East) PUMA,4445,2640,1805,42913.65579302587,49614.77272727273,33112.57617728532,413,151,262,53777.2397094431,70000.0,44427.48091603054,2530,1507,1023,40074.308300395256,51530.19243530193,23198.435972629522,1502,982,520,44709.18774966711,43540.73319755601,46915.769230769234
37,Warren & Washington Counties PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
38,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,1402,533,869,72047.36804564907,85343.33958724202,63892.30149597238,953,394,559,77579.6537250787,86434.01015228426,71338.83720930232,449,139,310,60305.12249443207,82251.79856115108,50464.51612903226,0,0,0,#DIV/0!,0.0,0.0
39,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
40,Westchester County (Central)--White Plains City PUMA,1617,740,877,75223.8713667285,96367.02702702703,57383.58038768529,854,453,401,110762.76346604216,138920.5298013245,78953.61596009975,576,287,289,28285.76388888889,29200.696864111498,27377.162629757786,187,0,187,57502.673796791445,0.0,57502.673796791445
41,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",1009,710,299,33222.398414271556,31148.450704225354,38147.15719063545,157,114,43,71044.58598726115,82000.0,42000.0,590,334,256,23320.338983050846,12452.095808383234,37500.0,262,262,0,32856.48854961832,32856.48854961832,0.0
42,Erie County (North Central) PUMA,78,0,78,65000.0,0.0,65000.0,78,0,78,65000.0,0.0,65000.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
43,Chautauqua County PUMA,230,55,175,161239.13043478262,22000.0,205000.0,175,0,175,205000.0,0.0,205000.0,0,0,0,#DIV/0!,0.0,0.0,55,55,0,22000.0,22000.0,0.0
44,Dutchess County (Southwest) PUMA,2064,1121,943,33688.13953488372,31986.619090098127,35710.83775185578,376,129,247,41414.89361702128,65000.0,29097.165991902835,1508,926,582,31111.61803713528,26246.22030237581,38852.78350515464,180,66,114,39133.333333333336,48000.0,34000.0
45,Westchester County (Southeast) PUMA,2545,1700,845,97140.74656188604,78909.5294117647,133818.9349112426,846,310,536,207749.88179669032,237336.7741935484,190638.05970149254,1631,1322,309,39231.637032495404,40160.211800302575,35258.899676375404,68,68,0,110000.0,110000.0,0.0
46,Rockland County (North)--New City & Congers PUMA,1079,700,379,104197.86839666357,117581.57142857143,79478.62796833774,347,236,111,219890.48991354468,247118.64406779662,162000.0,658,390,268,51868.54103343465,56382.307692307695,45300.0,74,74,0,27000.0,27000.0,0.0
47,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,688,405,283,109313.95348837209,160000.0,36777.3851590106,545,405,140,127633.02752293578,160000.0,34000.0,143,0,143,39496.503496503494,0.0,39496.503496503494,0,0,0,#DIV/0!,0.0,0.0
48,Suffolk County (Southwest)--Islip Town (South) PUMA,641,641,0,87804.99219968799,87804.99219968799,0.0,209,209,0,75000.0,75000.0,0.0,432,432,0,94000.0,94000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
49,Erie County (West Central)--Buffalo City (East) PUMA,49,49,0,89000.0,89000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,49,49,0,89000.0,89000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
50,Wayne & Seneca Counties PUMA,240,0,240,22600.0,0.0,22600.0,0,0,0,#DIV/0!,0.0,0.0,240,0,240,22600.0,0.0,22600.0,0,0,0,#DIV/0!,0.0,0.0
51,Monroe County (South) PUMA,547,270,277,100276.05118829981,70577.77777777778,129223.82671480144,481,204,277,107860.70686070686,78852.94117647059,129223.82671480144,0,0,0,#DIV/0!,0.0,0.0,66,66,0,45000.0,45000.0,0.0
52,Tompkins County PUMA,27,27,0,37000.0,37000.0,0.0,27,27,0,37000.0,37000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
53,Suffolk County (South Central)--Brookhaven Town (South) PUMA,4002,1854,2148,45959.92003998001,44144.606256742176,47526.76908752328,0,0,0,#DIV/0!,0.0,0.0,1979,472,1507,47421.0712481051,44151.0593220339,48445.255474452555,2023,1382,641,44530.548690064265,44142.402315484804,45367.39469578783
54,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
55,NYC-Manhattan Community District 8--Upper East Side PUMA,816,313,503,84850.49019607843,132261.98083067092,55347.91252485089,816,313,503,84850.49019607843,132261.98083067092,55347.91252485089,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
56,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",885,127,758,74782.25988700565,90000.0,72232.5857519789,885,127,758,74782.25988700565,90000.0,72232.5857519789,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
57,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",4047,2743,1304,47101.828514949346,49221.035362741524,42644.018404907976,841,557,284,85988.10939357907,82692.99820466786,92450.7042253521,1952,1039,913,36242.36680327869,48078.248315688164,22773.055859802847,1254,1147,107,37926.634768740034,34001.74367916303,80000.0
58,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,84,45,39,56482.142857142855,36100.0,80000.0,39,0,39,80000.0,0.0,80000.0,45,45,0,36100.0,36100.0,0.0,0,0,0,#DIV/0!,0.0,0.0
59,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",660,357,303,45736.969696969696,31527.17086834734,62479.207920792076,51,0,51,105200.0,0.0,105200.0,431,179,252,40176.33410672854,20949.72067039106,53833.333333333336,178,178,0,42164.04494382023,42164.04494382023,0.0
60,Suffolk County (Central)--Islip Town (Northwest) PUMA,11819,7335,4484,53308.44572298841,57853.390593047036,45873.75111507582,1327,703,624,63325.244913338356,67294.45234708392,58853.52564102564,7949,5033,2916,50524.99937099006,52579.459566858735,46979.01234567901,2543,1599,944,56782.02909948879,70302.81425891182,33879.766949152545
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",679,121,558,27932.253313696612,20000.0,29652.32974910394,0,0,0,#DIV/0!,0.0,0.0,222,121,101,43657.657657657655,20000.0,72000.0,457,0,457,20293.216630196937,0.0,20293.216630196937
62,Saratoga County (South & Central) PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
63,Cattaraugus & Allegany Counties PUMA,16,0,16,1000.0,0.0,1000.0,0,0,0,#DIV/0!,0.0,0.0,16,0,16,1000.0,0.0,1000.0,0,0,0,#DIV/0!,0.0,0.0
64,Genesee & Orleans Counties PUMA,43,43,0,32000.0,32000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,43,43,0,32000.0,32000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
65,Cayuga & Onondaga (South) Counties PUMA,292,138,154,27976.027397260274,25717.391304347828,30000.0,0,0,0,#DIV/0!,0.0,0.0,259,105,154,27972.972972972973,25000.0,30000.0,33,33,0,28000.0,28000.0,0.0
66,Sullivan & Ulster (West) Counties PUMA,871,586,285,40926.29161882893,55515.35836177474,10929.122807017544,202,0,202,2600.0,0.0,2600.0,335,252,83,42333.13432835821,46000.0,31200.0,334,334,0,62694.610778443115,62694.610778443115,0.0
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",1392,946,446,37388.9367816092,35530.02114164905,41331.83856502242,446,0,446,41331.83856502242,0.0,41331.83856502242,946,946,0,35530.02114164905,35530.02114164905,0.0,0,0,0,#DIV/0!,0.0,0.0
68,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,1937,1171,766,39216.313887454824,39133.219470538,39343.34203655353,318,62,256,59974.842767295595,75000.0,56335.9375,1007,732,275,42728.89771598808,44926.229508196724,36880.0,612,377,235,22650.32679738562,21986.737400530503,23714.893617021276
69,NYC-Queens Community District 1--Astoria & Long Island City PUMA,2087,1447,640,62069.28605654049,75867.44989633725,30872.5,951,741,210,94765.72029442692,108590.01349527665,45985.71428571428,885,559,326,39541.69491525424,45089.445438282644,30028.83435582822,251,147,104,17617.529880478087,27959.183673469386,3000.0
70,Jefferson & Lewis Counties PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
71,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,1167,432,735,76328.70608397601,104140.74074074074,59982.04081632653,662,132,530,107631.41993957704,257060.60606060605,70415.09433962264,401,300,101,38690.27431421446,36856.0,44138.61386138614,104,0,104,22200.0,0.0,22200.0
72,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,4589,2225,2364,70806.53737197646,73112.44943820225,68636.20981387478,598,346,252,56974.916387959864,41950.867052023124,77603.1746031746,2778,873,1905,63386.9690424766,44179.83963344788,72188.97637795276,1213,1006,207,94617.64220939818,108937.5745526839,25024.15458937198
73,Orange County (Northeast)--Greater Newburgh City PUMA,1095,551,544,49398.17351598173,44397.459165154265,54463.23529411765,406,0,406,59379.31034482759,0.0,59379.31034482759,689,551,138,43516.6908563135,44397.459165154265,40000.0,0,0,0,#DIV/0!,0.0,0.0
74,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",694,343,351,64199.42363112392,68012.82798833819,60472.934472934474,269,47,222,81182.15613382899,120000.0,72963.96396396396,300,171,129,49471.333333333336,57388.304093567254,38976.74418604651,125,125,0,63000.0,63000.0,0.0
75,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",1134,609,525,50105.82010582011,69330.04926108374,27805.714285714286,75,39,36,63040.0,64000.0,62000.0,941,492,449,46068.01275239107,64731.70731707317,25616.926503340757,118,78,40,74084.74576271187,101000.0,21600.0
76,Erie County (Central) PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",2170,1758,412,58143.456221198154,39693.00341296929,136871.35922330097,502,254,248,127880.4780876494,56000.0,201500.0,1086,922,164,44549.815837937385,45512.039045553145,39140.243902439026,582,582,0,23357.731958762888,23357.731958762888,0.0
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",839,282,557,89374.25506555423,77907.80141843972,95179.53321364452,353,122,231,156444.75920679886,125000.0,173051.94805194804,486,160,326,40658.43621399177,42000.0,40000.0,0,0,0,#DIV/0!,0.0,0.0
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",519,273,246,70716.76300578035,101388.27838827838,36678.86178861788,414,273,141,86115.9420289855,101388.27838827838,56546.09929078014,105,0,105,10000.0,0.0,10000.0,0,0,0,#DIV/0!,0.0,0.0
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,8042,4244,3798,63270.850534692865,62284.161168708764,64373.407056345444,808,202,606,47070.544554455446,65500.0,40927.39273927393,6638,3620,3018,65233.12744802651,64169.97237569061,66508.34990059643,596,422,174,63378.657718120805,44567.962085308056,109000.0
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,365,138,227,30447.671232876713,42608.69565217391,23054.625550660792,335,108,227,30129.55223880597,45000.0,23054.625550660792,30,30,0,34000.0,34000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",1477,1014,463,112537.711577522,96226.03550295858,148261.33909287257,1015,552,463,125982.46305418719,107295.65217391304,148261.33909287257,462,462,0,83000.0,83000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
83,"Chenango, Delaware & Broome (East) Counties PUMA",0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
84,Orange County (Northwest) PUMA,1433,1109,324,26289.60223307746,21906.221821460775,41293.20987654321,93,0,93,55000.0,0.0,55000.0,1340,1109,231,24297.014925373136,21906.221821460775,35774.891774891774,0,0,0,#DIV/0!,0.0,0.0
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,767,377,390,48937.027379400264,44053.05039787798,53658.205128205125,277,186,91,42800.361010830326,28172.043010752688,72700.0,296,100,196,36851.35135135135,70000.0,19938.775510204083,194,91,103,76139.17525773196,48000.0,101000.0
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,415,415,0,136539.7590361446,136539.7590361446,0.0,143,143,0,168000.0,168000.0,0.0,272,272,0,120000.0,120000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
87,Dutchess County (North & East) PUMA,320,237,83,73778.125,81434.59915611814,51915.66265060241,0,0,0,#DIV/0!,0.0,0.0,193,110,83,96979.27461139897,130981.81818181818,51915.66265060241,127,127,0,38519.68503937008,38519.68503937008,0.0
88,Putnam County PUMA,907,345,562,51097.68467475193,40737.97101449275,57457.29537366548,527,40,487,65248.576850094876,103000.0,62147.84394250513,173,98,75,45369.94219653179,59428.57142857143,27000.0,207,207,0,19857.971014492752,19857.971014492752,0.0
89,Albany County (Outside Albany City) PUMA,441,0,441,68111.83673469388,0.0,68111.83673469388,303,0,303,71350.89108910892,0.0,71350.89108910892,138,0,138,61000.0,0.0,61000.0,0,0,0,#DIV/0!,0.0,0.0
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",838,450,388,53907.99522673031,65635.55555555556,40306.44329896907,43,0,43,117000.0,0.0,117000.0,735,390,345,50209.38775510204,67425.64102564103,30747.536231884056,60,60,0,54000.0,54000.0,0.0
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,3813,2828,985,38640.67663257278,47414.28571428572,13451.065989847715,387,387,0,40000.0,40000.0,0.0,2887,1902,985,35705.819189470036,47231.0199789695,13451.065989847715,539,539,0,53384.41558441558,53384.41558441558,0.0
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",887,730,157,31436.30214205186,26697.260273972603,53471.33757961784,0,0,0,#DIV/0!,0.0,0.0,349,265,84,33659.02578796561,21188.67924528302,73000.0,538,465,73,29994.423791821562,29836.559139784946,31000.0
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,232,151,81,53255.60344827586,37300.0,83000.0,81,0,81,83000.0,0.0,83000.0,151,151,0,37300.0,37300.0,0.0,0,0,0,#DIV/0!,0.0,0.0
94,Suffolk County (Northwest)--Huntington Town (South) PUMA,715,259,456,36620.97902097902,52367.56756756757,27677.19298245614,229,154,75,23529.2576419214,23300.0,24000.0,381,0,381,28401.049868766404,0.0,28401.049868766404,105,105,0,95000.0,95000.0,0.0
95,Oswego County PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
96,Rensselaer County--Troy City PUMA,167,62,105,67035.92814371258,90806.45161290323,53000.0,167,62,105,67035.92814371258,90806.45161290323,53000.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
97,Saratoga County (Outer) PUMA,146,0,146,60000.0,0.0,60000.0,0,0,0,#DIV/0!,0.0,0.0,146,0,146,60000.0,0.0,60000.0,0,0,0,#DIV/0!,0.0,0.0
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
99,Monroe County (East) PUMA,69,69,0,182000.0,182000.0,0.0,69,69,0,182000.0,182000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",1405,598,807,45788.61209964413,44471.57190635452,46764.56009913259,62,0,62,53000.0,0.0,53000.0,1264,598,666,46796.67721518988,44471.57190635452,48884.384384384386,79,0,79,24000.0,0.0,24000.0
101,Erie County (South) PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
102,Monroe County (Central)--Greece & Gates Towns PUMA,247,206,41,59211.740890688256,61184.46601941747,49300.0,140,99,41,67530.71428571429,75080.80808080808,49300.0,107,107,0,48327.102803738315,48327.102803738315,0.0,0,0,0,#DIV/0!,0.0,0.0
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,2290,1390,900,120474.23580786026,101896.40287769784,149166.66666666666,1690,902,788,151269.8224852071,140793.79157427937,163261.42131979697,600,488,112,33733.333333333336,30000.0,50000.0,0,0,0,#DIV/0!,0.0,0.0
104,NYC-Manhattan Community District 11--East Harlem PUMA,1613,895,718,41530.06819590824,20846.927374301675,67311.97771587744,717,238,479,56160.39051603905,15500.0,76363.25678496869,562,323,239,30227.758007117438,16210.526315789473,49171.54811715481,334,334,0,29140.71856287425,29140.71856287425,0.0
