,puma,BABS_Working_Poor_Total,BABS_Working_Poor_M,BABS_Working_Poor_F,HS_Working_Poor_Total,HS_Working_Poor_M,HS_Working_Poor_F,HSINC_Working_Poor_Total,HSINC_Working_Poor_M,HSINC_Working_Poor_F
41,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",15.966386554621847,0.0,34.91891891891892,52.46913580246913,86.48255813953489,0.0,0.0,0.0,0.0
42,Erie County (West Central)--Buffalo City (East) PUMA,0.0,0.0,#DIV/0!,43.360433604336045,43.360433604336045,#DIV/0!,0.0,0.0,#DIV/0!
43,Suffolk County (Northwest)--Smithtown Town PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
44,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,NYC-Manhattan Community District 8--Upper East Side PUMA,10.488704472106962,7.967289719626168,12.94358507734304,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
46,Suffolk County (Southwest)--Islip Town (South) PUMA,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0
47,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
48,Erie County (South) PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
49,Albany County (Outside Albany City) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,#DIV/0!
50,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,8.394160583941606,0.0,20.369003690036898,18.545329196828682,14.798206278026907,26.957494407158837,0.0,0.0,0.0
51,Erie County (North Central) PUMA,8.832188420019627,31.03448275862069,0.0,59.55056179775281,0.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
52,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",11.69409486931268,10.347296813462227,13.279932546374368,0.0,0.0,0.0,0.0,0.0,#DIV/0!
53,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",8.77076411960133,22.33502538071066,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
54,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
55,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",4.514060187469166,4.5883092394720295,4.466098254161591,3.575357535753575,2.089110741356998,7.890499194847021,0.0,0.0,0.0
56,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",2.6631158455392807,4.471544715447155,1.162136832239925,13.876098786102972,17.282179992828972,9.100050276520864,50.93023255813953,55.16372795969773,0.0
57,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",#DIV/0!,#DIV/0!,#DIV/0!,61.66666666666667,0.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
58,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
59,Albany County (East Central)--Albany City PUMA,0.0,#DIV/0!,0.0,16.181229773462782,100.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
60,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
61,Rensselaer County--Troy City PUMA,48.35164835164835,48.35164835164835,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
62,Warren & Washington Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
63,Orange County (Northeast)--Greater Newburgh City PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!
64,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",0.0,#DIV/0!,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!
65,Fulton & Montgomery Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
66,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,14.419970631424375,19.581422018348622,9.000602046959663,29.67032967032967,34.80278422273782,23.21167883211679,17.580645161290324,22.10953346855984,0.0
67,Monroe County (Central)--Rochester City (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
68,Chautauqua County PUMA,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
69,Nassau County (Northwest)--North Hempstead Town (North) PUMA,7.234957020057306,10.299003322259136,4.91183879093199,11.23160340821069,16.95906432748538,0.0,0.0,0.0,0.0
70,"Clinton, Franklin, Essex & Hamilton Counties PUMA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,0.0,0.0,0.0,22.63157894736842,40.22108843537415,0.0,0.0,0.0,#DIV/0!
72,Monroe County (Central)--Rochester City (West) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
73,Orange County (Southeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
74,Rockland County (North)--New City & Congers PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
75,Westchester County (Southeast) PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0,0.0,0.0
76,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",0.0,0.0,0.0,6.658291457286432,0.0,12.619047619047619,#DIV/0!,#DIV/0!,#DIV/0!
77,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
78,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,2.650762094102054,4.362050163576881,0.0,7.560483870967742,8.116883116883116,0.0,23.348017621145374,100.0,0.0
79,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666,66.66666666666666,#DIV/0!
80,Onondaga County (Central)--Syracuse City (Outer) PUMA,16.515837104072396,25.259515570934255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Wayne & Seneca Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
82,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",0.0,0.0,#DIV/0!,100.0,100.0,#DIV/0!,100.0,100.0,#DIV/0!
83,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
84,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
85,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
86,Suffolk County (South Central)--Brookhaven Town (South) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
87,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,30.34090909090909,100.0,0.0,23.014959723820482,25.510204081632654,0.0,#DIV/0!,#DIV/0!,#DIV/0!
88,Livingston & Wyoming Counties PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
89,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",0.0,0.0,0.0,0.0,0.0,0.0,73.35640138408304,73.35640138408304,#DIV/0!
90,Cattaraugus & Allegany Counties PUMA,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
91,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
92,Orange County (Northwest) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
93,Columbia & Greene Counties PUMA,0.0,0.0,#DIV/0!,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
94,Suffolk County (East) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
95,Monroe County (East) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
96,Sullivan & Ulster (West) Counties PUMA,12.88244766505636,0.0,16.80672268907563,43.595041322314046,52.22772277227723,0.0,#DIV/0!,#DIV/0!,#DIV/0!
97,Cayuga & Onondaga (South) Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
98,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
99,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,0.0,0.0,0.0,31.34057971014493,59.450171821305844,0.0,0.0,0.0,0.0
100,Onondaga County (Central)--Syracuse City PUMA,0.0,0.0,0.0,57.27272727272727,100.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
101,Ulster County (East) PUMA,0.0,0.0,#DIV/0!,56.573705179282875,56.573705179282875,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
102,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,12.156295224312592,16.27906976744186,0.0,44.6066504460665,52.758620689655174,25.068870523415974,#DIV/0!,#DIV/0!,#DIV/0!
103,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,5.927693154707286,12.38022230739747,0.0,2.8503562945368173,0.0,7.4866310160427805,41.91919191919192,45.654565456545654,0.0
104,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,0.0,0.0,0.0,78.72860635696821,75.63025210084034,100.0,0.0,0.0,#DIV/0!
105,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
106,Saratoga County (Outer) PUMA,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
107,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",0.0,0.0,0.0,7.30593607305936,7.8431372549019605,0.0,#DIV/0!,#DIV/0!,#DIV/0!
108,NYC-Brooklyn Community District 4--Bushwick PUMA,0.0,#DIV/0!,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
109,Suffolk County (Central)--Islip Town (East) PUMA,0.0,0.0,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
110,Westchester County (Southwest)--Yonkers City PUMA,7.156580211335255,15.020161290322582,0.0,6.978367062107467,0.0,14.064697609001406,32.28346456692913,67.76859504132231,0.0
111,Nassau County (West Central)--North Hempstead Town (South) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
112,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",0.0,0.0,0.0,12.10762331838565,12.608069164265128,10.98546042003231,0.0,0.0,0.0
113,Jefferson & Lewis Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,29.447852760736197,#DIV/0!,29.447852760736197,#DIV/0!,#DIV/0!,#DIV/0!
114,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,0.0,0.0,0.0,18.69688385269122,0.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
115,Suffolk County (Northwest)--Huntington Town (South) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
116,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
117,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",17.65056648777579,3.551912568306011,44.38687392055268,0.0,0.0,0.0,0.0,0.0,0.0
118,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
119,Monroe County (Central)--Greece & Gates Towns PUMA,0.0,#DIV/0!,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
120,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,85.55798687089715,85.55798687089715,#DIV/0!
121,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
122,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,4.189122978931896,0.0,10.870947234583598,42.360114777618364,64.85447556287754,0.0,36.33879781420765,36.33879781420765,#DIV/0!
123,Broome (Outer West) & Tioga Counties PUMA,0.0,0.0,#DIV/0!,53.36787564766839,0.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
124,Putnam County PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
125,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
126,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",4.475043029259897,7.428571428571429,0.0,3.3707865168539324,0.0,6.329113924050633,0.0,0.0,0.0
127,Nassau County (Central)--Hempstead Town (Northeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
128,Suffolk County (Central)--Brookhaven Town (Central) PUMA,21.418826739427015,0.0,34.96659242761693,76.04355716878402,100.0,0.0,0.0,0.0,#DIV/0!
129,NYC-Manhattan Community District 10--Central Harlem PUMA,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
130,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
131,NYC-Manhattan Community District 11--East Harlem PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
132,Westchester County (Northwest) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
133,Onondaga County (North) PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
134,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,0.0,0.0,0.0,61.61137440758294,61.61137440758294,#DIV/0!,100.0,100.0,#DIV/0!
135,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,0.0,0.0,0.0,46.19492656875834,46.19492656875834,#DIV/0!,0.0,0.0,#DIV/0!
136,Genesee & Orleans Counties PUMA,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
137,Westchester County (Central)--White Plains City PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
138,Saratoga County (South & Central) PUMA,9.898477157360407,0.0,11.607142857142858,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
139,Monroe County (South) PUMA,0.0,0.0,0.0,19.630156472261735,24.083769633507853,0.0,#DIV/0!,#DIV/0!,#DIV/0!
140,Suffolk County (Central)--Islip Town (Northwest) PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
141,St. Lawrence County PUMA,0.0,0.0,0.0,41.17647058823529,#DIV/0!,41.17647058823529,100.0,100.0,#DIV/0!
142,Nassau County (West Central)--Hempstead Town (West Central) PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,0.0
143,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
144,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",#DIV/0!,#DIV/0!,#DIV/0!,29.629629629629626,37.89473684210527,0.0,52.42718446601942,52.42718446601942,#DIV/0!
145,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
146,Capital Region,8.486842105263158,6.184118060435699,10.513296227581941,3.509571558796718,5.026109660574413,0.0,66.3157894736842,66.3157894736842,#DIV/0!
147,Central NY,3.1808278867102397,5.159010600706713,0.0,14.634146341463413,19.65678627145086,0.0,0.0,0.0,0.0
148,Finger Lakes,0.0,0.0,0.0,5.428796223446105,10.656370656370656,0.0,0.0,0.0,0.0
149,Long Island,1.7616934107203823,0.8376114563631452,2.7060610244373877,8.162228095141288,10.749708284714119,2.2132796780684103,2.0347883163767637,3.301384451544196,0.0
150,Mid-Hudson,2.4664839641508034,3.250674547089811,1.3990905911157747,12.342880692355244,15.630176178286403,5.220228384991843,6.952491309385864,9.975062344139651,0.0
151,Mohawk Valley,7.338551859099804,0.0,14.018691588785046,10.432190760059612,16.637478108581437,5.836575875486381,0.0,0.0,0.0
152,New York City,5.274033345157857,4.934354118397636,5.654347907816083,14.617162409580695,17.78922257151138,8.0850282356182,24.229663105998355,28.870395300452824,0.0
153,North Country,0.0,0.0,0.0,19.745222929936308,0.0,21.379310344827587,34.285714285714285,51.61290322580645,0.0
154,Southern Tier,6.996904024767801,0.0,18.43393148450245,56.89424364123159,52.734375,65.95744680851064,0.0,0.0,#DIV/0!
155,Western NY,6.217030896759608,18.53932584269663,0.0,26.614481409001954,20.88204038257173,42.64487369985141,0.0,0.0,0.0
