,puma,BABS_Poverty_Total,BABS_Poverty_M,BABS_Poverty_F,HS_Poverty_Total,HS_Poverty_M,HS_Poverty_F,HSINC_Poverty_Total,HSINC_Poverty_M,HSINC_Poverty_F
88,Putnam County PUMA,0.0,0.0,0.0,0.14666666666666667,0.0,0.20064377682403434,0.5335968379446641,0.0,1.0
89,Albany County (Outside Albany City) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",0.22121896162528218,0.266304347826087,0.0,0.3552036199095023,0.4729241877256318,0.32411820781696854,0.515625,1.0,0.2939958592132505
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,0.11801242236024845,0.19114688128772636,0.0,0.20898070684650846,0.08958652373660031,0.45023207839092316,0.32948885976408915,0.3069158878504673,0.3824561403508772
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
94,Suffolk County (Northwest)--Huntington Town (South) PUMA,0.0,0.0,#DIV/0!,0.43119266055045874,#DIV/0!,0.43119266055045874,#DIV/0!,#DIV/0!,#DIV/0!
95,Oswego County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
96,Rensselaer County--Troy City PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
97,Saratoga County (Outer) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
99,Monroe County (East) PUMA,0.0,0.0,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",0.0,0.0,0.0,0.1111111111111111,0.10828025477707007,0.11265646731571627,0.29337539432176657,0.3576923076923077,0.0
101,Erie County (South) PUMA,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
102,Monroe County (Central)--Greece & Gates Towns PUMA,0.7605042016806722,0.0,1.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,0.38471177944862156,0.0,0.5903846153846154,0.35714285714285715,0.18622174381054898,1.0,0.0,0.0,#DIV/0!
104,NYC-Manhattan Community District 11--East Harlem PUMA,0.0,0.0,0.0,0.5492330529440871,0.0,0.7535641547861507,0.7416452442159382,0.6301747930082797,1.0
105,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",0.0,0.0,0.0,0.15414825724104075,0.27633209417596033,0.07398373983739838,0.42530120481927713,0.30303030303030304,0.5368663594470046
106,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,0.42857142857142855,0.3888888888888889,0.4766081871345029,0.3541409147095179,0.17521704814522493,1.0,0.22848200312989045,0.35609756097560974,0.0
107,Onondaga County (North) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.31690140845070425,#DIV/0!,0.31690140845070425,#DIV/0!,#DIV/0!,#DIV/0!
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,0.0,0.0,0.0,0.5073170731707317,0.2677878395860285,0.720876585928489,0.5135869565217391,1.0,0.0
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,0.6473214285714286,0.0,0.8055555555555556
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",0.11754068716094032,0.0,0.14573991031390135,0.46534812670847403,0.49024293110314615,0.44848975188781015,0.6941371681415929,0.7566889632107023,0.5718954248366013
112,Erie County (Northeast) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,0.0,#DIV/0!,0.0,0.0,0.0,0.0,0.7091469681397738,0.4619771863117871,1.0
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,0.0,0.0,0.0,0.21814910603845722,0.16056622851365016,0.29027355623100304,0.28924810188586825,0.15853197124479756,0.5291666666666667
115,Fulton & Montgomery Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
118,NYC-Brooklyn Community District 4--Bushwick PUMA,0.13333333333333333,0.0,0.15698587127158556,0.2853252647503782,0.15858453473132372,0.3940415964024733,0.6307116104868914,1.0,0.25416036308623297
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.893048128342246,0.8912175648702595,0.8951612903225806,0.0,0.0,#DIV/0!
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",0.0,0.0,#DIV/0!,0.7759562841530054,0.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,0.2605905006418485,0.5501355013550135,0.0,0.05122615803814714,0.07742998352553541,0.0,0.0,0.0,0.0
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,0.24157844080846969,0.0,0.33201058201058203,0.0991869918699187,0.05056179775280899,0.14450261780104712,0.31586021505376344,0.0,0.673352435530086
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0,0.0,0.0
124,Orange County (Southeast) PUMA,0.20470383275261325,0.8047945205479452,0.0,0.618595825426945,0.0,0.8190954773869347,0.8272980501392758,0.0,1.0
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0
126,Suffolk County (Northwest)--Smithtown Town PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",0.0,0.0,0.0,0.1811722912966252,0.0,0.7876447876447876,0.0,#DIV/0!,0.0
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",0.36254564423578506,0.5132939438700148,0.0,0.4014049172102358,0.42579390797148414,0.37538886968544766,0.5781309118426031,0.5886792452830188,0.5353728489483748
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,0.09235668789808917,0.13047285464098074,0.07057057057057058,0.13819875776397517,0.14211550940947437,0.1346039309112567,0.3343782654127482,0.3068552774755169,1.0
130,Westchester County (Southwest)--Yonkers City PUMA,0.0,0.0,0.0,0.2683163512857836,0.17017146554513102,0.3664294954721863,0.14240127642600717,0.09125235997482693,0.23093681917211328
131,Broome (Outer West) & Tioga Counties PUMA,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,0.2838616714697406,0.0,0.43013100436681223,0.4867193108399139,0.0782122905027933,0.7429906542056075,0.2029598308668076,0.3116883116883117,0.12834224598930483
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",0.02072538860103627,0.0,0.050505050505050504,0.2870304748405386,0.26857142857142857,0.31716417910447764,0.3282051282051282,0.3408360128617363,0.31386861313868614
134,NYC-Manhattan Community District 10--Central Harlem PUMA,0.0,#DIV/0!,0.0,0.522365988909427,0.5684143222506394,0.45924627519719546,0.7747539085118703,0.7206106870229008,0.8078358208955224
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0,0.0,0.0
136,Erie County (Northwest) PUMA,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,0.0,0.0,0.0,0.2818181818181818,0.13199348180336773,0.48628613787991104,0.13797169811320756,0.09618573797678276,0.24081632653061225
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,0.0,0.0,0.0,0.23465703971119134,0.0,0.4452054794520548,0.5061728395061729,0.5061728395061729,#DIV/0!
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.6495238095238095,0.0,1.0
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,0.0,#DIV/0!,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,0.36574074074074076,1.0,0.0,0.493573264781491,0.42857142857142855,1.0,0.36045197740112994,0.41002570694087404,0.0
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,0.0,0.0,0.0,0.8073394495412844,0.8073394495412844,#DIV/0!,0.0,0.0,0.0
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,0.0,0.0,0.0,0.22964239551917276,0.2164024810475534,0.2517241379310345,0.362089914945322,0.3459516298633018,0.3841726618705036
146,Capital Region,0.0,0.0,0.0,0.31129476584022037,0.4305239179954442,0.23076923076923078,#DIV/0!,#DIV/0!,#DIV/0!
147,Central NY,0.0,#DIV/0!,0.0,0.32636655948553056,0.6384180790960452,0.20224719101123595,0.8571428571428571,0.0,1.0
148,Finger Lakes,0.33458646616541354,0.2336448598130841,0.5746031746031746,0.1710079275198188,0.20967741935483872,0.14285714285714285,0.5946843853820598,0.0,1.0
149,Long Island,0.014022140221402213,0.029044585987261146,0.0,0.18029036515618127,0.12604174934518614,0.24775441713552462,0.33377683164803973,0.21764794914484636,0.49817870152131993
150,Mid-Hudson,0.11003594138789052,0.1831415030467163,0.02265830467327534,0.2689827475606874,0.21359352183724944,0.32632446918161206,0.18181818181818182,0.11399972195189768,0.27696508679539694
151,Mohawk Valley,0.0,#DIV/0!,0.0,0.9026217228464419,0.9026217228464419,#DIV/0!,0.6405959031657356,0.0,1.0
152,New York City,0.11461488090365883,0.14195493855257169,0.09925859644637607,0.28998100382891573,0.20526821237481135,0.3897759963797395,0.44492593759848725,0.38680938992581554,0.5256742128300466
153,North Country,0.0,0.0,0.0,0.7142857142857143,1.0,0.6172839506172839,0.0,0.0,0.0
154,Southern Tier,0.0,0.0,0.0,1.0,#DIV/0!,1.0,0.6465116279069767,0.6465116279069767,#DIV/0!
155,Western NY,0.10108864696734059,0.0,0.15186915887850466,0.47790055248618785,0.3527397260273973,1.0,1.0,1.0,1.0
