,puma,BABS_FT_Work_Total,BABS_FT_Work_M,BABS_FT_Work_F,HS_FT_Work_Total,HS_FT_Work_M,HS_FT_Work_F,HSINC_FT_Work_Total,HSINC_FT_Work_M,HSINC_FT_Work_F
14,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!
15,Nassau County (Northwest)--North Hempstead Town (North) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.40327868852459015,1.0,0.0,0.7523219814241486,#DIV/0!,0.7523219814241486
16,Monroe County (Central)--Rochester City (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
17,Westchester County (Northwest) PUMA,0.743879472693032,1.0,0.36,0.8578431372549019,1.0,0.69374492282697,0.7232415902140673,0.5700712589073634,1.0
18,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,0.7058823529411765,#DIV/0!,0.7058823529411765,1.0,1.0,1.0,0.25573770491803277,0.35944700460829493,0.0
19,Onondaga County (Central)--Syracuse City PUMA,1.0,#DIV/0!,1.0,0.3282051282051282,1.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
20,Westchester County (Northeast) PUMA,1.0,1.0,1.0,0.7750826901874311,1.0,0.0,0.4888375673595073,1.0,0.17412935323383086
21,Madison & Cortland Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
22,Erie County (West Central)--Buffalo City (West) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.5514705882352942,0.5514705882352942,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
23,Monroe County (Central)--Rochester City (West) PUMA,0.0,0.0,#DIV/0!,0.0,#DIV/0!,0.0,1.0,1.0,#DIV/0!
24,Suffolk County (Central)--Islip Town (East) PUMA,1.0,#DIV/0!,1.0,1.0,1.0,1.0,1.0,#DIV/0!,1.0
25,Nassau County (Central)--Hempstead Town (East Central) PUMA,1.0,1.0,#DIV/0!,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
26,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",1.0,1.0,1.0,0.8440080339209998,0.9152542372881356,0.7558662006989516,0.7198889274557445,0.7120451693851945,0.7296037296037297
27,St. Lawrence County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
28,Columbia & Greene Counties PUMA,1.0,1.0,#DIV/0!,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
29,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,1.0,#DIV/0!,1.0,0.7344632768361582,#DIV/0!,0.7344632768361582,1.0,1.0,#DIV/0!
30,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",0.3834296724470135,#DIV/0!,0.3834296724470135,0.8801054018445322,0.9454976303317536,0.6926994906621392,#DIV/0!,#DIV/0!,#DIV/0!
31,Monroe County (North & West) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
32,Schenectady County--Schenectady City PUMA,1.0,#DIV/0!,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
33,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",0.803680981595092,1.0,0.7445109780439122,1.0,1.0,#DIV/0!,0.7930082796688133,1.0,0.6038732394366197
34,Niagara County (North & East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
35,Suffolk County (Central)--Brookhaven Town (Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.5289256198347108,1.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
36,Suffolk County (East) PUMA,1.0,1.0,1.0,0.9095200629425649,1.0,0.813915857605178,0.7156862745098039,1.0,0.0
37,Warren & Washington Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
38,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,0.9300385109114249,1.0,0.9132856006364359,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
39,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",1.0,#DIV/0!,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!
40,Westchester County (Central)--White Plains City PUMA,1.0,1.0,1.0,0.7670878805284319,0.7833904109589042,0.7338568935427574,0.7845433255269321,1.0,0.5920177383592018
41,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",0.7861799217731421,0.0,0.8828696925329429,0.8233654876741694,0.8702702702702703,0.7807770961145194,0.7468460891505467,0.8174692049272116,0.5337837837837838
42,Erie County (North Central) PUMA,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,1.0
43,Chautauqua County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
44,Dutchess County (Southwest) PUMA,0.7711111111111111,1.0,0.0,0.7600459242250287,1.0,0.39067055393586003,0.4523809523809524,1.0,0.3300970873786408
45,Westchester County (Southeast) PUMA,0.8491048593350383,1.0,0.0,0.8636132315521629,1.0,0.5171171171171172,0.7174669450243563,0.8310249307479224,0.3700564971751412
46,Rockland County (North)--New City & Congers PUMA,0.5769881556683587,0.0,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!
47,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0
48,Suffolk County (Southwest)--Islip Town (South) PUMA,1.0,1.0,1.0,0.0,0.0,#DIV/0!,1.0,1.0,#DIV/0!
49,Erie County (West Central)--Buffalo City (East) PUMA,0.632768361581921,#DIV/0!,0.632768361581921,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
50,Wayne & Seneca Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
51,Monroe County (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
52,Tompkins County PUMA,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
53,Suffolk County (South Central)--Brookhaven Town (South) PUMA,1.0,1.0,#DIV/0!,1.0,1.0,#DIV/0!,1.0,1.0,#DIV/0!
54,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
55,NYC-Manhattan Community District 8--Upper East Side PUMA,1.0,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
56,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
57,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",0.9494787489975942,0.9078404401650619,0.9666100735710244,0.7499232579555919,0.8771985929005437,0.5237283319124751,0.5612416107382551,0.5612416107382551,#DIV/0!
58,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,0.8793418647166362,0.6373626373626373,1.0,0.7347826086956522,1.0,0.6573033707865169,1.0,1.0,#DIV/0!
59,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",0.8106904231625836,1.0,0.7017543859649122,0.413075780089153,0.7969924812030075,0.16216216216216217,0.8302872062663186,1.0,0.6798029556650246
60,Suffolk County (Central)--Islip Town (Northwest) PUMA,0.8812849162011173,1.0,0.83,0.8577747533174549,0.7303225806451613,1.0,0.879644165358451,0.9329446064139941,0.8174603174603174
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",1.0,1.0,1.0,1.0,1.0,#DIV/0!,0.0,#DIV/0!,0.0
62,Saratoga County (South & Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
63,Cattaraugus & Allegany Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
64,Genesee & Orleans Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
65,Cayuga & Onondaga (South) Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.7902097902097902,1.0,0.0,1.0,1.0,#DIV/0!
66,Sullivan & Ulster (West) Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,1.0,1.0,1.0,#DIV/0!
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",0.86,1.0,0.6637931034482759,0.786588519220824,0.8271573604060913,0.7006985491671145,0.8503155996393147,1.0,0.7821522309711286
68,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,1.0,1.0,#DIV/0!,1.0,#DIV/0!,1.0,1.0,#DIV/0!,1.0
69,NYC-Queens Community District 1--Astoria & Long Island City PUMA,0.8288854003139717,1.0,0.7429245283018868,0.8304572907679033,1.0,0.7230443974630021,0.7587719298245614,1.0,0.5817490494296578
70,Jefferson & Lewis Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
71,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,0.6568421052631579,0.6093117408906883,0.7083333333333334,0.9233490566037735,1.0,0.8088235294117647,0.8388625592417062,0.8388625592417062,#DIV/0!
72,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,1.0,1.0,1.0,0.7311269146608315,1.0,0.4858786610878661,0.9100449775112444,1.0,0.34545454545454546
73,Orange County (Northeast)--Greater Newburgh City PUMA,0.8907894736842106,1.0,0.740625,0.8849797023004059,1.0,0.657258064516129,1.0,1.0,#DIV/0!
74,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",0.6818181818181818,#DIV/0!,0.6818181818181818,0.5090132827324478,0.4892032762472077,0.5437908496732026,0.6295454545454545,0.5598455598455598,0.7292817679558011
75,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",1.0,#DIV/0!,1.0,0.7478580171358629,0.8860172299536117,0.5265392781316348,0.7402402402402403,0.767948717948718,0.7010869565217391
76,Erie County (Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",0.7626339969372129,1.0,0.7318339100346021,0.9333868378812199,0.9155645981688708,1.0,1.0,1.0,1.0
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",1.0,#DIV/0!,1.0,0.8,0.0,0.9094017094017094,1.0,1.0,#DIV/0!
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",0.7666882696046662,1.0,0.7007481296758105,0.8340175953079179,0.9342941924544298,0.6089438629876308,0.7990521327014218,0.8087121212121212,0.7893738140417458
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,0.8165784832451499,1.0,0.7346938775510204,0.811660777385159,1.0,0.6339285714285714,0.8727506426735219,0.8176795580110497,1.0
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
83,"Chenango, Delaware & Broome (East) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,1.0,1.0,#DIV/0!
84,Orange County (Northwest) PUMA,1.0,1.0,1.0,0.6576419213973799,0.6775599128540305,0.6443148688046647,#DIV/0!,#DIV/0!,#DIV/0!
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,1.0,1.0,1.0,0.7464146023468058,0.6502242152466368,0.8800623052959502,0.664323374340949,1.0,0.19747899159663865
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,1.0,#DIV/0!,1.0,0.5948275862068966,1.0,0.2727272727272727,1.0,1.0,#DIV/0!
87,Dutchess County (North & East) PUMA,0.0,0.0,#DIV/0!,1.0,1.0,1.0,1.0,1.0,#DIV/0!
88,Putnam County PUMA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
89,Albany County (Outside Albany City) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",1.0,1.0,1.0,0.6212534059945504,1.0,0.5633507853403141,1.0,1.0,1.0
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,0.5149911816578483,0.31592039800995025,1.0,0.8934611048478016,0.8828662083553676,0.9194805194805195,0.9604989604989606,1.0,0.8078034682080925
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",1.0,1.0,#DIV/0!,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
94,Suffolk County (Northwest)--Huntington Town (South) PUMA,1.0,1.0,#DIV/0!,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
95,Oswego County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
96,Rensselaer County--Troy City PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
97,Saratoga County (Outer) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
99,Monroe County (East) PUMA,1.0,1.0,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",0.6874189364461738,1.0,0.6331811263318112,0.903932946486138,1.0,0.8807045636509208,1.0,1.0,1.0
101,Erie County (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
102,Monroe County (Central)--Greece & Gates Towns PUMA,1.0,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,0.5839598997493735,1.0,0.36153846153846153,0.7163934426229508,0.7163934426229508,#DIV/0!,1.0,1.0,#DIV/0!
104,NYC-Manhattan Community District 11--East Harlem PUMA,1.0,#DIV/0!,1.0,0.9311740890688259,0.7633410672853829,1.0,0.7995255041518387,1.0,0.0
105,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",0.6968253968253968,1.0,0.6323387872954764,0.7683302526186075,0.8373655913978495,0.7098976109215017,0.7883908890521675,1.0,0.5555555555555556
106,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,0.8414839797639123,0.7729468599033816,1.0,1.0,1.0,1.0,0.7715179968701096,0.6439024390243903,1.0
107,Onondaga County (North) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.6830985915492958,#DIV/0!,0.6830985915492958,#DIV/0!,#DIV/0!,#DIV/0!
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,1.0,1.0,1.0,0.761576354679803,1.0,0.0,1.0,1.0,1.0
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.1132596685082873,0.22465753424657534,0.0,#DIV/0!,#DIV/0!,#DIV/0!
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,1.0,0.78125,1.0,0.6982758620689655
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",1.0,1.0,1.0,0.6494632535094963,0.7835269271383316,0.5633898305084746,0.7133838383838383,0.6152542372881356,1.0
112,Erie County (Northeast) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,0.4116222760290557,0.4116222760290557,#DIV/0!
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,0.7021058038007191,0.5406091370558376,0.8119068162208801,0.813024109014675,0.8688845401174168,0.7283217936036928,0.8133140376266281,0.9100719424460432,0.559286463798531
115,Fulton & Montgomery Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
118,NYC-Brooklyn Community District 4--Bushwick PUMA,0.8666666666666667,1.0,0.8430141287284144,0.8477231329690346,1.0,0.6658673061550759,1.0,1.0,1.0
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.3000914913083257,0.23652694610778444,1.0,1.0,1.0,#DIV/0!
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",0.7072463768115942,0.7072463768115942,#DIV/0!,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,1.0,1.0,1.0,0.7214244686961516,1.0,0.21900161030595813,1.0,1.0,#DIV/0!
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,0.8784773060029283,1.0,0.7925,0.8227146814404432,1.0,0.7037037037037037,0.8644400785854617,1.0,0.39473684210526316
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,1.0,1.0,1.0,0.4787234042553192,0.4787234042553192,#DIV/0!,0.5145228215767634,1.0,0.0
124,Orange County (Southeast) PUMA,1.0,1.0,1.0,0.4387755102040816,1.0,0.0,1.0,1.0,1.0
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,1.0
126,Suffolk County (Northwest)--Smithtown Town PUMA,1.0,1.0,#DIV/0!,0.6531007751937985,0.35379061371841153,1.0,#DIV/0!,#DIV/0!,#DIV/0!
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",1.0,1.0,1.0,0.9264112903225806,1.0,0.7181467181467182,1.0,#DIV/0!,1.0
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",0.8655133928571429,1.0,0.5719360568383659,0.771106510236945,0.8025904421616793,0.7376660341555977,0.7906391545042778,0.7532621589561092,1.0
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,0.8798872842550194,1.0,0.8152762730227519,0.9339373348433371,0.9078073089700996,0.9557093425605536,0.513909224011713,0.513909224011713,#DIV/0!
130,Westchester County (Southwest)--Yonkers City PUMA,1.0,1.0,1.0,0.7565654684298752,0.8612099644128114,0.6145741878841089,0.6963036963036963,0.9052701801200801,0.073558648111332
131,Broome (Outer West) & Tioga Counties PUMA,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,1.0,1.0,1.0,0.41911764705882354,0.4767676767676768,0.37099494097807756,0.8764302059496567,1.0,0.7791411042944786
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",0.7535515750463249,0.8951271186440678,0.5555555555555556,0.8046787968808021,0.9429086538461539,0.5811467444120505,0.7386018237082067,1.0,0.3064516129032258
134,NYC-Manhattan Community District 10--Central Harlem PUMA,0.9332615715823466,#DIV/0!,0.9332615715823466,1.0,1.0,1.0,1.0,1.0,#DIV/0!
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",1.0,1.0,1.0,1.0,1.0,#DIV/0!,1.0,1.0,1.0
136,Erie County (Northwest) PUMA,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,0.6685082872928176,0.36507936507936506,1.0,0.7978825794032723,0.8399321266968326,0.742772424017791,0.7110849056603774,1.0,0.0
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,1.0,#DIV/0!,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!,1.0
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,1.0,#DIV/0!,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,1.0,1.0,1.0,1.0,1.0,#DIV/0!,0.28314917127071826,0.3073463268365817,0.0
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,1.0,1.0,1.0,0.44036697247706424,0.44036697247706424,#DIV/0!,1.0,1.0,#DIV/0!
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,0.843042071197411,0.7775229357798165,1.0,0.8996194100856327,0.8800827015851137,0.9431643625192012,0.7305071915215746,0.7549947423764458,0.6675675675675675
146,Capital Region,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
147,Central NY,1.0,#DIV/0!,1.0,0.5964630225080386,1.0,0.43595505617977526,1.0,1.0,#DIV/0!
148,Finger Lakes,0.7528195488721805,0.7690253671562083,0.7142857142857143,0.7470881863560732,1.0,0.504885993485342,0.4053156146179402,1.0,0.0
149,Long Island,0.9285714285714286,0.9102167182662538,0.9438433797011849,0.8298523675504863,0.882162700058048,0.7528679521601171,0.8621411135650354,0.9271335884212277,0.7114197530864198
150,Mid-Hudson,0.8687791601866252,0.945601652608022,0.7691448984148247,0.7659295203245565,0.8953190900919588,0.5906920123607079,0.7674463560796443,0.9257738007921373,0.46160385378294133
151,Mohawk Valley,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,1.0,1.0,#DIV/0!
152,New York City,0.8500924776999976,0.9140926640926641,0.8134913333087992,0.8047977464586566,0.8735212569316081,0.7089518571827537,0.7823443832484672,0.8409019607843137,0.6674107142857143
