,puma,BABS_Poverty_Total,BABS_Poverty_M,BABS_Poverty_F,HS_Poverty_Total,HS_Poverty_M,HS_Poverty_F,HSINC_Poverty_Total,HSINC_Poverty_M,HSINC_Poverty_F
54,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,12.446351931330472,0.0,28.999999999999996,31.12033195020747,0.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
55,Cattaraugus & Allegany Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
56,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",6.082289803220036,9.392265193370166,0.0,18.066037735849054,15.207877461706785,20.23217247097844,23.328785811732605,27.55344418052256,17.628205128205128
57,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,0.0,0.0,0.0,66.42857142857143,66.42857142857143,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
58,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,0.0,0.0,0.0,3.195488721804511,0.0,8.489388264669163,0.0,0.0,0.0
59,Jefferson & Lewis Counties PUMA,9.9601593625498,0.0,23.364485981308412,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
60,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,5.825242718446602,0.0,15.254237288135593,55.11363636363637,34.97942386831276,100.0,#DIV/0!,#DIV/0!,#DIV/0!
61,Schenectady County--Schenectady City PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
62,NYC-Queens Community District 1--Astoria & Long Island City PUMA,16.62380173018471,9.84709480122324,20.81756245268736,13.607990012484395,11.982138427189284,15.670232850849592,23.027375201288244,25.49019607843137,0.0
63,Suffolk County (North Central)--Brookhaven Town (North) PUMA,3.076923076923077,0.0,5.454545454545454,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
64,Fulton & Montgomery Counties PUMA,79.64071856287424,79.64071856287424,#DIV/0!,13.504823151125404,0.0,19.134396355353076,100.0,100.0,100.0
65,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,#DIV/0!,#DIV/0!,#DIV/0!,100.0,100.0,#DIV/0!,100.0,100.0,#DIV/0!
66,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",17.008014247551202,47.160493827160494,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!
67,Oswego County PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
68,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",13.176638176638178,20.41942604856512,0.0,24.592538935168417,33.35669236159776,15.217391304347828,#DIV/0!,#DIV/0!,#DIV/0!
69,Monroe County (Central)--Rochester City (East) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
70,Westchester County (Northeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",#DIV/0!,#DIV/0!,#DIV/0!,41.40495867768595,40.43767840152236,47.79874213836478,#DIV/0!,#DIV/0!,#DIV/0!
72,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",10.876954452753228,0.0,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0
73,Onondaga County (North) PUMA,0.0,0.0,0.0,11.48936170212766,0.0,15.94488188976378,#DIV/0!,#DIV/0!,#DIV/0!
74,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,Monroe County (South) PUMA,5.399719495091164,0.0,9.783989834815756,54.2225201072386,57.692307692307686,47.924528301886795,0.0,0.0,0.0
76,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",12.861436418281688,19.888820259419397,5.73873121869783,25.910455554105212,18.680297397769515,35.18022043491212,46.145833333333336,38.58615611192931,64.41281138790036
77,Rensselaer County--Troy City PUMA,13.168724279835391,0.0,19.753086419753085,4.4142614601018675,10.612244897959183,0.0,0.0,0.0,#DIV/0!
78,Suffolk County (Central)--Islip Town (East) PUMA,0.0,0.0,0.0,13.606710158434296,12.10691823899371,15.789473684210526,#DIV/0!,#DIV/0!,#DIV/0!
79,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,17.796610169491526,0.0,31.979695431472084,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
80,Ontario & Yates Counties PUMA,0.0,0.0,0.0,48.717948717948715,48.717948717948715,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
81,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,6.804374240583232,0.0,12.25382932166302,0.0,0.0,0.0,0.0,0.0,0.0
82,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,0.0,0.0,0.0,44.42508710801394,0.0,54.25531914893617,#DIV/0!,#DIV/0!,#DIV/0!
83,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",0.0,0.0,0.0,57.791225416036305,48.711943793911004,74.35897435897436,#DIV/0!,#DIV/0!,#DIV/0!
84,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",17.27941176470588,9.153713298791018,23.30345710627401,43.11145510835913,56.6120218579235,10.344827586206897,76.47668393782384,71.58948685857321,100.0
85,Chautauqua County PUMA,0.0,0.0,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
86,Orange County (Southeast) PUMA,10.0,0.0,13.461538461538462,0.0,0.0,0.0,42.125984251968504,100.0,32.25806451612903
87,Monroe County (East) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
88,Broome (Outer West) & Tioga Counties PUMA,32.748538011695906,100.0,0.0,37.6,22.76422764227642,51.96850393700787,#DIV/0!,#DIV/0!,#DIV/0!
89,Suffolk County (East) PUMA,2.237926972909305,0.0,6.129032258064516,6.222576785001994,0.0,8.729714605484052,0.0,#DIV/0!,0.0
90,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",0.0,0.0,0.0,4.297994269340974,0.0,19.35483870967742,#DIV/0!,#DIV/0!,#DIV/0!
91,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,17.80040733197556,21.949347659247888,13.10763888888889,21.35709818636648,18.14903846153846,24.83702737940026,50.978067575577946,70.44728434504792,39.491046182846375
92,Albany County (Outside Albany City) PUMA,25.47914317925592,22.544642857142858,28.473804100227788,0.0,0.0,0.0,58.913043478260875,#DIV/0!,58.913043478260875
93,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
94,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
95,Nassau County (West Central)--Hempstead Town (West Central) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
96,Erie County (West Central)--Buffalo City (East) PUMA,0.0,#DIV/0!,0.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
97,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,15.153080997287171,12.152633761924513,16.51031894934334,15.907633098139835,13.137151865475566,20.246913580246915,0.0,0.0,0.0
98,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",36.27450980392157,#DIV/0!,36.27450980392157,0.0,#DIV/0!,0.0,100.0,#DIV/0!,100.0
99,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",23.333333333333332,34.710743801652896,0.0,27.88844621513944,20.071942446043163,45.46925566343042,0.0,0.0,0.0
100,Madison & Cortland Counties PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
101,Nassau County (Central)--Hempstead Town (East Central) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,100.0,#DIV/0!,100.0
102,Nassau County (West Central)--North Hempstead Town (South) PUMA,0.0,0.0,0.0,7.631578947368421,0.0,18.238993710691823,12.87313432835821,53.48837209302325,0.0
103,Westchester County (Central)--White Plains City PUMA,3.5476046088538506,8.24524312896406,0.0,10.948905109489052,8.47913862718708,12.985571587125417,100.0,#DIV/0!,100.0
104,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",2.6591107236268527,0.0,3.615886188500297,9.602142310635042,7.085085732772566,13.242863827795976,17.073170731707318,0.0,100.0
105,Suffolk County (Northwest)--Huntington Town (South) PUMA,0.0,0.0,0.0,46.424517593643586,24.85549132947977,77.34806629834254,100.0,100.0,#DIV/0!
106,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,3.0975877192982457,4.735959765297569,0.0,35.86497890295359,0.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
107,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,6.509985655963808,6.484641638225256,6.530941342471277,17.449930596866945,21.95738533766703,11.961301671064204,100.0,100.0,100.0
108,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,13.920704845814976,0.0,18.7871581450654,23.22991249005569,15.689381933438987,30.830670926517573,50.72463768115942,83.00395256916995,0.0
109,Suffolk County (Northwest)--Huntington Town (North) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,40.33613445378151,#DIV/0!,40.33613445378151
110,Suffolk County (Southwest)--Islip Town (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,77.01149425287356,100.0,0.0
111,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",34.93975903614458,#DIV/0!,34.93975903614458,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
112,Ulster County (East) PUMA,9.696969696969697,0.0,36.36363636363637,24.159021406727827,31.72690763052209,0.0,0.0,0.0,#DIV/0!
113,NYC-Manhattan Community District 10--Central Harlem PUMA,12.580805569368472,0.0,24.563106796116504,0.0,0.0,0.0,0.0,0.0,#DIV/0!
114,NYC-Brooklyn Community District 4--Bushwick PUMA,7.183908045977011,13.274336283185843,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!
115,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",27.750000000000004,0.0,42.474489795918366,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
116,Oneida County (Central)--Greater Utica & Rome Cities PUMA,21.671826625387,0.0,32.55813953488372,22.52212389380531,37.696335078534034,11.417624521072797,0.0,0.0,0.0
117,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",100.0,100.0,#DIV/0!,100.0,100.0,#DIV/0!,59.530026109660575,32.608695652173914,100.0
118,Erie County (Central) PUMA,0.0,#DIV/0!,0.0,52.10896309314587,37.89649415692821,67.90352504638219,59.106529209621996,48.03493449781659,100.0
119,Livingston & Wyoming Counties PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
120,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,Niagara County (North & East) PUMA,0.0,0.0,0.0,46.478873239436616,#DIV/0!,46.478873239436616,#DIV/0!,#DIV/0!,#DIV/0!
122,Westchester County (Southwest)--Yonkers City PUMA,0.0,0.0,0.0,12.599905970850964,0.0,25.330812854442343,0.0,0.0,0.0
123,Sullivan & Ulster (West) Counties PUMA,0.0,0.0,0.0,8.121827411167512,19.51219512195122,0.0,#DIV/0!,#DIV/0!,#DIV/0!
124,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",29.200652528548126,26.955602536997887,31.57894736842105,40.57971014492754,47.1993410214168,33.88842631140716,56.780595369349506,36.774193548387096,100.0
125,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,29.157959434542104,39.69140728917265,20.109689213893965,16.2564665308042,10.782967032967033,20.853764061147967,0.0,0.0,0.0
126,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",0.0,0.0,#DIV/0!,100.0,100.0,#DIV/0!,89.44911297852475,100.0,75.16483516483517
127,NYC-Manhattan Community District 11--East Harlem PUMA,8.693808312128922,0.0,15.00732064421669,59.70149253731343,0.0,100.0,100.0,100.0,100.0
128,Westchester County (Southeast) PUMA,25.32362459546926,0.0,38.78562577447336,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
129,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,39.58333333333333,0.0,100.0
130,Erie County (Northeast) PUMA,0.0,0.0,#DIV/0!,15.918367346938775,21.666666666666668,0.0,#DIV/0!,#DIV/0!,#DIV/0!
131,Monroe County (Central)--Greece & Gates Towns PUMA,0.0,0.0,0.0,7.984790874524715,12.90983606557377,0.0,#DIV/0!,#DIV/0!,#DIV/0!
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,25.30575939515232,14.468085106382977,31.55680224403927,55.66675682986205,57.05128205128205,53.279292557111276,30.135135135135133,15.825688073394495,50.6578947368421
133,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
134,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",5.397610218376596,7.8010008831321755,3.2955715756951593,0.0,0.0,0.0,0.0,0.0,#DIV/0!
135,Albany County (East Central)--Albany City PUMA,0.0,0.0,0.0,61.76470588235294,46.206896551724135,100.0,0.0,0.0,#DIV/0!
136,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",5.742574257425743,0.0,8.616298811544992,36.64082687338501,51.622718052738335,21.074815595363543,0.0,0.0,0.0
137,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,9.818181818181818,29.03225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,0.0,0.0,0.0,11.44578313253012,0.0,20.212765957446805,100.0,100.0,#DIV/0!
139,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",14.17624521072797,3.4403669724770642,32.17948717948718,30.681818181818183,30.681818181818183,#DIV/0!,100.0,100.0,100.0
140,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",0.0,#DIV/0!,0.0,39.650145772594755,39.650145772594755,#DIV/0!,100.0,#DIV/0!,100.0
141,NYC-Manhattan Community District 8--Upper East Side PUMA,5.555555555555555,9.395003097253769,0.0,19.501133786848072,0.0,31.970260223048324,#DIV/0!,#DIV/0!,#DIV/0!
142,Orange County (Northeast)--Greater Newburgh City PUMA,0.0,0.0,0.0,0.0,0.0,0.0,46.994535519125684,0.0,84.72906403940887
143,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",0.0,0.0,#DIV/0!,63.72093023255814,0.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
144,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,7.563025210084033,17.142857142857142,0.0,19.08230152949745,17.073170731707318,24.164524421593832,0.0,0.0,0.0
145,Suffolk County (Central)--Islip Town (Northwest) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,32.87419651056015,38.30128205128205,25.591397849462368,#DIV/0!,#DIV/0!,#DIV/0!
146,Capital Region,15.252598501329464,17.727771679473108,13.304535637149028,28.96995708154507,25.294117647058822,32.80701754385965,27.072927072927072,0.0,55.876288659793815
147,Central NY,9.515996718621821,3.0303030303030303,11.708744968898646,10.92436974789916,8.860759493670885,12.9004329004329,28.543307086614174,25.0,32.25806451612903
148,Finger Lakes,5.957810718358038,6.030150753768844,5.837755875663381,20.113717128642502,25.99090318388564,13.019607843137255,25.321888412017167,33.84321223709369,0.0
149,Long Island,3.4035498342110393,1.606805293005671,4.9608592754414715,7.1166337192883375,3.689577978608739,10.364607889360364,14.30684699915469,24.646858256210425,6.382978723404255
150,Mid-Hudson,8.608903462457622,8.166747927840078,8.97946674839105,12.265291833747057,12.810595405532114,11.617216882574175,38.336388634280475,43.9918533604888,31.06338397066527
151,Mohawk Valley,34.72584856396867,41.95583596214511,29.621380846325167,22.633744855967077,30.0462249614792,17.463729177861364,31.368821292775667,30.481283422459892,33.55263157894737
152,New York City,11.521855510981638,12.087428041982472,11.044439315844809,19.85992092957916,17.96159796159796,22.192650906895086,33.77767474208879,31.671943621693394,36.54026530885703
153,North Country,2.6680896478121667,0.0,4.201680672268908,23.505154639175256,37.62376237623762,0.0,95.06493506493506,91.62995594713657,100.0
154,Southern Tier,18.687782805429865,28.680555555555554,0.0,13.848720800889877,18.6734693877551,8.06845965770171,0.0,#DIV/0!,0.0
155,Western NY,5.0417246175243395,9.01180857675575,0.0,33.232545354590435,23.52941176470588,44.71788715486195,48.109243697478995,30.81232492997199,100.0
