,puma,BABS_Working_Poor_Total,BABS_Working_Poor_M,BABS_Working_Poor_F,HS_Working_Poor_Total,HS_Working_Poor_M,HS_Working_Poor_F,HSINC_Working_Poor_Total,HSINC_Working_Poor_M,HSINC_Working_Poor_F
23,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
24,Dutchess County (Southwest) PUMA,18.295218295218298,26.111111111111114,13.621262458471762,48.55072463768116,0.0,100.0,100.0,100.0,#DIV/0!
25,Westchester County (Northwest) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
26,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
27,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,3.5005834305717616,6.535947712418301,0.0,3.7597432370472257,5.058605798889575,0.0,0.0,0.0,#DIV/0!
28,Saratoga County (Outer) PUMA,0.0,0.0,0.0,59.89847715736041,59.89847715736041,#DIV/0!,0.0,0.0,#DIV/0!
29,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,13.685474189675869,25.675675675675674,0.0,5.403764420157862,9.977578475336323,0.0,0.0,0.0,#DIV/0!
30,Erie County (South) PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
31,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",0.0,0.0,#DIV/0!,0.0,0.0,0.0,0.0,0.0,#DIV/0!
32,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,0.0,0.0,0.0,5.724381625441696,0.0,14.235500878734623,100.0,#DIV/0!,100.0
33,Suffolk County (Central)--Brookhaven Town (Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,0.0,0.0,0.0
34,St. Lawrence County PUMA,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
35,Genesee & Orleans Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
36,Monroe County (Central)--Rochester City (West) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
37,Wayne & Seneca Counties PUMA,0.0,0.0,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
38,Warren & Washington Counties PUMA,48.46153846153846,66.66666666666666,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
39,Erie County (North Central) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
40,"Clinton, Franklin, Essex & Hamilton Counties PUMA",0.0,0.0,0.0,49.59349593495935,57.009345794392516,0.0,#DIV/0!,#DIV/0!,#DIV/0!
41,Dutchess County (North & East) PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
42,Tompkins County PUMA,16.584158415841586,23.103448275862068,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
43,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",5.172413793103448,8.165057067603161,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
44,Onondaga County (Central)--Syracuse City PUMA,0.0,0.0,0.0,57.30994152046783,57.30994152046783,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
45,Suffolk County (South Central)--Brookhaven Town (South) PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
46,Suffolk County (Northwest)--Smithtown Town PUMA,7.529843893480257,12.732919254658384,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
47,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
48,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,3.1776416539050536,0.0,5.104551045510456,0.0,0.0,0.0,0.0,0.0,0.0
49,Onondaga County (Central)--Syracuse City (Outer) PUMA,4.827586206896552,15.469613259668508,0.0,0.0,0.0,0.0,27.77777777777778,54.166666666666664,0.0
50,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
51,Erie County (West Central)--Buffalo City (West) PUMA,0.0,#DIV/0!,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
52,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
53,Monroe County (North & West) PUMA,0.0,0.0,#DIV/0!,16.2839248434238,0.0,20.365535248041773,50.86206896551724,50.86206896551724,#DIV/0!
54,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,12.446351931330472,0.0,28.999999999999996,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
55,Cattaraugus & Allegany Counties PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
56,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",8.405438813349814,11.703958691910499,0.0,10.808709175738725,15.207877461706785,0.0,0.0,0.0,0.0
57,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
58,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
59,Jefferson & Lewis Counties PUMA,14.792899408284024,0.0,100.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
60,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,7.6163610719323,0.0,24.43438914027149,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
61,Schenectady County--Schenectady City PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
62,NYC-Queens Community District 1--Astoria & Long Island City PUMA,0.0,0.0,0.0,9.855907780979827,9.047769693135084,11.105675146771036,23.027375201288244,25.49019607843137,0.0
63,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
64,Fulton & Montgomery Counties PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,100.0,100.0,#DIV/0!
65,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,100.0,100.0,#DIV/0!
66,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",27.092198581560282,47.160493827160494,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!
67,Oswego County PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
68,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",5.599603567888999,9.40099833610649,0.0,25.158562367864697,34.89736070381232,0.0,#DIV/0!,#DIV/0!,#DIV/0!
69,Monroe County (Central)--Rochester City (East) PUMA,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
70,Westchester County (Northeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",#DIV/0!,#DIV/0!,#DIV/0!,36.474694589877835,42.6530612244898,0.0,#DIV/0!,#DIV/0!,#DIV/0!
72,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Onondaga County (North) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
74,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,Monroe County (South) PUMA,6.363636363636363,0.0,13.485113835376533,0.0,0.0,0.0,0.0,0.0,#DIV/0!
76,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",6.473960821786909,10.050983248361254,3.0096402539383966,9.421063875240334,13.295146216460656,0.0,21.401515151515152,24.145299145299145,0.0
77,Rensselaer County--Troy City PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
78,Suffolk County (Central)--Islip Town (East) PUMA,0.0,0.0,#DIV/0!,14.65863453815261,12.10691823899371,19.166666666666668,#DIV/0!,#DIV/0!,#DIV/0!
79,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
80,Ontario & Yates Counties PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
81,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,11.570247933884298,0.0,47.45762711864407,0.0,0.0,0.0,0.0,0.0,0.0
82,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
83,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",0.0,0.0,0.0,42.71047227926078,48.711943793911004,0.0,#DIV/0!,#DIV/0!,#DIV/0!
84,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",9.013605442176871,10.133843212237094,0.0,43.45898004434589,53.62517099863201,0.0,69.62962962962963,69.62962962962963,#DIV/0!
85,Chautauqua County PUMA,0.0,0.0,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
86,Orange County (Southeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
87,Monroe County (East) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
88,Broome (Outer West) & Tioga Counties PUMA,78.87323943661971,100.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
89,Suffolk County (East) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
90,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
91,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,9.40126050420168,11.709844559585491,7.0287539936102235,16.00997506234414,21.409455842997325,9.16289592760181,22.032085561497325,23.236514522821576,21.613832853025936
92,Albany County (Outside Albany City) PUMA,13.254593175853019,22.544642857142858,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
93,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
94,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
95,Nassau County (West Central)--Hempstead Town (West Central) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
96,Erie County (West Central)--Buffalo City (East) PUMA,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
97,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,1.211001642036125,3.808908973531311,0.0,15.61524047470331,23.386342376052387,0.0,0.0,0.0,0.0
98,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",0.0,#DIV/0!,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
99,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",22.813688212927758,22.813688212927758,#DIV/0!,22.652659225213394,12.16326530612245,65.77181208053692,0.0,0.0,#DIV/0!
100,Madison & Cortland Counties PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
101,Nassau County (Central)--Hempstead Town (East Central) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
102,Nassau County (West Central)--North Hempstead Town (South) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Westchester County (Central)--White Plains City PUMA,0.0,0.0,0.0,6.454918032786885,12.676056338028168,0.0,#DIV/0!,#DIV/0!,#DIV/0!
104,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",0.0,0.0,0.0,3.4031413612565444,5.566127497621313,0.0,0.0,0.0,#DIV/0!
105,Suffolk County (Northwest)--Huntington Town (South) PUMA,0.0,0.0,0.0,24.85549132947977,24.85549132947977,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
106,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,2.571338977735967,3.4819532908704884,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
107,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,3.4327009936766033,7.327823691460054,0.0,10.714285714285714,16.63085517834121,0.0,100.0,100.0,#DIV/0!
108,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,0.0,0.0,0.0,24.096385542168676,15.914489311163896,34.66257668711656,55.871886120996436,78.5,0.0
109,Suffolk County (Northwest)--Huntington Town (North) PUMA,0.0,#DIV/0!,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
110,Suffolk County (Southwest)--Islip Town (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0
111,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",0.0,#DIV/0!,0.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
112,Ulster County (East) PUMA,0.0,0.0,#DIV/0!,48.170731707317074,48.170731707317074,#DIV/0!,0.0,0.0,#DIV/0!
113,NYC-Manhattan Community District 10--Central Harlem PUMA,8.703703703703704,0.0,14.09295352323838,0.0,0.0,0.0,0.0,0.0,#DIV/0!
114,NYC-Brooklyn Community District 4--Bushwick PUMA,8.710801393728223,16.55629139072848,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!
115,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
116,Oneida County (Central)--Greater Utica & Rome Cities PUMA,0.0,0.0,0.0,14.664804469273744,29.871977240398294,0.0,0.0,0.0,#DIV/0!
117,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",#DIV/0!,#DIV/0!,#DIV/0!,100.0,100.0,#DIV/0!,100.0,100.0,100.0
118,Erie County (Central) PUMA,0.0,#DIV/0!,0.0,57.74099318403116,37.89649415692821,85.51401869158879,0.0,0.0,#DIV/0!
119,Livingston & Wyoming Counties PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
120,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
121,Niagara County (North & East) PUMA,0.0,0.0,#DIV/0!,46.478873239436616,#DIV/0!,46.478873239436616,#DIV/0!,#DIV/0!,#DIV/0!
122,Westchester County (Southwest)--Yonkers City PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,Sullivan & Ulster (West) Counties PUMA,0.0,0.0,0.0,11.678832116788321,23.18840579710145,0.0,#DIV/0!,#DIV/0!,#DIV/0!
124,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",21.71628721541156,10.25974025974026,45.43010752688172,30.159999999999997,33.56973995271868,23.01980198019802,23.28767123287671,23.28767123287671,#DIV/0!
125,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,11.942583732057416,23.538287438702376,0.0,7.555362570560139,7.683024939662107,7.40566037735849,0.0,0.0,0.0
126,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",0.0,0.0,#DIV/0!,100.0,100.0,#DIV/0!,87.1590909090909,100.0,57.1969696969697
127,NYC-Manhattan Community District 11--East Harlem PUMA,4.160166406656266,0.0,6.8493150684931505,#DIV/0!,#DIV/0!,#DIV/0!,100.0,100.0,#DIV/0!
128,Westchester County (Southeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
129,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!
130,Erie County (Northeast) PUMA,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
131,Monroe County (Central)--Greece & Gates Towns PUMA,0.0,0.0,0.0,8.701657458563536,12.90983606557377,0.0,#DIV/0!,#DIV/0!,#DIV/0!
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,16.756919374247893,10.827168796234028,21.55688622754491,59.36018957345972,59.69938938468765,57.5682382133995,41.07142857142857,41.07142857142857,#DIV/0!
133,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
134,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",2.6217891939769706,4.862023653088042,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
135,Albany County (East Central)--Albany City PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
136,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",0.0,0.0,0.0,50.12406947890818,58.550724637681164,0.0,0.0,0.0,0.0
137,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
138,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,100.0,100.0,#DIV/0!
139,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",10.302282541640963,3.849443969204448,26.991150442477874,30.681818181818183,30.681818181818183,#DIV/0!,100.0,100.0,#DIV/0!
140,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",0.0,#DIV/0!,0.0,39.650145772594755,39.650145772594755,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
141,NYC-Manhattan Community District 8--Upper East Side PUMA,0.0,0.0,0.0,28.859060402684566,0.0,68.25396825396825,#DIV/0!,#DIV/0!,#DIV/0!
142,Orange County (Northeast)--Greater Newburgh City PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
143,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
144,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,14.399999999999999,17.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
145,Suffolk County (Central)--Islip Town (Northwest) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,39.04034896401309,38.30128205128205,40.61433447098976,#DIV/0!,#DIV/0!,#DIV/0!
146,Capital Region,8.373934226552985,16.55629139072848,0.0,8.513708513708513,12.71551724137931,0.0,0.0,0.0,0.0
147,Central NY,1.3665202537823329,4.628099173553719,0.0,5.957446808510639,13.049267643142477,0.0,23.04964539007092,38.69047619047619,0.0
148,Finger Lakes,2.5056947608200453,0.0,7.389635316698656,4.527938342967245,4.0671400903808905,4.984025559105431,29.59866220735786,33.84321223709369,0.0
149,Long Island,0.9953837276399308,1.1005234196752114,0.8732262591610791,3.6959187248204586,3.9272791457064695,3.243616287094548,5.1937984496124034,8.215818516247701,0.0
150,Mid-Hudson,4.354124748490946,7.044198895027624,1.3877136571331867,9.499298081422555,10.361818949739547,7.788944723618091,31.05756358768407,34.66135458167331,0.0
151,Mohawk Valley,0.0,0.0,0.0,12.0,26.200873362445414,0.0,30.481283422459892,30.481283422459892,#DIV/0!
152,New York City,4.5711431557722015,5.681430239870632,3.393190743070647,14.212741734949145,16.996101497845565,8.880055909845375,25.198857842137468,26.805402425578833,20.627450980392155
153,North Country,3.351206434316354,0.0,6.188118811881188,15.117719950433706,25.523012552301257,0.0,100.0,100.0,100.0
154,Southern Tier,8.178191489361703,11.918604651162791,0.0,1.1820330969267139,1.8472906403940887,0.0,0.0,#DIV/0!,0.0
155,Western NY,0.0,0.0,0.0,28.916191311978938,17.95886075949367,42.5615763546798,0.0,0.0,#DIV/0!
