,puma,BABS_FT_Work_Total,BABS_FT_Work_M,BABS_FT_Work_F,HS_FT_Work_Total,HS_FT_Work_M,HS_FT_Work_F,HSINC_FT_Work_Total,HSINC_FT_Work_M,HSINC_FT_Work_F
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",0.8657565415244596,1.0,0.7315130830489193,0.7592656142759094,0.807774607703281,0.7142857142857143,0.7301528140141632,0.6724137931034483,0.8271728271728271
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,0.5846153846153846,0.0,1.0,0.8057514921323928,1.0,0.39730639730639733,0.9154228855721394,0.959332638164755,0.0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,0.8669438669438669,1.0,0.0,0.6754118364856619,0.3506944444444444,0.8513640639698965,0.7290076335877863,1.0,0.2392857142857143
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",0.6633663366336634,1.0,0.0,0.6580436540016168,0.6441717791411042,0.6735042735042736,0.7577319587628866,1.0,0.0
146,Capital Region,0.913549459684123,1.0,0.8440779610194903,0.9117069980379333,1.0,0.8494983277591973,1.0,1.0,1.0
147,Central NY,0.9065420560747663,0.8072289156626506,1.0,0.929368029739777,1.0,0.7508196721311475,0.26523297491039427,0.3070539419087137,0.0
148,Finger Lakes,1.0,1.0,1.0,0.626144455747711,0.8505457598656591,0.2812903225806452,0.9145631067961165,1.0,0.7917981072555205
149,Long Island,0.8008535996134644,0.9113082039911308,0.6686715018574209,0.8132452294724358,0.8937044264147068,0.6827168721537266,0.8302222222222222,0.8500445349281079,0.7842819227366559
150,Mid-Hudson,0.8898184407262371,0.9142664266426642,0.8738221436984688,0.7875931917287945,0.8955176767676768,0.6085720697135163,0.8322332893315733,0.8883950274324606,0.47551830613145124
151,Mohawk Valley,0.46956521739130436,#DIV/0!,0.46956521739130436,1.0,#DIV/0!,1.0,0.912,0.912,#DIV/0!
