,puma,BABS_Rent_Burden_Total,BABS_Rent_Burden_M,BABS_Rent_Burden_F,HS_Rent_Burden_Total,HS_Rent_Burden_M,HS_Rent_Burden_F,HSINC_Rent_Burden_Total,HSINC_Rent_Burden_M,HSINC_Rent_Burden_F
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,1.0,0.0,#DIV/0!,0.0
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,0.08321775312066575,0.0,0.30456852791878175,0.10191082802547771,#DIV/0!,0.10191082802547771,0.0,0.0,0.0
64,Albany County (East Central)--Albany City PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",0.14322781525687597,0.0,0.19532908704883228,0.39080935624094393,0.40932437771631763,0.37043478260869567,0.7182382834556748,0.8286038592508513,0.6089887640449438
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",0.14834578441835647,0.15226939970717424,0.14609571788413098,0.24380574826560952,0.22953305033353547,0.26088534107402034,0.5322997416020672,0.49836065573770494,0.5698729582577132
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",0.0,0.0,0.0,0.21020282728948986,0.1584022038567493,0.2519422863485017,0.3225806451612903,0.7936507936507936,0.0
70,Erie County (Northeast) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
71,NYC-Manhattan Community District 11--East Harlem PUMA,0.08188585607940446,0.0,0.09428571428571429,0.36154478225143794,0.5429925524712255,0.08150470219435736,0.17455310199789695,0.0,0.4585635359116022
72,Orange County (Southeast) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
73,Westchester County (Southeast) PUMA,0.15508365508365507,0.36186186186186187,0.0,0.16401816118047674,0.23534201954397393,0.0,0.18059855521155832,0.13800904977375567,0.6235294117647059
74,NYC-Queens Community District 1--Astoria & Long Island City PUMA,0.24857017157941047,0.2774528914879792,0.1880108991825613,0.24107142857142858,0.25964149918522544,0.22369089984748347,0.1196,0.10538116591928251,0.15502793296089384
75,Livingston & Wyoming Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0
76,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
77,Westchester County (Southwest)--Yonkers City PUMA,0.0,#DIV/0!,0.0,0.2603052346312937,0.2525145579671784,0.26940921744509744,0.031836022677714786,0.0,0.07807486631016043
78,Erie County (North Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
79,Saratoga County (South & Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.8444778362133734,1.0,0.5379464285714286,#DIV/0!,#DIV/0!,#DIV/0!
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
83,Niagara County (North & East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
84,Monroe County (Central)--Rochester City (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.4416167664670659,0.45121951219512196,0.4323529411764706,0.0,#DIV/0!,0.0
85,Warren & Washington Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.8184931506849316,0.8184931506849316,#DIV/0!,0.1175115207373272,0.16451612903225807,0.0
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,0.2296157450796626,0.4696969696969697,0.19572192513368983,0.1729490022172949,#DIV/0!,0.1729490022172949,#DIV/0!,#DIV/0!,#DIV/0!
88,Onondaga County (Central)--Syracuse City PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,0.0,0.0,0.0
89,Westchester County (Central)--White Plains City PUMA,0.0,#DIV/0!,0.0,0.563730084348641,0.4211123723041998,0.6640063846767758,0.41400709219858156,0.31573498964803315,1.0
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,0.5523255813953488,#DIV/0!,0.5523255813953488,0.16962025316455695,0.0,0.26587301587301587,0.30384167636786963,0.6761658031088082,0.0
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",0.21443089430894308,0.4346764346764347,0.057441253263707574,0.40956482320942883,0.3777128547579299,0.44742063492063494,0.033062330623306234,0.0,0.07402912621359223
92,Cattaraugus & Allegany Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
93,Oswego County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",0.3432518597236982,0.0,0.4597864768683274,0.39673558215451576,0.3739512584898122,0.4239961759082218,0.16429894996911673,0.12952243125904486,0.3670886075949367
95,Monroe County (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.35745047372954347,0.4363827549947424,0.0
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",0.0,#DIV/0!,0.0,0.4674329501915709,0.4674329501915709,#DIV/0!,0.0733052221861823,0.10551558752997602,0.0353356890459364
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",0.4005037783375315,0.0,0.5335570469798657,0.12538226299694188,0.39805825242718446,0.0,0.4425087108013937,0.40027510316368636,0.6716417910447762
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",0.0,#DIV/0!,0.0,0.39300134589502017,1.0,0.0,0.0,0.0,#DIV/0!
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",0.0,0.0,0.0,0.10885167464114832,0.0,0.14241001564945227,1.0,1.0,1.0
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",0.026401111625752663,0.0,0.07840440165061899,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
102,Chautauqua County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,0.6608863198458574,#DIV/0!,0.6608863198458574,0.3170180722891566,0.3880184331797235,0.0,#DIV/0!,#DIV/0!,#DIV/0!
104,Erie County (West Central)--Buffalo City (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
105,Genesee & Orleans Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",0.0,0.0,0.0,0.3413705583756345,0.5827067669172933,0.21839080459770116,0.5975359342915811,0.0,1.0
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.76,1.0,0.42168674698795183,0.2479253112033195,0.32166890982503366,0.0
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",0.4504950495049505,0.4504950495049505,#DIV/0!,0.33214285714285713,0.36258064516129035,0.3186246418338109,0.03811540497617787,0.0,0.07667731629392971
110,Suffolk County (East) PUMA,0.0,0.0,#DIV/0!,0.12317380352644837,0.16729088639200998,0.05552010210593491,0.5134575569358178,0.7414050822122571,0.0
111,Orange County (Northwest) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.7635658914728682,0.8613518197573656,0.47715736040609136,0.3413173652694611,0.0,1.0
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",0.0,0.0,0.0,0.07044935262757045,0.04075067024128686,0.14323258869908015,0.4665271966527197,0.38106796116504854,1.0
114,Suffolk County (Northwest)--Smithtown Town PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
115,Ulster County (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,0.0,0.0,0.0
116,Westchester County (Northeast) PUMA,0.0,#DIV/0!,0.0,0.11322751322751323,0.0,0.13144963144963145,0.11731044349070101,0.16110019646365423,0.0
117,NYC-Brooklyn Community District 4--Bushwick PUMA,0.2032967032967033,0.0,0.2529296875,0.24913711954816442,0.19783834586466165,0.352219074598678,0.3615977575332866,0.41296060991105465,0.2984375
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,0.36741214057507987,0.0,0.6472795497185742,0.0,0.0,0.0,0.6875,0.6312849162011173,0.7562642369020501
119,Dutchess County (North & East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,0.0,#DIV/0!,0.0,0.2947139753801593,0.17293233082706766,0.40782122905027934,0.29110651499482937,0.3255060728744939,0.23032904148783978
121,Broome (Outer West) & Tioga Counties PUMA,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",0.0,#DIV/0!,0.0,0.28703703703703703,0.0,0.43661971830985913,0.31769722814498935,0.0,0.680365296803653
124,Orange County (Northeast)--Greater Newburgh City PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.252,0.0,0.38181818181818183,0.0,0.0,0.0
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,0.059322033898305086,0.07236842105263158,0.0,0.20024953212726138,0.0,0.3651877133105802,#DIV/0!,#DIV/0!,#DIV/0!
127,Onondaga County (North) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,0.3925925925925926,0.4632867132867133,0.0,0.5371142618849041,0.406,0.630901287553648,1.0,1.0,#DIV/0!
129,Monroe County (North & West) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
130,Sullivan & Ulster (West) Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,1.0,1.0,#DIV/0!
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,0.0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,0.0,0.0,#DIV/0!,0.33029908972691807,0.0,0.5358649789029536,0.7848761408083442,1.0,0.6771037181996086
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",0.22446043165467625,0.0,0.34210526315789475,0.09830752610731004,0.027244582043343655,0.19707401032702238,0.16007462686567164,0.2601398601398601,0.0456
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",0.0,0.0,0.0,0.2073342736248237,0.3542168674698795,0.0,#DIV/0!,#DIV/0!,#DIV/0!
135,Monroe County (Central)--Rochester City (West) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.6657963446475196,0.539568345323741,1.0,0.0,#DIV/0!,0.0
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,0.47572815533980584,#DIV/0!,0.47572815533980584,0.31324747010119597,0.4856661045531197,0.24857685009487665,0.39089481946624804,0.6916666666666667,0.0
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,0.0,#DIV/0!,0.0,0.3440766550522648,0.375594294770206,0.3056092843326886,0.05893909626719057,0.0,0.3022670025188917
138,Putnam County PUMA,0.0,0.0,#DIV/0!,0.7917304747320061,0.8960138648180243,0.0,0.0,0.0,#DIV/0!
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,0.12470588235294118,0.0,0.14804469273743018,0.22280984134283743,0.2985244040862656,0.10550996483001172,0.4904306220095694,0.2821969696969697,0.8474025974025974
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.5740740740740741,1.0,0.0,1.0,1.0,#DIV/0!
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",0.5114268066707844,0.591792656587473,0.47923875432525953,0.3833092485549133,0.533175355450237,0.21185127807900853,0.40533590485374477,0.4228052472250252,0.3746678476527901
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,0.45852534562211983,0.0,0.7624521072796935,0.47136273864384465,0.5619389587073609,0.4189189189189189,0.2713375796178344,0.0,0.6068376068376068
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",0.0,0.0,0.0,0.5123194562446899,0.4125766871165644,0.6361904761904762,0.6701030927835051,0.564625850340136,1.0
146,Capital Region,0.2811918063314711,0.0,0.351981351981352,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
147,Central NY,0.0,#DIV/0!,0.0,0.0,0.0,0.0,0.7046413502109705,0.8391959798994975,0.0
148,Finger Lakes,#DIV/0!,#DIV/0!,#DIV/0!,0.6122291021671826,0.49174917491749176,0.7186588921282799,0.0,0.0,0.0
149,Long Island,0.1488599348534202,0.17308584686774942,0.09180327868852459,0.3339621529210635,0.3550564412894216,0.3123058542413381,0.22475189725627553,0.28328564214778656,0.14456997924832835
150,Mid-Hudson,0.06642778390297685,0.18711180124223603,0.0,0.3001389532190829,0.299441814456299,0.30097830710336027,0.21482753685415773,0.18406753347564525,0.30125408942202836
151,Mohawk Valley,1.0,#DIV/0!,1.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
152,New York City,0.1914897359672114,0.14345527595686192,0.22569569931333575,0.2620531194018226,0.2533865151071069,0.271049672597394,0.25401248328131965,0.2312092437936163,0.2895158704713049
153,North Country,#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,1.0,1.0,1.0,#DIV/0!
154,Southern Tier,0.0,0.0,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
155,Western NY,0.0,#DIV/0!,0.0,0.1732283464566929,0.0,0.32727272727272727,0.5330188679245284,0.0,1.0
