,puma,BABS_Rent_Burden_Total,BABS_Rent_Burden_M,BABS_Rent_Burden_F,HS_Rent_Burden_Total,HS_Rent_Burden_M,HS_Rent_Burden_F,HSINC_Rent_Burden_Total,HSINC_Rent_Burden_M,HSINC_Rent_Burden_F
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,0.6608863198458574,#DIV/0!,0.6608863198458574,0.5568783068783069,0.6145985401459854,0.0,#DIV/0!,#DIV/0!,#DIV/0!
104,Erie County (West Central)--Buffalo City (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
105,Genesee & Orleans Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",0.0,#DIV/0!,0.0,0.410459587955626,1.0,0.0,1.0,#DIV/0!,1.0
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,1.0,0.2479253112033195,0.32166890982503366,0.0
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",0.4504950495049505,0.4504950495049505,#DIV/0!,0.3367149758454106,0.2220472440944882,0.38745644599303136,0.04727511490479317,0.0,0.1256544502617801
110,Suffolk County (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
111,Orange County (Northwest) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.8515850144092219,1.0,0.47715736040609136,0.0,0.0,#DIV/0!
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",0.0,0.0,0.0,0.048038783605112385,0.0,0.1631736526946108,0.6203059805285118,0.534923339011925,1.0
114,Suffolk County (Northwest)--Smithtown Town PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
115,Ulster County (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!
116,Westchester County (Northeast) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,0.11731044349070101,0.16110019646365423,0.0
117,NYC-Brooklyn Community District 4--Bushwick PUMA,0.2566897918731417,0.0,0.3412384716732543,0.2750259785244198,0.19783834586466165,0.4914361001317523,0.30126182965299686,0.0,0.3652007648183556
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,0.5263975155279503,0.6312849162011173,0.0
119,Dutchess County (North & East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.3685419058553387,0.17293233082706766,1.0,0.3188284518828452,0.46368715083798884,0.1022964509394572
121,Broome (Outer West) & Tioga Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",0.0,#DIV/0!,0.0,0.28703703703703703,0.0,0.43661971830985913,0.680365296803653,#DIV/0!,0.680365296803653
124,Orange County (Northeast)--Greater Newburgh City PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.2916666666666667,0.0,0.38181818181818183,0.0,0.0,0.0
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,0.0,0.0,#DIV/0!,0.2723076923076923,0.0,0.32656826568265684,#DIV/0!,#DIV/0!,#DIV/0!
127,Onondaga County (North) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,0.5798687089715536,0.5798687089715536,#DIV/0!,0.5281437125748503,0.0,0.8197026022304833,1.0,1.0,#DIV/0!
129,Monroe County (North & West) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
130,Sullivan & Ulster (West) Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,1.0
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",0.5098039215686274,#DIV/0!,0.5098039215686274,0.11733615221987315,0.038766519823788544,0.23513870541611626,0.16810344827586207,0.2601398601398601,0.05080213903743316
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",0.0,0.0,0.0,0.24770642201834864,0.24770642201834864,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
135,Monroe County (Central)--Rochester City (West) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,0.0,#DIV/0!,0.0
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,0.47572815533980584,#DIV/0!,0.47572815533980584,0.3386018237082067,0.6274509803921569,0.22681281618887014,0.6916666666666667,0.6916666666666667,#DIV/0!
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,1.0,#DIV/0!,1.0
138,Putnam County PUMA,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,0.5492227979274611,0.0,0.6503067484662577,0.3479241877256318,0.45904761904761904,0.0748829953198128,0.4116022099447514,0.473015873015873,0.0
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",0.5298245614035088,0.8011695906432749,0.4441366574330563,0.37123493975903615,0.546875,0.16324013157894737,0.41810344827586204,0.4440911499735029,0.3746678476527901
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,1.0,#DIV/0!,1.0,0.38803088803088803,0.6042780748663101,0.26586102719033233,0.0,0.0,0.0
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.5798319327731093,0.3548387096774194,1.0,0.6701030927835051,0.564625850340136,1.0
146,Capital Region,0.2546916890080429,#DIV/0!,0.2546916890080429,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
147,Central NY,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,0.0,0.0,0.0
148,Finger Lakes,#DIV/0!,#DIV/0!,#DIV/0!,0.6847635726795096,0.45454545454545453,1.0,0.0,0.0,0.0
149,Long Island,0.27501970055161545,0.24859287054409004,0.41379310344827586,0.5380507343124166,0.4983454665784249,0.5920756416028816,0.3190079110540945,0.4225778546712803,0.21775898520084566
150,Mid-Hudson,0.2081174438687392,0.42132867132867136,0.0,0.24679213002566297,0.3196886710867685,0.17545839210155148,0.14943350005103603,0.11047083626141954,0.25279642058165547
151,Mohawk Valley,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
152,New York City,0.20337469299224906,0.1441981999419336,0.23246740888762013,0.2836906337031246,0.2851171789442944,0.282224015312154,0.26144765328213715,0.25415304556674895,0.27296670880741675
153,North Country,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!
154,Southern Tier,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
155,Western NY,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,1.0,#DIV/0!,1.0
