,puma,BABS_Home_Ownership_Total,BABS_Home_Ownership_M,BABS_Home_Ownership_F,HS_Home_Ownership_Total,HS_Home_Ownership_M,HS_Home_Ownership_F,HSINC_Home_Ownership_Total,HSINC_Home_Ownership_M,HSINC_Home_Ownership_F
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,0.0,0.0,0.0,0.0452049007182087,0.0,0.1171960569550931,0.5739484396200815,0.39731285988483683,1.0
18,Tompkins County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
19,Dutchess County (Southwest) PUMA,0.0,0.0,#DIV/0!,0.18693537178596248,0.0,0.277319587628866,0.6497695852534562,0.6497695852534562,#DIV/0!
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,0.5172149961744453,0.610917537746806,0.47119224187107817,0.5441925034706154,0.5570776255707762,0.5309568480300187,0.56,0.4640625,0.7194805194805195
21,Westchester County (Northwest) PUMA,0.8277310924369747,0.9184149184149184,0.0,0.0697364918818206,0.06784386617100371,0.07227414330218068,0.1872871736662883,0.22602739726027396,0.0
22,Albany County (Outside Albany City) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
23,Monroe County (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,0.0,0.0,0.0
24,Jefferson & Lewis Counties PUMA,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
25,"Chenango, Delaware & Broome (East) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
26,Erie County (Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
27,St. Lawrence County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,1.0
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",0.0,0.0,0.0,0.05156776366934439,0.03492063492063492,0.07376058041112454,0.0,0.0,0.0
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.4251207729468599,#DIV/0!,0.4251207729468599,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,0.0,0.0,0.0,0.13125267208208635,0.12341062079281974,0.14171656686626746,0.0,#DIV/0!,0.0
31,Cayuga & Onondaga (South) Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,1.0,1.0,#DIV/0!,0.621301775147929,#DIV/0!,0.621301775147929,#DIV/0!,#DIV/0!,#DIV/0!
33,Fulton & Montgomery Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.7180616740088106,1.0,0.5362318840579711,#DIV/0!,#DIV/0!,#DIV/0!
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.29608938547486036,0.29608938547486036,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.4624624624624625,0.4624624624624625,#DIV/0!,1.0,1.0,#DIV/0!
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",0.38135086670651525,0.5,0.2877005347593583,0.0328020328020328,0.05572998430141287,0.0,0.0,0.0,0.0
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,0.11689497716894977,0.0,0.25396825396825395,0.16380336791971423,0.1246089676746611,0.2373959862946647,0.061713600958657876,0.09884836852207293,0.0
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0
41,Suffolk County (Central)--Islip Town (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,0.0,0.0,0.0
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",0.3538788522848034,0.0,0.43529411764705883,0.38160753077480086,0.39603960396039606,0.36853002070393376,0.21285714285714286,0.16279069767441862,0.3532608695652174
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,0.4846029173419773,0.6240963855421687,0.4139194139194139,0.17443193311307398,0.20692962474523438,0.13266563944530047,0.07667560321715818,0.09698202780603594,0.0
45,Saratoga County (Outer) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",0.6977152899824253,1.0,0.5645569620253165,0.3502868068833652,0.4484848484848485,0.29046153846153844,0.3446327683615819,0.3446327683615819,#DIV/0!
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",1.0,1.0,1.0,0.4695121951219512,0.0,0.8369565217391305,0.0,0.0,#DIV/0!
48,Wayne & Seneca Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
49,Schenectady County--Schenectady City PUMA,0.15419501133786848,#DIV/0!,0.15419501133786848,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,0.0,#DIV/0!,0.0,0.04172274562584118,0.0,0.09422492401215805,0.0,#DIV/0!,0.0
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,0.0,#DIV/0!,0.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,1.0,1.0,1.0,0.5634486945962356,0.6231481481481481,0.4497354497354497,1.0,1.0,1.0
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",1.0,1.0,#DIV/0!,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!
54,Columbia & Greene Counties PUMA,1.0,#DIV/0!,1.0,0.0,0.0,#DIV/0!,1.0,1.0,1.0
55,Rensselaer County--Troy City PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!
56,Erie County (West Central)--Buffalo City (West) PUMA,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0
57,Erie County (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,0.39,#DIV/0!,0.39,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",0.1986582184122251,0.29713292788879236,0.12467362924281984,0.02847522143327721,0.0548350718917395,0.0,0.0,0.0,0.0
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!
61,NYC-Manhattan Community District 10--Central Harlem PUMA,0.0,#DIV/0!,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,1.0,#DIV/0!,1.0,0.7841291190316073,0.8683083511777302,0.6419529837251357,0.7264705882352941,1.0,0.0
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,0.3785488958990536,#DIV/0!,0.3785488958990536,0.24491525423728813,1.0,0.0,0.1381692573402418,0.0,0.19559902200489
64,Albany County (East Central)--Albany City PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.787467362924282,0.8008519701810437,0.7745901639344263,1.0,1.0,#DIV/0!
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",0.2036720751494449,0.07885304659498207,0.24271300448430494,0.196553405950252,0.20566272557560672,0.18658495062989444,0.06546929316338354,0.1285551763367463,0.0
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",0.28086164043082024,0.3482824427480916,0.22913616398243045,0.02035830618892508,0.022257551669316374,0.018363939899833055,0.09003091190108192,0.0,0.19020408163265307
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",0.2716711349419124,0.41304347826086957,0.23509561304836896,0.18210862619808307,0.18022864828513785,0.18334067871308946,0.0,0.0,0.0
70,Erie County (Northeast) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
71,NYC-Manhattan Community District 11--East Harlem PUMA,0.10444874274661509,#DIV/0!,0.10444874274661509,0.0,0.0,0.0,0.0,0.0,0.0
72,Orange County (Southeast) PUMA,1.0,#DIV/0!,1.0,0.4653902798232695,0.40824742268041236,0.6082474226804123,0.0,0.0,#DIV/0!
73,Westchester County (Southeast) PUMA,0.2129162462159435,0.0,0.2813333333333333,0.8330109606705351,0.5333333333333333,1.0,0.1765586034912718,0.10084033613445378,0.7909090909090909
74,NYC-Queens Community District 1--Astoria & Long Island City PUMA,0.10526315789473684,0.0,0.4,0.22263681592039802,0.27375201288244766,0.1683760683760684,0.0,0.0,0.0
75,Livingston & Wyoming Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
76,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,1.0,1.0,1.0,1.0
77,Westchester County (Southwest)--Yonkers City PUMA,1.0,1.0,1.0,0.3111288392500997,0.3770375620127569,0.22627737226277372,0.27012641383898867,0.16688567674113008,0.37601078167115903
78,Erie County (North Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
79,Saratoga County (South & Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.3418803418803419,0.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.5898617511520737,0.5898617511520737,#DIV/0!,1.0,#DIV/0!,1.0
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!
83,Niagara County (North & East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
84,Monroe County (Central)--Rochester City (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
85,Warren & Washington Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.5203488372093024,0.45634266886326197,1.0,0.0,0.0,#DIV/0!
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,0.08016877637130802,0.5507246376811594,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
88,Onondaga County (Central)--Syracuse City PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,1.0,0.0,0.0,0.0
89,Westchester County (Central)--White Plains City PUMA,1.0,#DIV/0!,1.0,0.45805369127516776,0.6797385620915033,0.22413793103448276,0.0,0.0,0.0
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,0.0,#DIV/0!,0.0,0.2089160839160839,0.2887323943661972,0.18255813953488373,0.0,0.0,0.0
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",0.17858954845256214,0.0,0.2609340252038547,0.2008302035975489,0.24027538726333908,0.14763231197771587,0.0,0.0,0.0
92,Cattaraugus & Allegany Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!
93,Oswego County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",0.1254980079681275,0.0,0.1390728476821192,0.32612723903644225,0.44473684210526315,0.22118742724097787,1.0,1.0,1.0
95,Monroe County (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.6662049861495845,1.0,0.4608501118568233,#DIV/0!,#DIV/0!,#DIV/0!
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,0.8214285714285714,0.6506550218340611,1.0,0.5987685992816829,1.0,0.0,0.0,0.0,0.0
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,0.0,0.0,0.0
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",0.16548463356973994,0.56,0.0,0.045764362220058426,0.0,0.06545961002785515,0.289010989010989,0.3207317073170732,0.0
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",0.38461538461538464,#DIV/0!,0.38461538461538464,0.5540216086434574,0.6784140969162996,0.4050131926121372,0.9175704989154013,0.9175704989154013,#DIV/0!
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",0.4431818181818182,0.3,1.0,0.7027250206440958,0.803921568627451,0.5573440643863179,0.48878923766816146,1.0,0.2191780821917808
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",0.36344969199178645,1.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
102,Chautauqua County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,0.30158730158730157,#DIV/0!,0.30158730158730157,0.20837696335078534,0.2251131221719457,0.0,#DIV/0!,#DIV/0!,#DIV/0!
104,Erie County (West Central)--Buffalo City (East) PUMA,1.0,#DIV/0!,1.0,0.0,0.0,0.0,1.0,1.0,#DIV/0!
105,Genesee & Orleans Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",0.0,#DIV/0!,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,1.0,1.0,1.0,0.6072351421188631,0.55,0.7244094488188977,0.2816691505216095,0.10048426150121065,0.5717054263565892
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",0.40588235294117647,0.0,1.0,0.10795087265675501,0.14131169709263017,0.09234661606578115,0.10412371134020619,0.14776883686905634,0.0
110,Suffolk County (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.39628482972136225,0.0,0.5953488372093023,#DIV/0!,#DIV/0!,#DIV/0!
111,Orange County (Northwest) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.609673790776153,0.6753755715218811,0.20242914979757085,0.0,0.0,#DIV/0!
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",0.1600609756097561,0.0,0.17269736842105263,0.22927989130434784,0.10608598548297041,0.4206418039895924,0.4434984520123839,0.4488262910798122,0.4185022026431718
114,Suffolk County (Northwest)--Smithtown Town PUMA,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
115,Ulster County (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,1.0,0.0,0.0,#DIV/0!
116,Westchester County (Northeast) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.5246738513896767,0.7253668763102725,0.45023328149300157,0.41408214585079633,0.49252243270189433,0.0
117,NYC-Brooklyn Community District 4--Bushwick PUMA,0.0,0.0,0.0,0.03638184245660881,0.048725972284309346,0.0,0.10704225352112676,0.40641711229946526,0.0
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,0.0,0.0,0.0,0.2651222651222651,1.0,0.0,0.0,0.0,0.0
119,Dutchess County (North & East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,0.0,0.0,#DIV/0!
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,1.0,1.0,1.0,0.7749354005167959,0.7207055858882823,0.8616521155137676,0.1560734463276836,0.13106796116504854,0.19087837837837837
121,Broome (Outer West) & Tioga Counties PUMA,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",1.0,1.0,1.0,1.0,#DIV/0!,1.0,0.0,0.0,#DIV/0!
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",0.0,#DIV/0!,0.0,0.40331491712707185,0.0,0.5069444444444444,0.0,#DIV/0!,0.0
124,Orange County (Northeast)--Greater Newburgh City PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.2556663644605621,0.49223946784922396,0.09202453987730061,0.06974248927038626,0.25,0.0
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,0.33532934131736525,0.0,1.0,0.2647058823529412,0.39664804469273746,0.23120567375886525,#DIV/0!,#DIV/0!,#DIV/0!
127,Onondaga County (North) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,0.55,0.33557046979865773,1.0
129,Monroe County (North & West) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
130,Sullivan & Ulster (West) Counties PUMA,1.0,1.0,#DIV/0!,0.6179401993355482,0.32748538011695905,1.0,1.0,1.0,#DIV/0!
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,1.0,1.0,1.0,1.0,1.0,1.0,0.5061525840853158,0.6835599505562423,0.15609756097560976
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",0.6765327695560254,1.0,0.3419354838709677,0.3646742780389523,0.34011627906976744,0.39825119236883944,0.08708708708708708,0.1392,0.0
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",0.8243243243243243,0.8543046357615894,0.806640625,0.8130360205831904,0.5229759299781181,1.0,1.0,#DIV/0!,1.0
135,Monroe County (Central)--Rochester City (West) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,0.0,#DIV/0!,0.0
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,0.8104294478527607,1.0,0.7241071428571428,0.5160341276846131,0.6962276637988087,0.3718220338983051,0.47038327526132406,0.45701357466063347,0.5151515151515151
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,1.0,1.0,#DIV/0!,0.9257286117204638,0.8842208109428432,1.0,0.9286139202855443,1.0,0.8647125140924464
138,Putnam County PUMA,0.6537634408602151,0.0,1.0,1.0,1.0,#DIV/0!,0.21212121212121213,0.21212121212121213,#DIV/0!
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,0.6728813559322034,0.8678414096916299,0.5509641873278237,0.11336190105181146,0.037874160048869884,0.24623655913978496,0.24745762711864408,0.16421052631578947,0.591304347826087
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",0.22596414991852254,0.5488126649076517,0.0,0.1519827187162475,0.02544529262086514,0.27120167815403057,0.04544077552256892,0.07122507122507123,0.0
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,1.0,0.42717391304347824,0.42717391304347824,#DIV/0!
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",1.0,1.0,#DIV/0!,0.2480252764612954,0.0,0.48606811145510836,0.0,0.0,0.0
146,Capital Region,0.2180293501048218,#DIV/0!,0.2180293501048218,0.0,0.0,0.0,1.0,1.0,1.0
147,Central NY,1.0,1.0,1.0,0.3674540682414698,#DIV/0!,0.3674540682414698,0.0,0.0,0.0
148,Finger Lakes,#DIV/0!,#DIV/0!,#DIV/0!,0.573049645390071,0.6251298026998962,0.4608501118568233,0.0,0.0,0.0
149,Long Island,0.6768525592055004,0.5759745425616547,0.8563340410474168,0.7587587587587588,0.7431429762401001,0.7775217870379645,0.513745121330392,0.5565217391304348,0.4363679694947569
