,puma,BABS_FT_Work_Total,BABS_FT_Work_M,BABS_FT_Work_F,HS_FT_Work_Total,HS_FT_Work_M,HS_FT_Work_F,HSINC_FT_Work_Total,HSINC_FT_Work_M,HSINC_FT_Work_F
78,Erie County (North Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
79,Saratoga County (South & Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.41013824884792627,0.41013824884792627,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!
83,Niagara County (North & East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
84,Monroe County (Central)--Rochester City (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
85,Warren & Washington Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,1.0,#DIV/0!,1.0,0.5973837209302325,0.5436573311367381,1.0,0.8354838709677419,0.8354838709677419,#DIV/0!
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,0.5733634311512416,1.0,0.5333333333333333,0.7024482109227872,0.0,0.8270509977827051,#DIV/0!,#DIV/0!,#DIV/0!
88,Onondaga County (Central)--Syracuse City PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,1.0,0.45714285714285713,1.0,0.0
89,Westchester County (Central)--White Plains City PUMA,1.0,#DIV/0!,1.0,0.8694779116465864,1.0,0.7758620689655172,1.0,1.0,1.0
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,0.4608150470219436,#DIV/0!,0.4608150470219436,0.779383429672447,0.7112676056338029,0.8050397877984085,1.0,1.0,#DIV/0!
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",0.9196484620213434,1.0,0.8681771369721936,0.9198727220133064,1.0,0.7751623376623377,1.0,1.0,1.0
92,Cattaraugus & Allegany Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
93,Oswego County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",0.808695652173913,1.0,0.7569060773480663,0.63382250174703,0.3644578313253012,0.8670143415906127,0.5891980360065466,0.6214574898785425,0.452991452991453
95,Monroe County (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.5329457364341085,1.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,1.0,1.0,1.0,0.6469984607491021,1.0,0.12020460358056266,0.7945205479452054,1.0,0.0
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",1.0,#DIV/0!,1.0,1.0,1.0,#DIV/0!,0.8820754716981132,1.0,0.0
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",1.0,1.0,1.0,0.4734576757532281,0.6019417475728155,0.3711340206185567,1.0,1.0,#DIV/0!
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",1.0,#DIV/0!,1.0,0.5630252100840336,0.32158590308370044,0.8522427440633246,1.0,1.0,#DIV/0!
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",1.0,1.0,#DIV/0!,0.7638888888888888,1.0,0.19047619047619047,0.7064220183486238,1.0,0.0
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",0.8829568788501027,1.0,0.8161290322580645,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
102,Chautauqua County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,0.9299363057324841,#DIV/0!,0.9299363057324841,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
104,Erie County (West Central)--Buffalo City (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.5517241379310345,1.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
105,Genesee & Orleans Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",1.0,#DIV/0!,1.0,0.5318275154004107,1.0,0.0,1.0,#DIV/0!,1.0
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,1.0,1.0,1.0,1.0,1.0,1.0,0.8046387154326494,0.7348668280871671,1.0
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",1.0,1.0,1.0,0.7883283877349159,0.7937795807978364,0.7851851851851852,0.5721187025534852,0.6090104585679806,0.34951456310679613
110,Suffolk County (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,1.0,1.0,1.0,#DIV/0!
111,Orange County (Northwest) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.9629080118694362,1.0,0.673202614379085,1.0,1.0,#DIV/0!
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",0.926829268292683,0.0,1.0,0.9283607248209018,0.9134078212290503,0.9511158342189161,0.8623188405797102,0.935005701254276,0.5814977973568282
114,Suffolk County (Northwest)--Smithtown Town PUMA,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
115,Ulster County (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,1.0,1.0,#DIV/0!
116,Westchester County (Northeast) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.4441293250141804,1.0,0.2379471228615863,0.7720033528918693,0.9182452642073778,0.0
117,NYC-Brooklyn Community District 4--Bushwick PUMA,0.8073196986006459,1.0,0.7363770250368189,0.7530499075785583,0.750256937307297,0.7602108036890646,0.7603550295857988,1.0,0.6908396946564885
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,0.8047138047138047,1.0,0.3829787234042553,0.646074646074646,1.0,0.5183887915936952,0.6491803278688525,1.0,0.0
119,Dutchess County (North & East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,1.0,1.0,#DIV/0!
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,1.0,#DIV/0!,1.0,0.9099804305283757,0.8884501480750246,0.9519230769230769,0.35917721518987344,0.5026178010471204,0.14
121,Broome (Outer West) & Tioga Counties PUMA,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",1.0,1.0,1.0,1.0,#DIV/0!,1.0,1.0,1.0,#DIV/0!
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",1.0,#DIV/0!,1.0,0.7063492063492064,0.0,1.0,0.319634703196347,#DIV/0!,0.319634703196347
124,Orange County (Northeast)--Greater Newburgh City PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.85766092475068,1.0,0.75920245398773,1.0,1.0,1.0
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
127,Onondaga County (North) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,1.0,1.0,#DIV/0!,0.8538922155688623,1.0,0.7732342007434945,0.0,0.0,0.0
129,Monroe County (North & West) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
130,Sullivan & Ulster (West) Counties PUMA,0.0,0.0,#DIV/0!,0.6935483870967742,1.0,0.5615384615384615,1.0,1.0,#DIV/0!
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,0.5684210526315789,1.0,0.49754901960784315,0.607621009268795,1.0,0.44702467343976776,0.8969072164948454,0.8887515451174289,1.0
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",0.879746835443038,1.0,0.8365591397849462,0.6438609467455622,0.7508917954815696,0.46771037181996084,0.8870748299319728,0.8645333333333334,0.9267605633802817
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",0.7945205479452054,1.0,0.6197183098591549,0.9448416751787538,0.8818380743982495,1.0,#DIV/0!,#DIV/0!,#DIV/0!
135,Monroe County (Central)--Rochester City (West) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,1.0
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,0.7433808553971487,0.4745098039215686,0.885773624091381,0.8776041666666666,0.9446808510638298,0.8255122273628552,1.0,1.0,#DIV/0!
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,0.6517241379310345,0.6517241379310345,#DIV/0!,0.7689000358294518,0.8783585735222277,0.46774193548387094,0.740501212611156,1.0,0.3897338403041825
138,Putnam County PUMA,1.0,1.0,1.0,1.0,1.0,#DIV/0!,1.0,1.0,#DIV/0!
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,0.8457627118644068,1.0,0.7493112947658402,0.7065637065637066,0.6166883963494133,0.8795483061480552,1.0,1.0,1.0
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,0.5375375375375375,0.5375375375375375,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",0.8558338423946243,1.0,0.7315130830489193,0.7468422952002887,0.797976011994003,0.6993736951983298,0.7014432989690722,0.6311914323962516,0.8141783029001074
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.7594086021505376,1.0,0.33084112149532713,0.959332638164755,0.959332638164755,#DIV/0!
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,0.6649214659685864,1.0,0.0,0.6991150442477876,0.22083333333333333,1.0,1.0,1.0,1.0
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",1.0,1.0,#DIV/0!,0.7644539614561028,0.6451612903225806,1.0,0.7577319587628866,1.0,0.0
146,Capital Region,0.7432098765432099,1.0,0.7277486910994765,1.0,1.0,1.0,1.0,1.0,1.0
147,Central NY,1.0,1.0,1.0,1.0,#DIV/0!,1.0,0.45714285714285713,1.0,0.0
148,Finger Lakes,#DIV/0!,#DIV/0!,#DIV/0!,0.7713472485768501,1.0,0.0,0.8604651162790697,1.0,0.6184971098265896
149,Long Island,0.8158223889931207,0.8566610455311973,0.7646229739252995,0.8385336653069874,0.9004307068659742,0.7343661171119954,0.763558515699334,0.7832659976541119,0.7102573140641523
150,Mid-Hudson,0.944692239072257,0.9553805774278216,0.9367972082202404,0.8054535663582514,0.921602338175879,0.6518080509438253,0.8314755337237861,0.8837183596772411,0.5243664717348928
151,Mohawk Valley,0.39,#DIV/0!,0.39,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!
152,New York City,0.8557262248575153,0.8806042212718995,0.8410816517113971,0.8165712286331168,0.8698528376835619,0.7525734465399354,0.8252190956811679,0.9219689826706116,0.6068965517241379
153,North Country,1.0,#DIV/0!,1.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
154,Southern Tier,1.0,#DIV/0!,1.0,1.0,#DIV/0!,1.0,1.0,1.0,#DIV/0!
155,Western NY,1.0,1.0,#DIV/0!,0.7395209580838323,0.8393030009680542,0.39933993399339934,1.0,1.0,1.0
